family,tool,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength
RF01985,clustal,0.928465,0.064083,0.007452,0.733173,1.0,1.0,0.868182,0.869151,61
RF01987,clustal,0.884615,0.047619,0.067766,0.794419,0.747434,0.978812,0.898054,0.833486,84
RF01988,clustal,0.936364,0.063636,0.0,0.820588,0.0,0.964303,0.87963,0.890909,55
RF01990,clustal,0.919908,0.080092,0.0,0.720388,0.0,0.973382,0.842538,0.884855,38
RF01992,clustal,0.870696,0.069963,0.059341,0.646735,0.847626,0.97951,0.829039,0.796733,210
RF01996,clustal,0.85,0.116667,0.033333,0.700526,1.0,0.898719,0.794944,0.764815,90
RF01999,clustal,0.526811,0.221211,0.251978,0.062632,0.599813,0.797916,0.590985,0.422365,158
RF02001,clustal,0.313589,0.165747,0.520665,0.040537,0.626636,0.662837,0.66666,0.234681,361
RF02009,clustal,0.961957,0.029891,0.008152,0.931399,1.0,0.974371,0.945055,0.940217,92
RF02012,clustal,0.354475,0.201855,0.44367,-0.081214,0.640151,0.6702,0.625076,0.252952,258
RF02015,clustal,0.957865,0.033708,0.008427,0.904604,0.0,0.98358,0.914773,0.928839,89
RF02017,clustal,0.945455,0.054545,0.0,0.858385,0.0,1.0,0.889474,0.914286,77
RF02024,clustal,0.932353,0.032353,0.035294,0.879276,1.0,1.0,0.943284,0.869118,68
RF02030,clustal,0.568064,0.174689,0.257246,0.301154,0.764449,0.83314,0.722135,0.454271,161
RF02033,clustal,0.317306,0.142939,0.539755,0.190495,0.753692,0.765581,0.77043,0.224396,502
RF02034,clustal,0.628436,0.162599,0.208966,0.328151,0.646086,0.894423,0.687494,0.544658,242
RF02035,clustal,0.764331,0.133077,0.102592,0.507952,0.612027,0.918139,0.689808,0.703811,157
RF02036,clustal,0.83629,0.116331,0.047379,0.597168,0.873378,0.974229,0.793425,0.76661,155
RF02037,clustal,0.884337,0.080321,0.035341,0.707203,0.0,0.976178,0.812195,0.837806,83
RF02038,clustal,0.739533,0.105878,0.154589,0.539002,0.843544,0.94493,0.759041,0.654516,108
RF02039,clustal,0.654525,0.118929,0.226545,0.381505,0.818242,0.890786,0.744444,0.501128,151
RF02040,clustal,0.891626,0.091133,0.017241,0.675317,0.0,0.984273,0.809524,0.817734,58
RF02042,clustal,0.720676,0.091336,0.187989,0.548278,0.862628,0.930154,0.762751,0.614667,417
RF02043,clustal,0.824169,0.098206,0.077624,0.553587,0.830401,0.974055,0.780899,0.739619,179
RF02044,clustal,0.826531,0.119048,0.054422,0.615969,1.0,0.923916,0.774306,0.733333,49
RF02045,clustal,0.739561,0.152159,0.10828,0.349551,0.815971,0.926706,0.718661,0.608051,157
RF02047,clustal,0.718433,0.098527,0.18304,0.558044,0.885661,0.959956,0.810092,0.630718,189
RF02053,clustal,0.781359,0.194251,0.02439,0.407603,0.802027,0.959795,0.716915,0.664634,164
RF02055,clustal,0.885185,0.114815,0.0,0.639592,0.0,0.991203,0.820561,0.798148,108
RF02057,clustal,0.66436,0.154325,0.181315,0.413403,0.922672,0.855835,0.759804,0.550606,85
RF02061,clustal,0.822145,0.161246,0.016609,0.463225,0.588099,0.932044,0.808824,0.752509,85
RF02064,clustal,0.797436,0.107692,0.094872,0.5867,0.824074,0.941451,0.758442,0.702279,78
RF02068,clustal,0.78903,0.090717,0.120253,0.711035,0.947957,0.947595,0.867521,0.688608,79
RF02075,clustal,0.740552,0.202247,0.057201,0.303073,0.844996,0.91803,0.677686,0.628805,89
RF02076,clustal,0.593975,0.215337,0.190688,0.161185,0.702941,0.851915,0.653721,0.465283,254
RF02077,clustal,0.935185,0.049383,0.015432,0.847433,0.57735,0.988236,0.9125,0.876543,81
RF02079,clustal,0.673418,0.218565,0.108017,0.249056,0.83994,0.841049,0.672458,0.554337,237
RF02081,clustal,0.830673,0.136017,0.03331,0.518582,0.985732,0.967242,0.781308,0.737775,393
RF02084,clustal,0.72679,0.206366,0.066844,0.308634,0.730228,0.914283,0.68109,0.618568,145
RF02086,clustal,0.83101,0.073171,0.095819,0.748249,0.770663,0.951452,0.834215,0.763647,82
RF02087,clustal,0.90942,0.068841,0.021739,0.79465,1.0,0.976362,0.863971,0.842995,69
RF02088,clustal,0.893286,0.064311,0.042403,0.787179,0.984827,0.987155,0.87783,0.828033,849
RF02091,clustal,0.758902,0.154167,0.086932,0.321867,0.776019,0.950604,0.703387,0.638867,220
RF02092,clustal,0.840625,0.09375,0.065625,0.709784,1.0,0.92587,0.848101,0.733333,80
RF02093,clustal,0.926887,0.073113,0.0,0.729048,0.0,0.986116,0.87619,0.88036,106
RF02098,clustal,0.938776,0.061224,0.0,0.80132,0.0,1.0,0.901042,0.877551,49
RF02101,clustal,0.727406,0.173831,0.098763,0.241684,0.806931,0.966597,0.705684,0.582465,251
RF02103,clustal,0.726095,0.153333,0.120571,0.320359,0.809529,0.938582,0.692057,0.605556,210
RF02104,clustal,0.722777,0.12355,0.153673,0.481853,0.843953,0.926772,0.739664,0.596349,388
RF02106,clustal,0.789352,0.112269,0.09838,0.51366,0.862906,0.946945,0.746199,0.679126,96
RF02107,clustal,0.855769,0.098825,0.045406,0.520389,0.710548,0.975388,0.786255,0.769277,78
RF02108,clustal,0.82982,0.118657,0.051522,0.512272,0.545613,0.975321,0.729365,0.746136,61
RF02109,clustal,0.770486,0.095833,0.133681,0.528384,0.713441,0.941425,0.744912,0.682352,96
RF02111,clustal,0.763761,0.12156,0.114679,0.623816,0.943821,0.937588,0.795392,0.648624,218
RF02112,clustal,0.813611,0.101982,0.084406,0.533207,0.797469,0.959447,0.747537,0.725526,233
RF02113,clustal,0.709808,0.123357,0.166835,0.42517,0.809434,0.94033,0.741499,0.607133,258
RF02115,clustal,0.7264,0.16,0.1136,0.371302,0.818235,0.908969,0.714516,0.585422,125
RF02116,clustal,0.665982,0.14095,0.193068,0.360166,0.840837,0.91294,0.694272,0.53573,205
RF02117,clustal,0.907143,0.092857,0.0,0.686962,0.0,1.0,0.850909,0.861278,56
RF02118,clustal,0.811176,0.124706,0.064118,0.504232,0.715591,0.963312,0.757926,0.724853,136
RF02120,clustal,0.793729,0.144664,0.061606,0.407195,0.843722,0.954736,0.707222,0.685239,101
RF02121,clustal,0.7201,0.133306,0.146595,0.459837,0.894216,0.914034,0.720969,0.611615,172
RF02122,clustal,0.761051,0.162396,0.076553,0.403262,0.867554,0.938616,0.702059,0.649682,223
RF02123,clustal,0.818974,0.104615,0.07641,0.562165,0.94494,0.979499,0.796593,0.711282,150
RF02125,clustal,0.83531,0.158103,0.006588,0.465275,1.0,1.0,0.729947,0.73834,69
RF02129,clustal,0.897661,0.102339,0.0,0.661448,0.0,0.987032,0.825826,0.837719,38
RF02130,clustal,0.800781,0.105903,0.093316,0.513838,0.871924,0.964843,0.785214,0.683211,128
RF02133,clustal,0.815331,0.164634,0.020035,0.343054,0.422646,0.994244,0.73545,0.695524,82
RF02137,clustal,0.877228,0.063366,0.059406,0.698983,0.828065,0.974524,0.862667,0.808392,101
RF02138,clustal,0.795518,0.090103,0.114379,0.580734,0.898303,0.970019,0.8114,0.695121,204
RF02139,clustal,0.872937,0.087046,0.040017,0.596604,1.0,0.985978,0.79125,0.796025,101
RF02140,clustal,0.865182,0.072874,0.061943,0.671225,0.835347,0.965627,0.80874,0.802046,247
RF02141,clustal,0.637904,0.093196,0.2689,0.526411,0.793987,0.902913,0.777865,0.542289,274
RF02143,clustal,0.768536,0.122624,0.10884,0.453513,0.824516,0.957133,0.752624,0.652915,263
RF02144,clustal,0.771,0.141,0.088,0.496578,0.520039,0.921359,0.711694,0.686867,125
RF02145,clustal,0.717584,0.144286,0.13813,0.400336,0.664203,0.907201,0.729037,0.628179,113
RF02146,clustal,0.745902,0.163934,0.090164,0.441499,0.937416,0.910934,0.710744,0.625807,122
RF02147,clustal,0.841176,0.136765,0.022059,0.514374,0.612372,0.94922,0.746269,0.748366,68
RF02149,clustal,0.853337,0.081175,0.065488,0.642892,0.904916,0.977221,0.83175,0.782769,251
RF02150,clustal,0.77629,0.113591,0.110119,0.48474,0.81954,0.948527,0.749249,0.681256,112
RF02153,clustal,0.954823,0.045177,0.0,0.81511,0.0,1.0,0.91067,0.926545,63
RF02154,clustal,0.806115,0.102908,0.090977,0.621864,0.900554,0.967483,0.754505,0.693139,149
RF02156,clustal,0.753015,0.144463,0.102522,0.442287,0.811333,0.933572,0.731055,0.647996,192
RF02157,clustal,0.745739,0.099787,0.154474,0.497738,0.826259,0.942877,0.796071,0.636174,176
RF02159,clustal,0.705047,0.098095,0.196858,0.523921,0.843986,0.947311,0.788829,0.615117,272
RF02162,clustal,0.793519,0.106019,0.100463,0.527801,0.657022,0.949307,0.81529,0.712264,40
RF02165,clustal,0.692176,0.133923,0.173901,0.370873,0.827799,0.924706,0.728551,0.562143,206
RF02166,clustal,0.749495,0.182626,0.067879,0.22022,0.772365,0.958396,0.68449,0.616465,99
RF02169,clustal,0.790727,0.162907,0.046366,0.435816,0.940406,0.970288,0.728192,0.652047,114
RF02171,clustal,0.946023,0.053977,0.0,0.848847,0.0,0.972718,0.890805,0.907197,88
RF02173,clustal,0.755323,0.146729,0.097948,0.365046,0.85319,0.952188,0.715035,0.632302,287
RF02174,clustal,0.739527,0.121284,0.139189,0.438089,0.801878,0.908823,0.741497,0.626245,148
RF02175,clustal,0.808458,0.110282,0.08126,0.509285,0.939566,0.957426,0.760652,0.713101,134
RF02176,clustal,0.826148,0.083987,0.089866,0.579915,0.780509,0.963786,0.778778,0.745023,188
RF02177,clustal,0.698029,0.157706,0.144265,0.487272,0.985453,0.893356,0.741441,0.558423,186
RF02178,clustal,0.786127,0.154913,0.05896,0.513547,1.0,0.963016,0.717442,0.647977,173
RF02179,clustal,0.692778,0.110556,0.196667,0.468055,0.830028,0.946158,0.754406,0.592222,144
RF02180,clustal,0.773072,0.114669,0.112259,0.481439,0.759222,0.952323,0.735069,0.672176,121
RF02181,clustal,0.923611,0.065972,0.010417,0.83255,1.0,0.955934,0.90493,0.875,72
RF02183,clustal,0.840179,0.122768,0.037054,0.478566,0.986489,0.971404,0.759494,0.747751,80
RF02184,clustal,0.951079,0.038849,0.010072,0.87954,0.0,0.996704,0.914493,0.916547,139
RF02186,clustal,0.900338,0.087838,0.011824,0.763224,0.0,0.958687,0.833904,0.861004,74
RF02187,clustal,0.685014,0.128944,0.186043,0.458665,0.784345,0.907202,0.710916,0.575163,243
RF02189,clustal,0.712645,0.123692,0.163663,0.464435,0.867253,0.917678,0.740087,0.583415,344
RF02190,clustal,0.729042,0.113344,0.157614,0.472601,0.84704,0.961956,0.772383,0.618662,245
RF02192,clustal,0.755089,0.172392,0.072519,0.34171,0.840152,0.93302,0.695513,0.625029,131
RF02193,clustal,0.796335,0.109964,0.093702,0.457402,0.836932,0.970233,0.803534,0.688033,149
RF02195,clustal,0.721154,0.157544,0.121302,0.360634,0.873393,0.925551,0.687872,0.597781,169
RF02196,clustal,0.66748,0.185366,0.147154,0.285848,0.871259,0.902592,0.669118,0.521212,205
RF02198,clustal,0.759932,0.183432,0.056636,0.259801,0.866085,0.940061,0.671344,0.626699,169
RF02199,clustal,0.791667,0.147377,0.060957,0.455419,0.865504,0.947378,0.738354,0.657407,162
RF02201,clustal,0.78599,0.171014,0.042995,0.330568,0.85771,0.967269,0.729045,0.665018,115
RF02206,clustal,0.73206,0.174769,0.093171,0.368209,0.763631,0.897837,0.70979,0.613742,144
RF02207,clustal,0.936747,0.009036,0.054217,0.969387,1.0,0.976126,0.957317,0.899598,83
RF02208,clustal,0.823456,0.128885,0.047659,0.47951,0.847722,0.95697,0.75188,0.736013,127
RF02209,clustal,0.866823,0.084778,0.0484,0.598847,0.754817,0.976666,0.840695,0.794988,305
RF02212,clustal,0.683321,0.149136,0.167543,0.454488,0.912489,0.942909,0.74387,0.553794,242
RF02215,clustal,0.711214,0.162519,0.126267,0.321567,0.861272,0.952117,0.700926,0.574676,217
RF02216,clustal,0.722778,0.199444,0.077778,0.197244,0.785707,0.938453,0.63468,0.59366,100
RF02218,clustal,0.880252,0.107143,0.012605,0.649385,0.822749,1.0,0.846482,0.80112,68
RF02219,clustal,0.821296,0.141847,0.036858,0.447453,1.0,0.972274,0.746606,0.742232,79
RF02224,clustal,0.952,0.028,0.02,0.89893,0.0,0.990107,0.926531,0.923111,50
RF02227,clustal,0.860772,0.134146,0.005081,0.544866,1.0,0.958065,0.811728,0.784368,82
RF02230,clustal,0.842384,0.08543,0.072185,0.729808,0.944444,0.94403,0.817333,0.779691,151
RF02231,clustal,0.961538,0.038462,0.0,0.894623,0.0,0.993968,0.933442,0.943681,78
RF02232,clustal,0.896528,0.061806,0.041667,0.749544,1.0,0.980662,0.846639,0.844444,120
RF02233,clustal,0.972826,0.027174,0.0,0.924,0.0,0.994836,0.945055,0.959627,92
RF02234,clustal,0.858449,0.110192,0.031359,0.622255,0.14422,0.944095,0.803681,0.793889,164
RF02237,clustal,0.943989,0.043716,0.012295,0.858137,1.0,0.997501,0.916209,0.89071,183
RF02240,clustal,0.856863,0.066667,0.076471,0.780293,0.800458,0.970418,0.861386,0.768627,102
RF02243,clustal,0.907692,0.076923,0.015385,0.767825,1.0,0.966195,0.864969,0.834359,325
RF02246,clustal,0.835165,0.108669,0.056166,0.580229,1.0,0.949223,0.760494,0.749084,91
RF02247,clustal,0.815752,0.077356,0.106892,0.678418,0.918458,0.978468,0.835876,0.729315,237
RF02250,clustal,0.864782,0.092108,0.04311,0.623321,0.845904,0.978622,0.828605,0.79125,283
RF02251,clustal,0.793317,0.089109,0.117574,0.69789,0.989937,0.980677,0.853234,0.660066,202
RF02253,clustal,0.645714,0.240952,0.113333,0.086117,0.667998,0.793103,0.652941,0.532151,35
RF02261,clustal,0.948901,0.02967,0.021429,0.839257,1.0,0.992733,0.909598,0.915222,65
RF02263,clustal,0.839456,0.131973,0.028571,0.426774,1.0,0.988249,0.795819,0.745378,42
RF02265,clustal,0.95178,0.032721,0.015499,0.818885,0.057735,0.992937,0.918998,0.92124,67
RF02266,clustal,0.917143,0.052143,0.030714,0.786462,-0.379307,0.979818,0.852899,0.876767,70
RF02268,clustal,0.812661,0.130491,0.056848,0.56565,0.661923,0.916971,0.763021,0.705943,129
RF02269,clustal,0.886243,0.079365,0.034392,0.730608,0.81455,0.977962,0.846462,0.822751,108
RF02270,clustal,0.878571,0.057143,0.064286,0.813705,1.0,0.960157,0.858951,0.817262,80
RF02272,clustal,0.786341,0.177561,0.036098,0.50028,0.710157,0.958917,0.683333,0.666829,205
RF02273,clustal,0.972222,0.021825,0.005952,0.919999,0.0,0.994373,0.959839,0.949206,84
RF02275,clustal,0.822563,0.077401,0.100037,0.616367,0.965819,0.957924,0.881005,0.765905,83
RF02277,clustal,0.938272,0.055115,0.006614,0.77922,0.509813,0.996303,0.920444,0.898537,126
RF02278,clustal,0.698056,0.177222,0.124722,0.263831,0.572177,0.858912,0.691831,0.600454,72
RF02287,clustal,0.859756,0.101626,0.038618,0.701498,1.0,0.936258,0.840164,0.765583,123
RF02339,clustal,0.952381,0.039683,0.007937,0.869527,0.0,0.992516,0.923387,0.907407,63
RF02340,clustal,0.688095,0.145238,0.166667,0.453103,0.835861,0.930044,0.759839,0.582766,84
RF02341,clustal,0.835459,0.130102,0.034439,0.571526,0.26011,0.960173,0.736165,0.740646,112
RF02342,clustal,0.650547,0.216569,0.132885,0.287248,0.681946,0.880983,0.672731,0.553481,164
RF02343,clustal,0.729776,0.162866,0.107358,0.469336,0.363694,0.872997,0.665801,0.657407,166
RF02344,clustal,0.532892,0.220339,0.246769,0.093161,0.46127,0.791886,0.613634,0.424695,160
RF02345,clustal,0.694231,0.159872,0.145897,0.328335,0.543792,0.911595,0.706072,0.586397,130
RF02346,clustal,0.773877,0.171915,0.054208,0.408319,0.691719,0.954902,0.72869,0.676045,149
RF02347,clustal,0.841596,0.088783,0.06962,0.651424,0.807409,0.949251,0.809802,0.792666,158
RF02348,clustal,0.767545,0.120111,0.112344,0.533826,0.652691,0.929318,0.691597,0.689533,103
RF02353,clustal,0.838294,0.115079,0.046627,0.572685,0.83143,0.952949,0.768072,0.750361,84
RF02354,clustal,0.750857,0.144762,0.104381,0.464193,0.663873,0.91849,0.71954,0.643755,175
RF02355,clustal,0.66729,0.129595,0.203115,0.449473,0.9147,0.890063,0.779656,0.520249,214
RF02359,clustal,0.916667,0.083333,0.0,0.776211,0.0,0.956102,0.871429,0.865741,36
RF02360,clustal,0.945614,0.047368,0.007018,0.85758,0.0,0.995892,0.909251,0.910088,228
RF02362,clustal,0.81893,0.150206,0.030864,0.498916,0.0,0.949126,0.75,0.701235,81
RF02363,clustal,0.75625,0.132812,0.110937,0.588133,0.897483,0.894991,0.756289,0.601042,160
RF02364,clustal,0.879774,0.096181,0.024045,0.685312,0.0,0.976593,0.804286,0.813767,101
RF02366,clustal,0.869732,0.08046,0.049808,0.74554,0.737171,0.949083,0.850775,0.807663,87
RF02371,clustal,0.764368,0.147126,0.088506,0.496884,0.477912,0.908137,0.722093,0.668966,87
RF02372,clustal,0.856566,0.080808,0.062626,0.700813,0.938982,0.972467,0.835391,0.780303,55
RF02373,clustal,0.853333,0.125432,0.021235,0.542388,1.0,0.968869,0.817317,0.787844,75
RF02374,clustal,0.875522,0.104428,0.02005,0.648704,0.687897,0.967257,0.815966,0.801727,171
RF02376,clustal,0.740358,0.131543,0.128099,0.609939,0.906263,0.876035,0.751729,0.63416,242
RF02379,clustal,0.724742,0.105642,0.169617,0.535585,0.57764,0.910599,0.740513,0.633418,113
RF02384,clustal,0.778409,0.142614,0.078977,0.52249,0.785376,0.899371,0.751712,0.679545,220
RF02386,clustal,0.953333,0.046667,0.0,0.876732,0.0,0.971639,0.932432,0.924444,75
RF02392,clustal,0.9375,0.0625,0.0,0.833486,0.0,0.969223,0.878272,0.894965,192
RF02396,clustal,0.905569,0.087167,0.007264,0.71711,0.0,0.992042,0.85468,0.845036,59
RF02399,clustal,0.726697,0.173756,0.099548,0.329189,0.755532,0.929752,0.77114,0.61595,65
RF02400,clustal,0.86834,0.037838,0.093822,0.883172,0.958071,0.977576,0.896712,0.802124,518
RF02401,clustal,0.586466,0.179084,0.23445,0.23459,0.681198,0.777403,0.661357,0.452754,77
RF02402,clustal,0.74787,0.14787,0.104261,0.490202,0.661712,0.92455,0.736336,0.672515,105
RF02403,clustal,0.790698,0.090116,0.119186,0.745838,0.853668,0.88739,0.791176,0.680233,86
RF02405,clustal,0.773529,0.134804,0.091667,0.603846,0.929611,0.982556,0.820639,0.624755,408
RF02406,clustal,0.827586,0.091954,0.08046,0.751577,1.0,0.961302,0.895349,0.720307,87
RF02408,clustal,0.917949,0.04359,0.038462,0.856363,0.78165,0.981938,0.888312,0.858974,78
RF02409,clustal,0.878095,0.064762,0.057143,0.791605,0.807416,0.978816,0.84689,0.796667,210
RF02410,clustal,0.695552,0.203221,0.101227,0.314386,0.755572,0.81188,0.643519,0.556091,163
RF02411,clustal,0.75043,0.180723,0.068847,0.436385,0.694038,0.934454,0.690043,0.626219,166
RF02412,clustal,0.912162,0.067568,0.02027,0.806907,0.666667,0.961001,0.846939,0.851351,148
RF02413,clustal,0.71424,0.197611,0.08815,0.263507,0.502601,0.929046,0.662768,0.59911,163
RF02415,clustal,0.617456,0.048379,0.334165,0.816321,0.982084,0.966051,0.9225,0.45586,401
RF02419,clustal,0.808696,0.148986,0.042319,0.524189,0.292193,0.961888,0.760588,0.737536,69
RF02420,clustal,0.807438,0.098347,0.094215,0.644358,0.689797,0.942295,0.786489,0.736033,110
RF02422,clustal,0.777489,0.160606,0.061905,0.434725,0.426991,0.927808,0.739291,0.690758,220
RF02424,clustal,0.769417,0.09154,0.139043,0.655032,0.850175,0.926924,0.809408,0.695562,206
RF02429,clustal,0.860887,0.102823,0.03629,0.761187,1.0,0.898821,0.800813,0.794355,124
RF02432,clustal,0.812613,0.109459,0.077928,0.575772,0.547538,0.939821,0.786818,0.738028,111
RF02434,clustal,0.796748,0.086929,0.116323,0.699048,0.87191,0.976042,0.811475,0.722743,123
RF02435,clustal,0.771825,0.170635,0.05754,0.438802,0.580891,0.945917,0.713714,0.666419,112
RF02436,clustal,0.888235,0.080392,0.031373,0.721315,1.0,0.981936,0.851485,0.802941,102
RF02437,clustal,0.859348,0.086621,0.054031,0.661586,0.771097,0.97493,0.833766,0.783877,106
RF02440,clustal,0.440879,0.142403,0.416717,-0.046786,0.664336,0.864076,0.748087,0.37581,96
RF02442,clustal,0.874163,0.082999,0.042838,0.694911,0.902778,0.981568,0.852151,0.803882,249
RF02444,clustal,0.940426,0.046809,0.012766,0.84736,1.0,1.0,0.930435,0.893617,47
RF02445,clustal,0.87619,0.059524,0.064286,0.828619,1.0,0.968149,0.896386,0.807143,84
RF02446,clustal,0.811386,0.125743,0.062871,0.488317,0.815391,0.96934,0.806553,0.721358,139
RF02449,clustal,0.783537,0.179878,0.036585,0.37207,0.482186,0.932094,0.720799,0.693902,123
RF02450,clustal,0.85041,0.063525,0.086066,0.826482,0.939394,0.920191,0.838843,0.773224,122
RF02451,clustal,0.759058,0.155797,0.085145,0.515022,0.424871,0.858047,0.724265,0.653209,69
RF02453,clustal,0.876417,0.096372,0.027211,0.713119,1.0,0.959005,0.807078,0.804082,147
RF02454,clustal,0.839431,0.119919,0.04065,0.654487,0.658114,0.901552,0.794239,0.756098,82
RF02457,clustal,0.792073,0.179337,0.02859,0.43534,0.625,0.954844,0.736601,0.693632,171
RF02463,clustal,0.874747,0.117172,0.008081,0.656094,0.0,0.980491,0.806122,0.794949,99
RF02464,clustal,0.847059,0.121569,0.031373,0.570277,0.0,0.982982,0.775132,0.763072,85
RF02466,clustal,0.823377,0.131169,0.045455,0.555553,0.677662,0.921963,0.764474,0.742857,77
RF02471,clustal,0.595982,0.126116,0.277902,0.472249,0.802559,0.90552,0.779832,0.50279,256
RF02495,clustal,0.879448,0.067901,0.052651,0.75911,0.657889,0.972781,0.866912,0.836117,81
RF02496,clustal,0.672727,0.240657,0.086616,0.156919,0.399759,0.879593,0.575503,0.571228,120
RF02500,clustal,0.6915,0.19475,0.11375,0.222957,0.513571,0.910927,0.67994,0.59521,125
RF02502,clustal,0.707819,0.182442,0.109739,0.331544,0.481841,0.892185,0.644002,0.610362,135
RF02503,clustal,0.787487,0.133765,0.078749,0.532002,0.851498,0.962523,0.790786,0.678668,206
RF02504,clustal,0.958333,0.041667,0.0,0.877634,0.0,0.982955,0.921965,0.925287,174
RF02506,clustal,0.814132,0.175883,0.009985,0.405616,0.0,0.962588,0.73913,0.721848,93
RF02507,clustal,0.854396,0.126374,0.019231,0.637685,0.666667,0.927504,0.758333,0.750916,91
RF02509,clustal,0.826522,0.171739,0.001739,0.392859,1.0,0.954325,0.713658,0.749249,100
RF02514,clustal,0.810438,0.170707,0.018855,0.443432,0.946204,0.926643,0.717568,0.71807,297
RF02517,clustal,0.819277,0.060241,0.120482,0.772243,0.940916,0.964773,0.869338,0.75043,83
RF02520,clustal,0.691311,0.207317,0.101372,0.274161,0.763073,0.881713,0.662809,0.593598,82
RF02523,clustal,0.744863,0.1875,0.067637,0.347576,0.188208,0.869363,0.694444,0.659132,73
RF02524,clustal,0.770833,0.180556,0.048611,0.448977,0.8,0.90681,0.709581,0.656349,168
RF02528,clustal,0.841009,0.119518,0.039474,0.632742,0.833333,0.916669,0.764381,0.771617,114
RF02531,clustal,0.753947,0.091118,0.154934,0.592439,0.856559,0.94654,0.78543,0.676697,152
RF02532,clustal,0.910345,0.053448,0.036207,0.81971,0.636302,0.974782,0.887879,0.872797,232
RF02534,clustal,0.882784,0.115385,0.001832,0.612207,1.0,0.990483,0.786181,0.827564,52
RF02535,clustal,0.750117,0.105828,0.144056,0.579505,0.882515,0.949632,0.768762,0.645377,165
RF02541,clustal,0.441279,0.133076,0.425645,0.292492,0.829774,0.882548,0.784936,0.380227,5149
RF02542,clustal,0.586303,0.189779,0.223918,0.169876,0.80275,0.901559,0.720946,0.49777,1729
RF02544,clustal,0.693878,0.102041,0.204082,0.590954,0.848902,0.958527,0.81537,0.594434,98
RF02545,clustal,0.879338,0.104495,0.016167,0.708283,0.916206,0.939678,0.826224,0.800473,634
RF02546,clustal,0.715856,0.058738,0.225405,0.779142,0.969903,0.939748,0.897971,0.508333,576
RF02547,clustal,0.900943,0.092767,0.006289,0.697955,1.0,0.95901,0.847619,0.836478,106
RF02548,clustal,0.858193,0.112395,0.029412,0.562546,0.865844,0.985742,0.841151,0.773594,68
RF02550,clustal,0.99375,0.00625,0.0,0.984906,0.0,0.996132,0.987395,0.990278,120
RF02552,clustal,0.844554,0.114851,0.040594,0.670093,0.590948,0.923382,0.797,0.777338,101
RF02553,clustal,0.688172,0.189516,0.122312,0.420606,0.949968,0.845674,0.691057,0.543548,124
RF02555,clustal,0.957373,0.0,0.042627,1.0,1.0,1.0,0.998839,0.914747,124
RF02556,clustal,0.97913,0.02087,0.0,0.924668,0.0,1.0,0.966667,0.958261,115
RF02566,clustal,0.881703,0.094637,0.023659,0.771079,1.0,0.924027,0.818038,0.817035,317
RF02577,clustal,0.988445,0.009454,0.002101,0.968872,1.0,0.998081,0.979958,0.977591,238
RF02580,clustal,0.957143,0.035714,0.007143,0.912535,0.0,0.965606,0.938406,0.933333,70
RF02581,clustal,0.970199,0.02649,0.003311,0.914037,1.0,1.0,0.966667,0.940397,151
RF02589,clustal,0.894444,0.077778,0.027778,0.753503,0.859117,0.96838,0.865169,0.805556,90
RF02595,clustal,0.774485,0.074742,0.150773,0.721968,0.867373,0.929378,0.825521,0.693299,97
RF02596,clustal,0.936842,0.049123,0.014035,0.840557,0.0,0.991466,0.907143,0.892982,57
RF02601,clustal,0.990838,0.007853,0.001309,0.974515,0.0,1.0,0.981579,0.981675,191
RF02605,clustal,0.850932,0.110766,0.038302,0.645509,0.850533,0.944601,0.783333,0.758592,161
RF02610,clustal,0.995298,0.000784,0.003918,0.997457,0.333333,0.998578,0.992138,0.992163,319
RF02613,clustal,0.995313,0.004687,0.0,0.984789,0.0,1.0,0.990566,0.990625,160
RF02636,clustal,0.991242,0.005971,0.002787,0.985579,0.455342,0.994993,0.984848,0.9862,628
RF02639,clustal,0.997363,0.002637,0.0,0.992756,0.0,0.99904,0.994715,0.995429,474
RF02644,clustal,0.916667,0.083333,0.0,0.826848,0.0,0.919696,0.863158,0.885417,96
RF02655,clustal,0.995833,0.004167,0.0,0.98496,0.0,1.0,0.991632,0.991667,240
RF02673,clustal,0.761171,0.141908,0.09692,0.504005,0.741512,0.93379,0.756364,0.671388,276
RF02674,clustal,0.966049,0.033951,0.0,0.905198,0.0,0.988337,0.93125,0.940329,81
RF02675,clustal,0.9,0.1,0.0,0.749173,0.0,0.932596,0.832677,0.84183,255
RF02677,clustal,0.884328,0.08209,0.033582,0.797056,1.0,0.933043,0.810606,0.820896,67
RF02678,clustal,0.367153,0.173096,0.459751,-0.038453,0.744177,0.802794,0.694704,0.260006,241
RF02679,clustal,0.528369,0.255826,0.215805,-0.13599,0.685885,0.798384,0.629582,0.408715,84
RF02680,clustal,0.85746,0.093651,0.048889,0.636842,0.924137,0.977131,0.817949,0.784149,105
RF02681,clustal,0.497841,0.15554,0.346619,0.102254,0.854914,0.898944,0.793677,0.36571,125
RF02683,clustal,0.315166,0.115725,0.569109,0.218482,0.868439,0.837555,0.830442,0.232197,233
RF02684,clustal,0.257378,0.157311,0.585311,-0.139746,0.755789,0.701648,0.787894,0.186285,152
RF02685,clustal,0.724902,0.170361,0.104737,0.312601,0.462966,0.943681,0.70557,0.649489,59
RF02688,clustal,0.790306,0.177551,0.032143,0.394052,0.313168,0.940264,0.724227,0.700806,98
