family,tool,Filename,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength,sp
RF02829,clustal,RF02829_clustal.fasta,0.901786,0.075893,0.022321,0.774405,1.0,0.961007,0.845345,0.850595,112,0.9755351681957186
RF02830,clustal,RF02830_clustal.fasta,0.821689,0.095342,0.082969,0.689243,0.810828,0.938657,0.812865,0.731295,229,0.8815699658703071
RF02831,clustal,RF02831_clustal.fasta,0.969231,0.015385,0.015385,0.950075,0.0,0.992733,0.945312,0.946154,65,1.0
RF02832,clustal,RF02832_clustal.fasta,0.928358,0.047761,0.023881,0.841285,0.625,0.987046,0.885714,0.876119,134,0.8793774319066148
RF02833,clustal,RF02833_clustal.fasta,0.846939,0.107143,0.045918,0.699179,0.788675,0.912671,0.801546,0.751701,98,0.8299065420560747
RF02834,clustal,RF02834_clustal.fasta,0.800314,0.150943,0.048742,0.553998,0.878788,0.89275,0.757911,0.669811,159,0.8725824800910125
RF02835,clustal,RF02835_clustal.fasta,0.92418,0.07582,0.0,0.776377,0.0,0.978845,0.892562,0.862022,122,0.9147180192572214
RF02838,clustal,RF02838_clustal.fasta,0.818182,0.163636,0.018182,0.532545,-0.333333,0.889769,0.717593,0.684848,55,0.8442367601246106
RF02846,clustal,RF02846_clustal.fasta,0.866667,0.108889,0.024444,0.656043,0.704124,0.970878,0.817978,0.775556,90,0.8120649651972158
RF02848,clustal,RF02848_clustal.fasta,0.730366,0.172775,0.096859,0.500983,0.964779,0.866494,0.715789,0.568063,191,0.6881937436932392
RF02850,clustal,RF02850_clustal.fasta,0.905641,0.094359,0.0,0.711653,0.0,0.992878,0.829897,0.83641,195,1.0
RF02855,clustal,RF02855_clustal.fasta,0.857732,0.142268,0.0,0.592416,0.0,0.975711,0.735751,0.771134,194,1.0
RF02860,clustal,RF02860_clustal.fasta,0.815789,0.146199,0.038012,0.575535,0.832004,0.891379,0.766176,0.693957,171,0.9064143007360672
RF02865,clustal,RF02865_clustal.fasta,0.904867,0.05531,0.039823,0.845219,0.947169,0.955103,0.895089,0.840708,113,0.9587301587301588
RF02867,clustal,RF02867_clustal.fasta,0.92654,0.053318,0.020142,0.84079,0.666667,0.970806,0.87381,0.871248,211,0.954954954954955
RF02871,clustal,RF02871_clustal.fasta,0.987342,0.006329,0.006329,0.987342,0.0,0.989163,0.974359,0.981013,79,1.0
RF02874,clustal,RF02874_clustal.fasta,0.84593,0.15407,0.0,0.618587,0.0,0.864843,0.752941,0.763566,86,1.0
RF02876,clustal,RF02876_clustal.fasta,0.946524,0.03877,0.014706,0.898802,1.0,0.976383,0.926075,0.913547,187,0.9661482159194876
RF02883,clustal,RF02883_clustal.fasta,0.699394,0.13697,0.163636,0.596857,0.987887,0.936646,0.786585,0.575152,165,0.8538704581358609
RF02884,clustal,RF02884_clustal.fasta,0.869006,0.069006,0.061988,0.76577,0.890825,0.9733,0.852941,0.783626,171,0.9304635761589404
RF02885,clustal,RF02885_clustal.fasta,0.665131,0.059908,0.274962,0.749395,0.904356,0.94404,0.89441,0.567332,93,0.91
RF02887,clustal,RF02887_clustal.fasta,0.817797,0.144068,0.038136,0.592216,0.929558,0.907941,0.773504,0.701977,118,0.9610194902548724
RF02891,clustal,RF02891_clustal.fasta,0.84375,0.122159,0.034091,0.678503,1.0,0.903835,0.781609,0.75,88,0.9404761904761904
RF02893,clustal,RF02893_clustal.fasta,0.887778,0.065556,0.046667,0.761883,0.438956,0.954741,0.84382,0.834568,90,0.937319695777603
RF02896,clustal,RF02896_clustal.fasta,0.806931,0.148515,0.044554,0.570965,0.802831,0.871408,0.775,0.686469,101,0.8419182948490231
RF02898,clustal,RF02898_clustal.fasta,0.777778,0.162698,0.059524,0.518345,0.660819,0.87148,0.710843,0.67619,84,0.8101487314085739
RF02900,clustal,RF02900_clustal.fasta,0.804878,0.17378,0.021341,0.498863,0.57735,0.892296,0.728395,0.664634,82,0.7048832271762208
RF02902,clustal,RF02902_clustal.fasta,0.724868,0.190476,0.084656,0.382693,0.707765,0.909307,0.671562,0.591711,108,0.8071428571428572
RF02911,clustal,RF02911_clustal.fasta,0.822554,0.1733,0.004146,0.464822,0.0,0.935954,0.775,0.71675,201,0.988313856427379
RF02912,clustal,RF02912_clustal.fasta,0.85443,0.082278,0.063291,0.768015,0.939621,0.941673,0.919872,0.770042,79,0.7870370370370371
RF02913,clustal,RF02913_clustal.fasta,0.29357,0.104363,0.602067,0.111358,0.64669,0.708386,0.737765,0.201877,190,0.6904929373503131
RF02914,clustal,RF02914_clustal.fasta,0.608288,0.158694,0.233018,0.095243,0.232152,0.792957,0.627493,0.530541,46,0.9156535391834484
RF02915,clustal,RF02915_clustal.fasta,0.615414,0.240437,0.144149,0.012826,0.421584,0.848358,0.599042,0.512592,61,0.8468819116180233
RF02916,clustal,RF02916_clustal.fasta,0.634777,0.167685,0.197537,0.319523,0.700827,0.928983,0.750312,0.557539,159,0.8940897079974579
RF02918,clustal,RF02918_clustal.fasta,0.611966,0.181197,0.206838,0.287142,0.700404,0.84396,0.625108,0.512088,78,0.8899671052631579
RF02919,clustal,RF02919_clustal.fasta,0.755319,0.135106,0.109574,0.487634,0.670645,0.924173,0.759005,0.682922,235,0.8850476839237057
RF02921,clustal,RF02921_clustal.fasta,0.487336,0.214508,0.298156,-0.047993,0.531399,0.790114,0.619285,0.369845,209,0.6312338642475868
RF02923,clustal,RF02923_clustal.fasta,0.716667,0.128315,0.155018,0.4267,0.383762,0.900992,0.696558,0.628874,93,0.8748024122560587
RF02924,clustal,RF02924_clustal.fasta,0.200732,0.112346,0.686923,-0.068553,0.62405,0.547842,0.749646,0.119204,273,0.5187593559615356
RF02925,clustal,RF02925_clustal.fasta,0.43944,0.14326,0.417301,0.256834,0.51997,0.821574,0.643305,0.355179,91,0.8352998524451939
RF02926,clustal,RF02926_clustal.fasta,0.825253,0.144581,0.030166,0.378344,0.273118,0.971046,0.772088,0.741234,51,0.9815149658542416
RF02927,clustal,RF02927_clustal.fasta,0.602713,0.138566,0.258721,0.469376,0.945996,0.881779,0.744118,0.509338,86,0.9507864028411972
RF02928,clustal,RF02928_clustal.fasta,0.675248,0.20021,0.124542,0.228909,0.338985,0.853661,0.641197,0.591862,126,0.8855422446341591
RF02930,clustal,RF02930_clustal.fasta,0.6637,0.218947,0.117353,0.237582,0.534178,0.840628,0.607196,0.571089,93,0.8055315471045809
RF02931,clustal,RF02931_clustal.fasta,0.890376,0.080597,0.029027,0.641579,-0.072795,0.985494,0.833647,0.835398,67,0.9778242195467296
RF02932,clustal,RF02932_clustal.fasta,0.508395,0.251348,0.240257,-0.047078,0.432139,0.71175,0.55981,0.40157,160,0.7542320721766587
RF02935,clustal,RF02935_clustal.fasta,0.723698,0.106615,0.169687,0.499841,0.398682,0.895567,0.767524,0.649568,116,0.909593045196616
RF02936,clustal,RF02936_clustal.fasta,0.868497,0.118497,0.013006,0.675964,0.0,0.928676,0.774709,0.779383,173,0.9249753208292202
RF02937,clustal,RF02937_clustal.fasta,0.615682,0.216818,0.1675,0.071565,0.584178,0.889635,0.663223,0.506195,100,0.784658138978273
RF02938,clustal,RF02938_clustal.fasta,0.550073,0.171418,0.278509,0.270115,0.759785,0.827786,0.682153,0.443791,114,0.7696818225511871
RF02941,clustal,RF02941_clustal.fasta,0.692562,0.180066,0.127371,0.301566,0.623241,0.92609,0.66697,0.579066,123,0.8356824820623352
RF02942,clustal,RF02942_clustal.fasta,0.482545,0.12918,0.388275,0.413769,0.807669,0.878548,0.757118,0.390771,416,0.8350920444511843
RF02943,clustal,RF02943_clustal.fasta,0.703782,0.123514,0.172704,0.566785,0.845382,0.936752,0.760051,0.611649,495,0.8296263142290237
RF02944,clustal,RF02944_clustal.fasta,0.449541,0.290369,0.26009,-0.256684,0.358532,0.697911,0.482408,0.323293,105,0.5513729671787261
RF02946,clustal,RF02946_clustal.fasta,0.62975,0.14025,0.23,0.42744,0.621738,0.886932,0.695696,0.550082,80,0.943263659500731
RF02947,clustal,RF02947_clustal.fasta,0.680021,0.223291,0.096688,0.136274,0.496163,0.869847,0.615571,0.576871,117,0.9261351585847876
RF02948,clustal,RF02948_clustal.fasta,0.661972,0.221831,0.116197,0.259415,0.749541,0.811009,0.696429,0.520121,71,0.7341246290801187
RF02949,clustal,RF02949_clustal.fasta,0.713636,0.2,0.086364,0.386686,0.871147,0.896237,0.710345,0.556818,88,0.7250996015936255
RF02950,clustal,RF02950_clustal.fasta,0.77596,0.102418,0.121622,0.648004,0.918368,0.940714,0.831291,0.714873,74,0.924807903402854
RF02955,clustal,RF02955_clustal.fasta,0.330357,0.181813,0.48783,-0.048243,0.774932,0.717521,0.719885,0.212123,224,0.5935202598734827
RF02959,clustal,RF02959_clustal.fasta,0.63172,0.165323,0.202957,0.316244,0.781033,0.823691,0.705163,0.502957,93,0.7787555775904809
RF02961,clustal,RF02961_clustal.fasta,0.603393,0.231707,0.164899,0.13206,0.766729,0.843665,0.661299,0.495614,82,0.8662343172313474
RF02963,clustal,RF02963_clustal.fasta,0.627523,0.219266,0.153211,0.261042,0.898148,0.829419,0.59537,0.501937,109,0.8001988071570576
RF02964,clustal,RF02964_clustal.fasta,0.492774,0.280375,0.226851,-0.108682,0.562949,0.741348,0.581073,0.378454,127,0.7177855174124314
RF02965,clustal,RF02965_clustal.fasta,0.525956,0.283897,0.190147,-0.104048,0.476767,0.717718,0.502071,0.408658,96,0.7700700323919694
RF02966,clustal,RF02966_clustal.fasta,0.557483,0.185515,0.257002,0.22882,0.517385,0.856819,0.645519,0.4592,161,0.8170373439442147
RF02967,clustal,RF02967_clustal.fasta,0.401217,0.225336,0.373447,-0.037968,0.620113,0.710296,0.66415,0.295198,143,0.6970880982107771
RF02969,clustal,RF02969_clustal.fasta,0.237868,0.123503,0.638629,0.325006,0.696682,0.710613,0.745403,0.171114,329,0.6284974190600722
RF02971,clustal,RF02971_clustal.fasta,0.724116,0.099318,0.176566,0.548513,0.737507,0.927163,0.763642,0.648679,79,0.9205459894436272
RF02975,clustal,RF02975_clustal.fasta,0.656431,0.162645,0.180924,0.214643,0.216373,0.867376,0.660987,0.567593,59,0.906312736861167
RF02979,clustal,RF02979_clustal.fasta,0.813492,0.176587,0.009921,0.460012,0.0,0.953051,0.762097,0.717687,63,0.9203802733214498
RF02980,clustal,RF02980_clustal.fasta,0.555456,0.198223,0.246321,0.061272,0.407741,0.784998,0.625651,0.459295,112,0.6443740999479118
RF02982,clustal,RF02982_clustal.fasta,0.640604,0.13786,0.221536,0.461391,0.626886,0.898897,0.680072,0.567614,135,0.8191306110041544
RF02984,clustal,RF02984_clustal.fasta,0.397012,0.142403,0.460585,0.278994,0.766217,0.757273,0.722231,0.307926,143,0.8090393176829468
RF02985,clustal,RF02985_clustal.fasta,0.829333,0.102667,0.068,0.644195,0.704124,0.954385,0.758108,0.754074,75,0.9477924589107316
RF02987,clustal,RF02987_clustal.fasta,0.469839,0.193316,0.336845,0.083641,0.448579,0.749189,0.606486,0.360408,133,0.7112485342987708
RF02988,clustal,RF02988_clustal.fasta,0.714903,0.188441,0.096657,0.361578,0.704809,0.914832,0.698083,0.621346,386,0.8353929452164901
RF02989,clustal,RF02989_clustal.fasta,0.653291,0.124398,0.222311,0.50999,0.883649,0.92324,0.774818,0.505886,178,0.8585617798967025
RF02990,clustal,RF02990_clustal.fasta,0.592362,0.331257,0.076381,-0.048494,0.0,0.749401,0.49351,0.50058,52,0.9370358493113692
RF02992,clustal,RF02992_clustal.fasta,0.766995,0.147211,0.085795,0.417807,0.578074,0.93874,0.74359,0.677197,79,0.8930572472594397
RF02994,clustal,RF02994_clustal.fasta,0.807217,0.126939,0.065844,0.535261,0.375617,0.953473,0.761281,0.742735,117,0.951726652998168
RF02995,clustal,RF02995_clustal.fasta,0.718145,0.199033,0.082822,0.319518,0.337723,0.889111,0.646249,0.624624,163,0.792420045851098
RF02996,clustal,RF02996_clustal.fasta,0.390315,0.21609,0.393595,-0.058559,0.491099,0.666612,0.61892,0.289261,115,0.6373208118832524
RF02997,clustal,RF02997_clustal.fasta,0.747873,0.157145,0.094982,0.52726,0.864754,0.931453,0.719457,0.651647,443,0.8783464162067666
RF02999,clustal,RF02999_clustal.fasta,0.753224,0.160531,0.086245,0.342396,0.405557,0.927599,0.683818,0.680904,100,0.9623739944597178
RF03000,clustal,RF03000_clustal.fasta,0.371979,0.218974,0.409047,-0.140008,0.359838,0.676932,0.571766,0.276376,206,0.5855890785323489
RF03001,clustal,RF03001_clustal.fasta,0.799708,0.181774,0.018519,0.408084,0.0,0.922242,0.743173,0.748044,54,0.997040583465411
RF03003,clustal,RF03003_clustal.fasta,0.466387,0.263585,0.270028,-0.143393,0.362907,0.656851,0.493197,0.348942,85,0.577034092146825
RF03004,clustal,RF03004_clustal.fasta,0.805556,0.160053,0.034392,0.582416,1.0,0.966069,0.730924,0.734127,84,0.9026425591098748
RF03005,clustal,RF03005_clustal.fasta,0.542676,0.192995,0.264329,0.131396,0.627491,0.816381,0.679062,0.427786,193,0.6654963091435944
RF03007,clustal,RF03007_clustal.fasta,0.667763,0.226974,0.105263,0.241965,0.531898,0.88988,0.592623,0.560535,128,0.7594923151073742
RF03008,clustal,RF03008_clustal.fasta,0.652482,0.115893,0.231625,0.587132,0.756689,0.946532,0.783142,0.603159,66,0.9011721611721611
RF03009,clustal,RF03009_clustal.fasta,0.603077,0.170256,0.226667,0.288994,0.697219,0.876512,0.725806,0.513296,125,0.839156152568548
RF03012,clustal,RF03012_clustal.fasta,0.625081,0.14202,0.232899,0.290202,0.280391,0.819243,0.638863,0.55122,69,0.8914511470820216
RF03014,clustal,RF03014_clustal.fasta,0.691017,0.228626,0.080357,0.171756,0.340159,0.921354,0.622251,0.588967,63,0.9300629508438828
RF03015,clustal,RF03015_clustal.fasta,0.607857,0.219524,0.172619,0.117735,0.513675,0.90289,0.680964,0.516579,84,0.9044565307768144
RF03016,clustal,RF03016_clustal.fasta,0.510184,0.221314,0.268503,0.105799,0.672476,0.802004,0.626407,0.399542,166,0.7063107047177716
RF03017,clustal,RF03017_clustal.fasta,0.767064,0.188516,0.04442,0.388065,0.269095,0.964401,0.641758,0.666306,71,0.9401092469761998
RF03021,clustal,RF03021_clustal.fasta,0.530126,0.211224,0.258649,0.077235,0.669427,0.879594,0.663432,0.415967,115,0.8468316216911354
RF03022,clustal,RF03022_clustal.fasta,0.524401,0.22481,0.250789,-0.012325,0.514892,0.809128,0.633108,0.411206,171,0.6940300654723136
RF03023,clustal,RF03023_clustal.fasta,0.87931,0.094007,0.026683,0.614673,0.563206,0.979552,0.829319,0.813112,87,0.9376616821250552
RF03024,clustal,RF03024_clustal.fasta,0.793592,0.104517,0.101891,0.683059,0.733077,0.921686,0.779318,0.719927,68,0.8361812268083741
RF03025,clustal,RF03025_clustal.fasta,0.60689,0.164568,0.228542,0.331716,0.852203,0.882264,0.706062,0.496718,147,0.8692860582496567
RF03026,clustal,RF03026_clustal.fasta,0.500049,0.24574,0.254211,-0.083457,0.599981,0.817348,0.633803,0.399043,143,0.7723374152704949
RF03028,clustal,RF03028_clustal.fasta,0.469987,0.231162,0.298851,0.070977,0.782123,0.788034,0.655133,0.363315,290,0.8365427847867773
RF03029,clustal,RF03029_clustal.fasta,0.816667,0.117778,0.065556,0.596997,0.804057,0.971644,0.837262,0.725278,100,0.9531823745410036
RF03030,clustal,RF03030_clustal.fasta,0.77314,0.193285,0.033575,0.401862,-0.177187,0.945187,0.67313,0.686832,58,0.9474184352233131
RF03031,clustal,RF03031_clustal.fasta,0.743935,0.197574,0.058491,0.210073,0.170366,0.901948,0.711695,0.645576,51,0.8906875612381908
RF03032,clustal,RF03032_clustal.fasta,0.638963,0.194434,0.166603,0.120054,0.439053,0.886149,0.682584,0.554919,86,0.8390812938750849
RF03033,clustal,RF03033_clustal.fasta,0.657882,0.136941,0.205176,0.50739,0.780857,0.90671,0.754744,0.552882,125,0.7780399559540664
RF03034,clustal,RF03034_clustal.fasta,0.659726,0.173425,0.166849,0.25549,0.409995,0.899366,0.627785,0.561842,100,0.7482241669307461
RF03036,clustal,RF03036_clustal.fasta,0.752632,0.199298,0.04807,0.290914,0.382495,0.934803,0.678165,0.651323,75,0.955267804590936
RF03038,clustal,RF03038_clustal.fasta,0.630342,0.118056,0.251603,0.463112,0.790323,0.953012,0.801724,0.543234,117,0.8603646327326377
RF03040,clustal,RF03040_clustal.fasta,0.746975,0.167767,0.085259,0.34717,0.680532,0.894027,0.720556,0.641558,101,0.8321552221581073
RF03041,clustal,RF03041_clustal.fasta,0.739394,0.18697,0.073636,0.317349,0.699035,0.921624,0.663514,0.637201,150,0.9386458000638772
RF03042,clustal,RF03042_clustal.fasta,0.835478,0.116728,0.047794,0.588743,0.709991,0.957237,0.752568,0.768636,64,0.9423324772575472
RF03044,clustal,RF03044_clustal.fasta,0.531425,0.210188,0.258387,-0.034142,0.515259,0.786875,0.594942,0.398624,109,0.7073847700074795
RF03046,clustal,RF03046_clustal.fasta,0.54547,0.229612,0.224917,0.120448,0.736383,0.806063,0.627708,0.419861,213,0.5941812136325852
RF03047,clustal,RF03047_clustal.fasta,0.730661,0.180028,0.089311,0.314067,0.574709,0.920591,0.701567,0.620832,79,0.8531125705300158
RF03048,clustal,RF03048_clustal.fasta,0.855026,0.118519,0.026455,0.644426,1.0,0.974143,0.785256,0.781746,105,0.9029395452024404
RF03049,clustal,RF03049_clustal.fasta,0.588348,0.120999,0.290653,0.461672,0.912365,0.912253,0.796583,0.451375,142,0.9106179374936374
RF03051,clustal,RF03051_clustal.fasta,0.80506,0.119048,0.075893,0.612859,1.0,0.919663,0.748494,0.71301,84,0.9910461828463714
RF03053,clustal,RF03053_clustal.fasta,0.71037,0.130636,0.158994,0.535248,0.811817,0.937651,0.759332,0.599803,196,0.7951301073455853
RF03054,clustal,RF03054_clustal.fasta,0.385337,0.203604,0.411059,-0.183513,0.745692,0.888783,0.801123,0.327589,101,0.8689343374807097
RF03055,clustal,RF03055_clustal.fasta,0.681592,0.203528,0.11488,0.32051,0.552972,0.905051,0.645087,0.601312,67,0.966394482579134
RF03056,clustal,RF03056_clustal.fasta,0.785714,0.175137,0.039148,0.538148,0.845542,0.869812,0.716667,0.732143,91,0.9325659472422062
RF03058,clustal,RF03058_clustal.fasta,0.738746,0.135897,0.125356,0.39108,0.629201,0.922444,0.760995,0.653798,65,0.9267572580339908
RF03059,clustal,RF03059_clustal.fasta,0.809314,0.129902,0.060784,0.474457,-0.029394,0.944227,0.71225,0.73728,51,0.919465748912744
RF03060,clustal,RF03060_clustal.fasta,0.668518,0.196238,0.135244,0.287926,0.544748,0.885244,0.612023,0.596826,55,0.9628159551322742
RF03061,clustal,RF03061_clustal.fasta,0.814186,0.15318,0.032634,0.51462,0.578913,0.972469,0.73771,0.74642,91,0.9448801790253548
RF03062,clustal,RF03062_clustal.fasta,0.643709,0.117647,0.238644,0.471957,0.692634,0.916852,0.742439,0.557581,170,0.8682168559909713
RF03063,clustal,RF03063_clustal.fasta,0.769374,0.157895,0.072731,0.395619,0.25804,0.928817,0.697368,0.68859,127,0.9177874644511506
RF03064,clustal,RF03064_clustal.fasta,0.340404,0.142902,0.516694,0.158434,0.585437,0.706038,0.675255,0.269373,145,0.8285663175854232
RF03065,clustal,RF03065_clustal.fasta,0.463015,0.167031,0.369954,0.137762,0.742175,0.824774,0.703793,0.358828,341,0.7788950497246824
RF03066,clustal,RF03066_clustal.fasta,0.716297,0.185919,0.097784,0.375971,0.667325,0.918065,0.686244,0.615475,130,0.8219252493183629
RF03067,clustal,RF03067_clustal.fasta,0.40438,0.175435,0.420185,0.123146,0.660135,0.837534,0.731418,0.332949,103,0.8247380143311723
RF03068,clustal,RF03068_clustal.fasta,0.50488,0.157762,0.337359,0.155417,0.593142,0.892882,0.681866,0.41581,228,0.8280124711664963
RF03069,clustal,RF03069_clustal.fasta,0.355478,0.173208,0.471314,0.139112,0.587383,0.785378,0.698193,0.286398,340,0.7495956626823826
RF03070,clustal,RF03070_clustal.fasta,0.64375,0.163942,0.192308,0.231395,0.195046,0.866727,0.615222,0.527639,60,0.7467890794489009
RF03072,clustal,RF03072_clustal.fasta,0.317925,0.111768,0.570307,0.085316,0.752331,0.830009,0.788132,0.250392,501,0.8288142095799693
RF03073,clustal,RF03073_clustal.fasta,0.748551,0.109783,0.141667,0.595774,0.807102,0.917709,0.772379,0.656621,120,0.9180967873119156
RF03074,clustal,RF03074_clustal.fasta,0.473818,0.25374,0.272442,-0.082792,0.258914,0.649302,0.490956,0.373499,128,0.698364505915835
RF03076,clustal,RF03076_clustal.fasta,0.608747,0.180342,0.210911,0.18351,0.736953,0.893885,0.71519,0.51059,159,0.781877688423415
RF03077,clustal,RF03077_clustal.fasta,0.281294,0.154419,0.564287,0.006198,0.742564,0.676239,0.756585,0.192896,501,0.5993763679679355
RF03078,clustal,RF03078_clustal.fasta,0.465243,0.172407,0.36235,0.174723,0.518638,0.774162,0.657708,0.384383,127,0.8137259449095131
RF03080,clustal,RF03080_clustal.fasta,0.597342,0.233118,0.16954,0.135304,0.678972,0.828483,0.64221,0.488941,116,0.8855040998701224
RF03081,clustal,RF03081_clustal.fasta,0.740619,0.192972,0.066409,0.215346,0.43893,0.903823,0.669384,0.631328,73,0.8876523813680137
RF03083,clustal,RF03083_clustal.fasta,0.679276,0.180099,0.140625,0.345368,0.89688,0.898169,0.735099,0.536184,152,0.9237339841366689
RF03084,clustal,RF03084_clustal.fasta,0.664141,0.196338,0.13952,0.238764,0.496718,0.86202,0.626761,0.539141,72,0.7527794031597426
RF03085,clustal,RF03085_clustal.fasta,0.745064,0.157762,0.097174,0.329593,0.487375,0.936106,0.684524,0.661646,41,0.9334576663385656
RF03086,clustal,RF03086_clustal.fasta,0.315216,0.122583,0.562201,0.071985,0.596504,0.708937,0.765149,0.256337,118,0.7036190502920202
RF03089,clustal,RF03089_clustal.fasta,0.791026,0.188034,0.02094,0.372167,1.0,0.960379,0.700645,0.69591,156,0.9225872167048638
RF03091,clustal,RF03091_clustal.fasta,0.859278,0.135741,0.004981,0.634631,0.0,0.981263,0.795455,0.804732,73,0.9929665913087165
RF03092,clustal,RF03092_clustal.fasta,0.854167,0.11756,0.028274,0.622617,0.68313,0.95335,0.740854,0.798016,42,0.9674963999177124
RF03094,clustal,RF03094_clustal.fasta,0.800282,0.102254,0.097465,0.630448,0.644216,0.94393,0.742979,0.731033,142,0.867509680214454
RF03095,clustal,RF03095_clustal.fasta,0.783712,0.130841,0.085447,0.647363,1.0,0.973038,0.769542,0.706275,107,0.9643387815750372
RF03096,clustal,RF03096_clustal.fasta,0.751634,0.168152,0.080214,0.411735,0.689138,0.955905,0.739833,0.628402,153,0.6571084014471392
RF03097,clustal,RF03097_clustal.fasta,0.589952,0.138995,0.271053,0.411278,0.753313,0.932445,0.788749,0.514833,110,0.9289150598468228
RF03098,clustal,RF03098_clustal.fasta,0.717006,0.074857,0.208138,0.712282,0.890244,0.927614,0.817086,0.620915,213,0.8724143439022443
RF03099,clustal,RF03099_clustal.fasta,0.821678,0.119755,0.058566,0.592514,0.64225,0.954846,0.754634,0.74458,104,0.9144212523719164
RF03100,clustal,RF03100_clustal.fasta,0.745788,0.194872,0.059341,0.381501,0.455436,0.928281,0.662222,0.646782,91,0.8878186968838527
RF03101,clustal,RF03101_clustal.fasta,0.887363,0.078297,0.034341,0.728145,-0.731925,0.965202,0.824476,0.83456,56,0.950433136366244
RF03102,clustal,RF03102_clustal.fasta,0.826772,0.107987,0.065242,0.670673,0.955049,0.986009,0.798186,0.748031,127,0.988328470195915
RF03103,clustal,RF03103_clustal.fasta,0.755482,0.164839,0.079678,0.461949,0.841698,0.948309,0.768437,0.663933,114,0.8302442528735632
RF03104,clustal,RF03104_clustal.fasta,0.745678,0.11192,0.142402,0.620108,0.981522,0.935116,0.842491,0.639882,157,0.8984767103988729
RF03107,clustal,RF03107_clustal.fasta,0.808929,0.164286,0.026786,0.641545,1.0,0.817059,0.795495,0.765873,112,0.9631966351209252
RF03108,clustal,RF03108_clustal.fasta,0.692015,0.123574,0.184411,0.564386,0.889291,0.925247,0.790076,0.594481,263,0.7926297910050957
RF03109,clustal,RF03109_clustal.fasta,0.808813,0.064974,0.126214,0.721212,0.817526,0.96458,0.861237,0.745955,103,0.9196038450334983
RF03110,clustal,RF03110_clustal.fasta,0.668259,0.116523,0.215218,0.538324,0.945435,0.909135,0.796722,0.492657,349,0.8938787783704634
RF03111,clustal,RF03111_clustal.fasta,0.696503,0.124476,0.179021,0.483449,0.833712,0.937643,0.798295,0.603636,65,0.8839186691312384
RF03113,clustal,RF03113_clustal.fasta,0.717213,0.173497,0.10929,0.438395,0.833339,0.901679,0.716253,0.575956,122,0.7997432605905006
RF03114,clustal,RF03114_clustal.fasta,0.916364,0.061818,0.021818,0.788337,1.0,0.984229,0.908257,0.856364,110,0.9925233644859812
RF03116,clustal,RF03116_clustal.fasta,0.506881,0.220993,0.272126,0.158811,0.850474,0.791987,0.668289,0.369013,436,0.5332587019343418
RF03119,clustal,RF03119_clustal.fasta,0.559125,0.222998,0.217877,0.212388,0.88732,0.694029,0.636788,0.35419,358,0.3168290755859889
RF03121,clustal,RF03121_clustal.fasta,0.433143,0.197979,0.368878,0.231612,0.842602,0.801186,0.711206,0.310054,454,0.5906288532675709
RF03122,clustal,RF03122_clustal.fasta,0.503075,0.213235,0.28369,0.169467,0.851647,0.784833,0.683907,0.360645,440,0.6389641832679808
RF03124,clustal,RF03124_clustal.fasta,0.533199,0.148139,0.318662,0.462099,0.92513,0.882455,0.761905,0.3584,568,0.5020570670205706
RF03125,clustal,RF03125_clustal.fasta,0.910849,0.016575,0.072577,0.93821,0.940388,0.996392,0.966255,0.875138,362,0.9947131170348934
RF03126,clustal,RF03126_clustal.fasta,0.445378,0.143802,0.41082,0.129434,0.651566,0.887696,0.754948,0.356625,116,0.8657020347116864
RF03128,clustal,RF03128_clustal.fasta,0.662333,0.167667,0.17,0.196202,0.494983,0.902805,0.69265,0.584243,40,0.8227787006689714
RF03129,clustal,RF03129_clustal.fasta,0.380713,0.142805,0.476482,-0.111127,0.813996,0.909956,0.795484,0.293173,146,0.8045236516788208
RF03130,clustal,RF03130_clustal.fasta,0.660366,0.099806,0.239828,0.355915,0.563297,0.806452,0.765674,0.616167,37,0.925772156210326
RF03131,clustal,RF03131_clustal.fasta,0.868016,0.061117,0.070866,0.728979,0.146912,0.962963,0.763585,0.828187,28,0.997229670821274
RF03132,clustal,RF03132_clustal.fasta,0.514621,0.132409,0.352969,0.184713,0.61451,0.813693,0.738857,0.428582,87,0.7172592429455311
RF03133,clustal,RF03133_clustal.fasta,0.584833,0.171226,0.24394,0.365196,0.595085,0.858151,0.618904,0.511673,85,0.8595451317658198
RF03134,clustal,RF03134_clustal.fasta,0.639478,0.164039,0.196483,0.326023,0.541068,0.840133,0.657782,0.532444,97,0.8081343517336096
RF03136,clustal,RF03136_clustal.fasta,0.493701,0.106526,0.399773,0.196294,0.702498,0.947594,0.830428,0.417812,146,0.8381536620228218
RF03137,clustal,RF03137_clustal.fasta,0.444789,0.115563,0.439648,0.36447,0.685146,0.852486,0.770284,0.383295,142,0.7816099198936499
RF03138,clustal,RF03138_clustal.fasta,0.822753,0.12885,0.048397,0.496032,0.062017,0.972222,0.712102,0.751526,37,0.8820034014786019
RF03140,clustal,RF03140_clustal.fasta,0.225963,0.118844,0.655193,0.023328,0.82621,0.744695,0.828497,0.139353,181,0.5989186719463905
RF03142,clustal,RF03142_clustal.fasta,0.283513,0.123398,0.593089,-0.037353,0.648218,0.743856,0.764701,0.199844,175,0.6100643772539094
