family,tool,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength
RF01307,clustal,0.890152,0.064394,0.045455,0.793981,0.714286,0.951653,0.842308,0.80303,66
RF01316,clustal,0.898333,0.101667,0.0,0.636857,0.0,1.0,0.851724,0.840351,30
RF01381,clustal,0.907895,0.052632,0.039474,0.780825,0.0,0.977819,0.830664,0.865253,24
RF01394,clustal,0.627219,0.224429,0.148352,0.087385,0.51716,0.830354,0.622222,0.527249,91
RF01401,clustal,0.771886,0.159091,0.069024,0.448951,0.66718,0.933135,0.770408,0.67034,99
RF01404,clustal,0.996711,0.003289,0.0,0.989325,0.0,1.0,0.993333,0.993421,76
RF01414,clustal,0.258237,0.135196,0.606567,0.100101,0.776096,0.691578,0.764784,0.16192,155
RF01475,clustal,0.90812,0.089744,0.002137,0.731308,0.0,0.993968,0.841991,0.846154,78
RF01499,clustal,0.747978,0.1469,0.105121,0.498984,0.855527,0.899611,0.746939,0.640611,106
RF01511,clustal,0.817699,0.136283,0.046018,0.579526,0.870791,0.941851,0.733929,0.710619,113
RF01523,clustal,0.814085,0.095775,0.090141,0.737753,1.0,0.936602,0.794286,0.712676,71
RF01532,clustal,0.802222,0.128889,0.068889,0.626705,0.802705,0.892092,0.781532,0.700444,75
RF01539,clustal,0.849315,0.128767,0.021918,0.607756,0.408248,0.964993,0.763889,0.754795,73
RF01546,clustal,0.85049,0.129902,0.019608,0.652248,1.0,0.932351,0.793532,0.783333,68
RF01548,clustal,0.824675,0.142857,0.032468,0.659281,1.0,0.877011,0.759868,0.727273,77
RF01552,clustal,0.832558,0.093023,0.074419,0.697978,0.961237,0.984249,0.88,0.709302,86
RF01555,clustal,0.761574,0.1875,0.050926,0.42876,0.826491,0.877896,0.690141,0.639815,72
RF01557,clustal,0.817164,0.134328,0.048507,0.597307,1.0,0.897107,0.765152,0.679104,67
RF01585,clustal,0.880556,0.086111,0.033333,0.788262,0.894338,0.933059,0.873596,0.825926,90
RF01602,clustal,0.843137,0.102941,0.053922,0.747196,0.557735,0.880708,0.78125,0.761438,153
RF01643,clustal,0.871212,0.077652,0.051136,0.768085,0.859117,0.931372,0.841603,0.790404,132
RF01660,clustal,0.913712,0.080378,0.00591,0.78273,-0.447214,0.952634,0.87381,0.877069,141
RF01675,clustal,0.676016,0.193675,0.130309,0.273517,0.667556,0.898469,0.675651,0.574997,456
RF01685,clustal,0.643527,0.182833,0.17364,0.274293,0.52818,0.911918,0.708357,0.569328,130
RF01687,clustal,0.751374,0.248376,0.00025,0.08293,0.0,0.915183,0.651596,0.649629,46
RF01689,clustal,0.623768,0.10548,0.270751,0.420548,0.60578,0.905204,0.74023,0.548544,112
RF01705,clustal,0.340013,0.156808,0.503179,-0.103269,0.695376,0.811629,0.785351,0.263966,166
RF01739,clustal,0.243848,0.083404,0.672748,-0.103098,0.792939,0.80727,0.861727,0.169619,175
RF01750,clustal,0.283771,0.158635,0.557594,-0.219108,0.786938,0.718926,0.798496,0.191878,213
RF01764,clustal,0.433623,0.14206,0.424318,0.302474,0.797595,0.853664,0.776243,0.358073,182
RF01771,clustal,0.794197,0.162618,0.043185,0.436795,0.828585,0.951566,0.779442,0.700292,114
RF01775,clustal,0.801205,0.100688,0.098107,0.637331,0.782832,0.946954,0.788745,0.70654,166
RF01797,clustal,0.739592,0.149533,0.110875,0.485787,0.702531,0.882477,0.692539,0.647651,107
RF01809,clustal,0.827564,0.160256,0.012179,0.507081,-0.546119,0.946938,0.748701,0.768421,78
RF01814,clustal,0.767857,0.106366,0.125776,0.600645,0.765595,0.885531,0.795918,0.681677,92
RF01821,clustal,0.8,0.123529,0.076471,0.610536,1.0,0.94972,0.761481,0.686029,136
RF01823,clustal,0.858156,0.078014,0.06383,0.743921,1.0,0.935863,0.824373,0.78156,94
RF01824,clustal,0.741599,0.095766,0.162634,0.671373,0.939624,0.934343,0.830303,0.591129,496
RF01833,clustal,0.945455,0.054545,0.0,0.845632,0.0,0.981492,0.916667,0.90303,55
RF01839,clustal,0.954338,0.038813,0.006849,0.864313,1.0,1.0,0.918981,0.914155,73
RF01854,clustal,0.590777,0.111846,0.297377,0.463021,0.930965,0.863277,0.813043,0.414915,276
RF01864,clustal,0.874172,0.094371,0.031457,0.73827,1.0,0.911414,0.815,0.794702,151
RF01872,clustal,0.918095,0.074286,0.007619,0.699943,1.0,0.995583,0.883333,0.860862,105
RF01876,clustal,0.884884,0.05,0.065116,0.814254,0.753713,0.966915,0.854118,0.816537,86
RF01877,clustal,0.818583,0.079075,0.102342,0.656569,0.822528,0.957523,0.805183,0.732563,411
RF01879,clustal,0.866215,0.064181,0.069605,0.678388,0.71177,0.985137,0.858182,0.805574,177
RF01897,clustal,0.936012,0.013393,0.050595,0.941823,0.925677,0.994373,0.964608,0.885813,84
RF01902,clustal,0.929339,0.012289,0.058372,0.950699,0.988564,1.0,0.970497,0.864311,93
RF01906,clustal,0.905882,0.072941,0.021176,0.694063,0.53125,0.990568,0.854427,0.847647,100
RF01920,clustal,0.951471,0.044118,0.004412,0.82826,0.0,0.994505,0.915179,0.913025,85
RF01924,clustal,0.933902,0.063966,0.002132,0.758228,0.0,1.0,0.893939,0.879176,67
RF01933,clustal,0.965517,0.02069,0.013793,0.933471,0.0,0.991763,0.940351,0.944828,58
RF01938,clustal,0.952381,0.017316,0.030303,0.928282,1.0,1.0,0.956044,0.909812,66
RF01941,clustal,0.639167,0.203333,0.1575,0.261839,0.914865,0.921586,0.670588,0.518148,120
RF01950,clustal,0.910632,0.060345,0.029023,0.734699,0.602149,0.990709,0.849928,0.854064,232
RF01952,clustal,0.908903,0.082816,0.008282,0.664594,1.0,0.99313,0.839286,0.843128,69
RF01956,clustal,0.811077,0.083692,0.105231,0.675639,0.731642,0.950621,0.76799,0.716308,125
RF01957,clustal,0.827684,0.063716,0.1086,0.698831,0.816915,0.956992,0.834912,0.75481,177
RF01973,clustal,0.888549,0.078383,0.033068,0.707841,0.348715,0.986078,0.815528,0.831654,71
RF01976,clustal,0.883968,0.075483,0.040549,0.730182,1.0,0.980204,0.848371,0.816594,229
RF01989,clustal,0.872175,0.127825,0.0,0.569846,0.0,0.973955,0.769397,0.817183,59
RF02003,clustal,0.426238,0.255886,0.317877,-0.116458,0.633855,0.680582,0.57131,0.320545,202
RF02029,clustal,0.80102,0.166837,0.032143,0.361119,0.778286,0.946894,0.756701,0.700054,98
RF02032,clustal,0.448054,0.260962,0.290984,-0.104116,0.748672,0.694879,0.610363,0.326016,591
RF02041,clustal,0.738891,0.092417,0.168692,0.556688,0.807274,0.952576,0.788533,0.658921,451
RF02051,clustal,0.841693,0.145768,0.012539,0.528554,-0.194338,0.98251,0.770335,0.755172,58
RF02052,clustal,0.827108,0.164458,0.008434,0.498311,0.950918,0.935812,0.76,0.754351,166
RF02060,clustal,0.790385,0.197115,0.0125,0.348391,0.0,0.977138,0.739719,0.691587,160
RF02067,clustal,0.881048,0.058468,0.060484,0.752089,0.854186,0.985778,0.870902,0.785714,62
RF02074,clustal,0.750617,0.145679,0.103704,0.448851,0.715001,0.931859,0.75,0.644562,81
RF02083,clustal,0.885338,0.103383,0.011278,0.715258,1.0,0.987657,0.851429,0.832707,76
RF02085,clustal,0.781481,0.137037,0.081481,0.535497,0.79638,0.902601,0.78,0.697119,81
RF02089,clustal,0.816447,0.158553,0.025,0.320624,0.78073,0.983247,0.73551,0.698026,80
RF02090,clustal,0.791859,0.122888,0.085253,0.434312,0.854371,0.975193,0.755594,0.687638,217
RF02095,clustal,0.903169,0.06338,0.033451,0.787754,1.0,0.975246,0.916071,0.841549,71
RF02102,clustal,0.901422,0.061611,0.036967,0.786914,0.934211,0.989253,0.891429,0.822749,211
RF02110,clustal,0.694056,0.135119,0.170826,0.366317,0.803253,0.924081,0.718048,0.576425,159
RF02114,clustal,0.763115,0.190984,0.045902,0.303441,0.93992,0.939085,0.668595,0.628597,122
RF02119,clustal,0.871959,0.12548,0.002561,0.543815,1.0,0.993313,0.796104,0.789501,71
RF02126,clustal,0.892361,0.080729,0.02691,0.69003,1.0,0.985876,0.831866,0.830208,72
RF02128,clustal,0.71124,0.164244,0.124516,0.335417,0.824194,0.91934,0.689941,0.583592,129
RF02142,clustal,0.773535,0.06298,0.163485,0.689422,0.868158,0.958248,0.848325,0.702524,217
RF02148,clustal,0.740111,0.142801,0.117089,0.387638,0.800643,0.947443,0.726115,0.614399,158
RF02158,clustal,0.734687,0.136752,0.128561,0.419849,0.937276,0.933281,0.716236,0.615508,117
RF02160,clustal,0.689324,0.107538,0.203139,0.505696,0.824146,0.93665,0.763832,0.603748,312
RF02164,clustal,0.771411,0.133801,0.094788,0.425619,0.855146,0.953356,0.732537,0.658679,193
RF02167,clustal,0.73617,0.161702,0.102128,0.397934,0.824935,0.908868,0.689305,0.601655,188
RF02168,clustal,0.753932,0.169596,0.076472,0.234582,0.755683,0.966547,0.686335,0.623497,141
RF02170,clustal,0.739437,0.205986,0.054577,0.285444,0.890053,0.915324,0.70656,0.594316,142
RF02182,clustal,0.893617,0.106383,0.0,0.617003,0.0,0.989715,0.853261,0.816869,47
RF02185,clustal,0.719972,0.150675,0.129353,0.354345,0.813622,0.93442,0.694952,0.601315,134
RF02188,clustal,0.691215,0.149021,0.159764,0.277383,0.735044,0.939842,0.676245,0.565945,199
RF02197,clustal,0.831818,0.137879,0.030303,0.580594,1.0,0.947087,0.795732,0.69899,165
RF02200,clustal,0.719256,0.13754,0.143204,0.536607,0.936603,0.893002,0.746341,0.564078,206
RF02202,clustal,0.965333,0.029333,0.005333,0.900423,0.0,1.0,0.92973,0.933333,75
RF02204,clustal,0.707006,0.125973,0.167021,0.427106,0.871185,0.934952,0.709046,0.57687,157
RF02205,clustal,0.729891,0.144389,0.12572,0.417368,0.829519,0.937109,0.711922,0.608011,265
RF02213,clustal,0.87381,0.085714,0.040476,0.739711,1.0,0.966771,0.80241,0.789286,84
RF02222,clustal,0.864734,0.057971,0.077295,0.803903,1.0,0.962687,0.915205,0.811111,115
RF02226,clustal,0.960938,0.032552,0.00651,0.915818,0.0,0.990078,0.928947,0.944196,96
RF02228,clustal,0.830929,0.133814,0.035256,0.447337,0.801681,0.976293,0.763799,0.731731,78
RF02238,clustal,0.887186,0.095126,0.017689,0.744761,1.0,0.972897,0.839511,0.839173,318
RF02252,clustal,0.859512,0.091707,0.04878,0.733115,0.934708,0.983981,0.851961,0.778049,205
RF02260,clustal,0.902206,0.055147,0.042647,0.75504,0.827246,0.981436,0.885075,0.849381,68
RF02264,clustal,0.935818,0.035197,0.028986,0.799194,0.0,0.985744,0.899685,0.900813,69
RF02357,clustal,0.848668,0.088487,0.062846,0.67042,0.974804,0.977787,0.837879,0.7681,221
RF02369,clustal,0.905447,0.079137,0.015416,0.756153,1.0,0.985603,0.860248,0.855773,139
RF02370,clustal,0.751004,0.149933,0.099063,0.525514,0.739882,0.940789,0.736027,0.648092,166
RF02375,clustal,0.766214,0.169683,0.064103,0.426296,0.431267,0.930715,0.732095,0.677979,204
RF02377,clustal,0.951031,0.026632,0.022337,0.922736,0.91547,0.982315,0.932759,0.913517,291
RF02385,clustal,0.862179,0.137821,0.0,0.617215,0.0,0.920779,0.768608,0.795513,104
RF02414,clustal,0.696429,0.163555,0.140016,0.457813,0.855645,0.889386,0.69466,0.583036,224
RF02423,clustal,0.748677,0.143651,0.107672,0.452975,0.754458,0.914754,0.768127,0.656652,252
RF02433,clustal,0.888889,0.046296,0.064815,0.844574,0.697607,0.932524,0.882075,0.820988,54
RF02438,clustal,0.908333,0.080556,0.011111,0.739552,0.619048,0.977934,0.869318,0.854762,45
RF02462,clustal,0.739302,0.159419,0.101279,0.57252,0.941544,0.824461,0.718241,0.587209,2150
RF02465,clustal,0.891358,0.108642,0.0,0.696409,0.0,0.977296,0.785354,0.846296,45
RF02469,clustal,0.765306,0.171769,0.062925,0.35702,0.775676,0.930674,0.703429,0.658294,126
RF02510,clustal,0.723913,0.276087,0.0,0.11482,0.0,0.87387,0.607378,0.63,100
RF02516,clustal,0.525172,0.183189,0.291639,0.091562,0.830585,0.844431,0.745426,0.398144,167
RF02519,clustal,0.929412,0.070588,0.0,0.777308,0.0,1.0,0.872727,0.876471,34
RF02526,clustal,0.804253,0.098524,0.097222,0.610282,0.654842,0.969992,0.832605,0.738426,144
RF02530,clustal,0.921905,0.078095,0.0,0.76616,0.0,0.995583,0.846154,0.866667,105
RF02539,clustal,0.921348,0.05618,0.022472,0.842346,0.649561,0.947401,0.867424,0.88015,89
RF02540,clustal,0.558598,0.17375,0.267651,0.311581,0.807742,0.900434,0.731333,0.486544,4079
RF02543,clustal,0.351118,0.122112,0.52677,0.233778,0.834693,0.882608,0.80324,0.279995,7562
RF02551,clustal,0.854167,0.122917,0.022917,0.644123,0.0,0.921196,0.774262,0.776667,80
RF02569,clustal,0.854545,0.107273,0.038182,0.681161,0.870791,0.967815,0.851376,0.77,110
RF02597,clustal,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,32
RF02643,clustal,0.933908,0.048851,0.017241,0.855786,0.57735,0.983071,0.889535,0.883142,87
RF02652,clustal,0.993056,0.006944,0.0,0.978723,0.0,1.0,0.988811,0.988194,144
RF02687,clustal,0.666165,0.12275,0.211085,0.431587,0.799501,0.912006,0.733727,0.585263,347
RF02689,clustal,0.927331,0.06881,0.003859,0.7949,0.0,0.998535,0.890323,0.875563,311
RF02691,clustal,0.863436,0.116425,0.020138,0.673878,1.0,0.978694,0.813527,0.795888,227
RF02694,clustal,0.961111,0.033889,0.005,0.8901,0.0,0.997448,0.922905,0.940617,180
RF02701,clustal,0.547009,0.157133,0.295858,0.330298,0.825519,0.747117,0.698939,0.408941,117
RF02746,clustal,0.864286,0.081003,0.054711,0.720811,0.959776,0.989633,0.861859,0.788956,940
RF02775,clustal,0.895,0.091667,0.013333,0.738663,1.0,0.97749,0.847059,0.834167,120
RF02783,clustal,0.858378,0.122162,0.019459,0.654134,1.0,0.992479,0.809783,0.766486,185
RF02806,clustal,0.833333,0.158333,0.008333,0.542932,0.0,0.8796,0.779661,0.719444,60
RF02822,clustal,0.910714,0.082589,0.006696,0.760059,0.0,0.963747,0.851351,0.842262,112
RF02837,clustal,0.605128,0.203663,0.191209,0.13568,0.681351,0.83701,0.661243,0.476777,105
RF02844,clustal,0.753731,0.205224,0.041045,0.400557,1.0,0.846766,0.685606,0.59204,67
RF02866,clustal,0.894578,0.084337,0.021084,0.760935,1.0,0.947863,0.868902,0.827309,83
RF02869,clustal,0.931818,0.045455,0.022727,0.867285,0.788675,0.963535,0.922414,0.892045,88
RF02895,clustal,0.826286,0.173714,0.0,0.48102,0.0,0.960541,0.729885,0.716,175
RF02897,clustal,0.901961,0.098039,0.0,0.702825,0.0,0.979677,0.86122,0.81634,255
RF02920,clustal,0.547773,0.108502,0.343725,0.65347,0.94352,0.881726,0.787546,0.444939,190
RF02922,clustal,0.815148,0.139281,0.045571,0.632724,0.074128,0.962526,0.690708,0.769077,82
RF02929,clustal,0.823098,0.080285,0.096617,0.571483,0.03548,0.946476,0.748928,0.770905,56
RF02939,clustal,0.843972,0.120567,0.035461,0.606102,0.0,0.945108,0.76087,0.780142,47
RF02945,clustal,0.701031,0.075847,0.223122,0.777299,0.907847,0.925552,0.810268,0.647672,97
RF02951,clustal,0.547379,0.128427,0.324194,0.29642,0.712537,0.916469,0.754831,0.457179,231
RF02952,clustal,0.790222,0.167492,0.042286,0.3272,0.445842,0.965466,0.699554,0.7016,79
RF02954,clustal,0.509833,0.181598,0.308569,0.185135,0.610842,0.82718,0.687539,0.410389,149
RF02958,clustal,0.409698,0.202848,0.387454,0.050939,0.466421,0.753986,0.601459,0.325701,184
RF02960,clustal,0.496183,0.197043,0.306774,0.095008,0.563773,0.810818,0.635767,0.375876,240
RF02962,clustal,0.556338,0.216005,0.227657,-0.016752,0.745281,0.875247,0.674146,0.433547,142
RF02968,clustal,0.352559,0.209328,0.438114,-0.049889,0.561736,0.648717,0.642097,0.266125,125
RF02970,clustal,0.862745,0.12,0.017255,0.606653,0.70604,0.976757,0.805512,0.784837,255
RF02977,clustal,0.508112,0.089552,0.402336,0.649972,0.920557,0.84336,0.749671,0.457005,67
RF02978,clustal,0.831973,0.133673,0.034354,0.536223,0.473566,0.943172,0.807692,0.773696,105
RF02983,clustal,0.828431,0.164216,0.007353,0.566016,0.0,0.873797,0.767327,0.720588,102
RF02986,clustal,0.293794,0.172295,0.533911,-0.161946,0.739157,0.707646,0.722181,0.197595,433
RF02998,clustal,0.664952,0.179984,0.155065,0.224112,0.665071,0.92223,0.697139,0.554876,177
RF03006,clustal,0.699101,0.189847,0.111052,0.240669,0.462287,0.869136,0.639247,0.598202,61
RF03013,clustal,0.385173,0.220381,0.394446,-0.353164,0.708381,0.786422,0.742483,0.291142,109
RF03019,clustal,0.254531,0.162401,0.583068,-0.10635,0.773853,0.713067,0.765559,0.157721,399
RF03027,clustal,0.620992,0.277925,0.101082,0.030449,0.397723,0.85553,0.576891,0.513883,83
RF03035,clustal,0.826087,0.144928,0.028986,0.558233,0.612372,0.966229,0.745985,0.719565,138
RF03039,clustal,0.616386,0.233595,0.150019,0.080642,0.488381,0.844144,0.600983,0.511101,99
RF03043,clustal,0.801667,0.163333,0.035,0.465243,0.766945,0.971282,0.752941,0.717895,120
RF03050,clustal,0.635177,0.167435,0.197389,0.372771,0.731168,0.842467,0.655738,0.519201,62
RF03052,clustal,0.522523,0.239004,0.238474,0.028841,0.588746,0.735521,0.614011,0.422212,111
RF03117,clustal,0.482466,0.234021,0.283512,0.075477,0.82115,0.737412,0.653863,0.318404,416
RF03127,clustal,0.556946,0.197595,0.245459,0.110472,0.216166,0.786702,0.590964,0.462461,100
RF03135,clustal,0.566119,0.210564,0.223317,0.035032,0.57597,0.831533,0.627879,0.446771,122
RF03141,clustal,0.63248,0.103723,0.263797,0.331052,0.532666,0.839371,0.759001,0.53696,47
RF03145,clustal,0.560606,0.143357,0.296037,0.514639,0.933088,0.895616,0.778246,0.446687,286
RF03146,clustal,0.639528,0.186887,0.173585,0.211668,0.757075,0.908641,0.68465,0.514126,200
RF03158,clustal,0.34166,0.123957,0.534383,-0.143957,0.614631,0.871558,0.820828,0.285198,106
RF03167,clustal,0.335057,0.17658,0.488362,0.009426,0.816675,0.800396,0.728468,0.214383,174
RF03249,clustal,0.945882,0.030588,0.023529,0.895667,1.0,0.98867,0.921429,0.902353,85
RF03251,clustal,0.956098,0.007317,0.036585,0.972498,1.0,1.0,0.982716,0.913415,82
RF03255,clustal,0.806962,0.123418,0.06962,0.608233,0.905009,0.932373,0.785256,0.701175,79
RF03296,clustal,0.864286,0.121429,0.014286,0.651377,0.68453,0.924399,0.832734,0.772619,140
RF03326,clustal,0.865424,0.080745,0.05383,0.738428,0.94714,0.95073,0.82563,0.796411,69
RF03368,clustal,0.8375,0.125,0.0375,0.614222,1.0,0.951284,0.825397,0.740625,64
RF03374,clustal,0.784722,0.184028,0.03125,0.496074,0.866667,0.839943,0.753521,0.657407,72
RF03381,clustal,0.793249,0.177215,0.029536,0.504244,0.708114,0.904583,0.775641,0.708861,79
RF03392,clustal,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,84
RF03400,clustal,0.886719,0.078125,0.035156,0.781403,1.0,0.9533,0.876984,0.820312,64
RF03405,clustal,0.972826,0.008152,0.019022,0.973545,1.0,1.0,0.983516,0.945652,92
RF03442,clustal,0.923333,0.053333,0.023333,0.821192,0.691638,0.985373,0.884746,0.865,60
RF03445,clustal,0.90625,0.078125,0.015625,0.758999,0.211325,0.961649,0.869048,0.833333,64
RF03479,clustal,0.946185,0.007229,0.046586,0.966116,0.952592,1.0,0.979675,0.902926,83
RF03510,clustal,0.972561,0.021341,0.006098,0.930745,0.0,1.0,0.950617,0.945122,82
RF03531,clustal,0.726485,0.241337,0.032178,0.185404,0.724806,0.883846,0.654583,0.62778,101
RF03545,clustal,0.493644,0.283369,0.222987,-0.037215,0.768845,0.674826,0.595085,0.325494,118
RF03565,clustal,0.977124,0.011438,0.011438,0.959133,0.0,0.995416,0.957096,0.962745,102
RF03601,clustal,0.827815,0.099338,0.072848,0.729315,0.976519,0.892815,0.821667,0.720751,151
RF03602,clustal,0.854167,0.145833,0.0,0.652206,0.0,0.879389,0.79661,0.783333,60
RF03639,clustal,0.967857,0.032143,0.0,0.904586,0.0,0.993119,0.942029,0.940476,70
RF03662,clustal,0.864742,0.057751,0.077508,0.78914,1.0,0.981452,0.904762,0.776089,94
RF03687,clustal,0.807471,0.16092,0.031609,0.553827,0.859117,0.874422,0.718023,0.687739,87
RF03692,clustal,0.655556,0.134722,0.209722,0.519137,0.896542,0.85404,0.760839,0.465278,144
RF03814,clustal,0.772152,0.202532,0.025316,0.375935,0.0,0.928402,0.635897,0.629114,79
RF03842,clustal,0.991071,0.008929,0.0,0.974731,0.0,0.997247,0.982036,0.984127,168
RF03981,clustal,0.875188,0.079699,0.045113,0.710698,0.458367,0.968554,0.817629,0.8,95
RF03983,clustal,0.933036,0.040179,0.026786,0.845912,0.864952,0.982885,0.900901,0.887117,112
RF03995,clustal,0.919492,0.063559,0.016949,0.81511,1.0,0.958049,0.866379,0.858757,59
RF04061,clustal,0.752381,0.22381,0.02381,0.272752,0.662832,0.93204,0.640449,0.615344,90
RF04072,clustal,0.737327,0.209677,0.052995,0.256466,0.551755,0.89307,0.686183,0.619993,62
RF04088,clustal,0.697921,0.148186,0.153893,0.436299,0.857714,0.928031,0.731777,0.556015,223
RF04091,clustal,0.537383,0.139252,0.323364,0.441981,0.877284,0.851969,0.803774,0.426999,107
RF04100,clustal,0.930769,0.01453,0.054701,0.94185,0.904049,0.994728,0.941227,0.883903,90
RF04134,clustal,0.771617,0.129699,0.098684,0.529134,0.935891,0.912473,0.765152,0.653061,133
RF04150,clustal,0.68953,0.126897,0.183574,0.557699,0.905996,0.930035,0.773711,0.577262,319
RF04154,clustal,0.952381,0.010989,0.03663,0.957844,1.0,1.0,0.975881,0.906593,78
RF04164,clustal,0.824074,0.130787,0.045139,0.519341,0.928929,0.948256,0.78271,0.717923,108
RF04184,clustal,0.952492,0.044393,0.003115,0.864551,0.0,0.997845,0.946009,0.920249,214
RF04190,clustal,0.206182,0.137945,0.655873,-0.0812,0.817327,0.779344,0.809919,0.117039,332
RF04191,clustal,0.667743,0.122277,0.20998,0.55851,0.890344,0.919542,0.763402,0.589086,329
RF04204,clustal,0.702381,0.154762,0.142857,0.464363,0.955656,0.892435,0.766265,0.553571,84
RF04224,clustal,0.93609,0.058271,0.005639,0.797206,0.0,1.0,0.887619,0.887845,76
RF04244,clustal,0.698009,0.130531,0.17146,0.561237,0.811264,0.851537,0.737723,0.5689,113
RF04268,clustal,0.888235,0.101961,0.009804,0.70887,0.0,0.970933,0.803571,0.823529,85
RF04292,clustal,0.79801,0.153731,0.048259,0.455035,0.75487,0.959624,0.721717,0.709638,67
RF04293,clustal,0.983725,0.012658,0.003617,0.95568,0.0,1.0,0.970696,0.969861,79
RF04306,clustal,0.847291,0.152709,0.0,0.456739,0.0,0.973949,0.752506,0.780475,58
RF04310,clustal,0.703777,0.151396,0.144828,0.459951,0.727504,0.915571,0.727063,0.598874,203
RF00030,tcoffee,0.325655,0.220882,0.453463,-0.421052,0.895167,0.75903,0.747793,0.217897,588
RF00052,tcoffee,0.792181,0.144033,0.063786,0.548431,1.0,0.924186,0.76875,0.661728,81
RF00068,tcoffee,0.793814,0.160825,0.045361,0.514792,0.925,0.948285,0.7,0.663918,97
RF00070,tcoffee,0.658065,0.129032,0.212903,0.586648,0.95538,0.816835,0.713043,0.536679,93
RF00071,tcoffee,0.689545,0.112727,0.197727,0.587874,0.630502,0.909966,0.751724,0.620644,88
RF00094,tcoffee,0.700293,0.127859,0.171848,0.619798,0.642026,0.864065,0.662622,0.638671,110
RF00101,tcoffee,0.861336,0.09919,0.039474,0.718453,1.0,0.960653,0.823739,0.823634,152
RF00111,tcoffee,0.727554,0.126419,0.146027,0.473949,0.595737,0.939669,0.716294,0.628547,114
RF00113,tcoffee,0.758296,0.188914,0.05279,0.390335,0.816291,0.949079,0.658065,0.668693,156
RF00127,tcoffee,0.511182,0.210334,0.278485,-0.03015,0.811317,0.828142,0.692308,0.423902,133
RF00128,tcoffee,0.762339,0.143678,0.093982,0.493238,0.7625,0.918012,0.704862,0.680316,174
RF00138,tcoffee,0.841584,0.128713,0.029703,0.641068,1.0,0.950587,0.808,0.750495,101
RF00156,tcoffee,0.760404,0.126683,0.112913,0.455885,0.485076,0.944577,0.710457,0.679387,152
RF00164,tcoffee,0.757559,0.157335,0.085106,0.499705,0.513514,0.9026,0.71167,0.712146,47
RF00170,tcoffee,0.721254,0.12892,0.149826,0.577732,0.782889,0.920053,0.761905,0.616725,82
RF00173,tcoffee,0.873077,0.111538,0.015385,0.703999,1.0,0.980994,0.8,0.8,52
RF00177,tcoffee,0.674764,0.1741,0.151135,0.241233,0.863454,0.927245,0.748216,0.606395,1804
RF00181,tcoffee,0.636911,0.19435,0.168738,0.020996,0.716713,0.872123,0.669015,0.525612,90
RF00184,tcoffee,0.976852,0.023148,0.0,0.93641,0.0,0.990832,0.95283,0.959877,54
RF00185,tcoffee,0.642177,0.260658,0.097166,0.105106,0.78962,0.84111,0.598329,0.525263,105
RF00191,tcoffee,0.811367,0.121754,0.066879,0.495743,0.76155,0.961582,0.731016,0.724135,157
RF00192,tcoffee,0.981818,0.018182,0.0,0.93437,0.0,1.0,0.962963,0.963636,55
RF00195,tcoffee,0.776798,0.127544,0.095658,0.562773,0.584411,0.913378,0.699932,0.695929,134
RF00204,tcoffee,0.767025,0.125448,0.107527,0.59755,0.708333,0.930412,0.751208,0.68399,93
RF00211,tcoffee,0.752551,0.149235,0.098214,0.520253,0.590549,0.908633,0.685567,0.646501,98
RF00218,tcoffee,0.935238,0.038095,0.026667,0.874123,0.806186,0.987025,0.917308,0.893333,105
RF00221,tcoffee,0.914062,0.066406,0.019531,0.798062,1.0,0.964653,0.869048,0.84375,64
RF00239,tcoffee,0.764889,0.120772,0.114339,0.332047,0.736259,0.925143,0.757987,0.670342,79
RF00240,tcoffee,0.8329,0.078788,0.088312,0.748441,1.0,0.970205,0.844737,0.78355,77
RF00242,tcoffee,0.761719,0.097098,0.141183,0.626013,0.666791,0.880706,0.706081,0.674851,112
RF00246,tcoffee,0.688982,0.184165,0.126853,0.262735,0.846977,0.893744,0.729645,0.595827,92
RF00256,tcoffee,0.754822,0.155515,0.089662,0.353144,0.776697,0.913383,0.738706,0.664677,79
RF00260,tcoffee,0.78447,0.178727,0.036803,0.382166,0.414413,0.946753,0.720317,0.709166,182
RF00263,tcoffee,0.744124,0.173611,0.082265,0.339914,0.447817,0.923005,0.644701,0.646325,144
RF00266,tcoffee,0.778721,0.144855,0.076424,0.496889,0.330767,0.911095,0.683704,0.703377,77
RF00268,tcoffee,0.918987,0.04557,0.035443,0.842211,0.90625,0.994121,0.912821,0.851899,79
RF00285,tcoffee,0.940345,0.059655,0.0,0.842055,0.0,0.994843,0.888889,0.912088,91
RF00288,tcoffee,0.770354,0.09292,0.136726,0.595948,0.641081,0.954413,0.7625,0.702422,113
RF00289,tcoffee,0.880401,0.087191,0.032407,0.653407,0.3905,0.97425,0.820814,0.821805,72
RF00291,tcoffee,0.847317,0.099773,0.05291,0.661184,0.80232,0.967181,0.788432,0.769841,147
RF00293,tcoffee,0.892857,0.06456,0.042582,0.809116,1.0,0.975503,0.848821,0.840201,104
RF00296,tcoffee,0.692017,0.136462,0.171521,0.493583,0.551381,0.856921,0.667756,0.602259,103
RF00302,tcoffee,0.787831,0.146561,0.065608,0.45046,0.864756,0.95243,0.73774,0.677493,135
