family,tool,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength
RF00044,tcoffee,0.976667,0.008333,0.015,0.965285,1.0,0.99301,0.986555,0.963333,120
RF00045,tcoffee,0.672395,0.151022,0.176583,0.326249,0.850778,0.86743,0.717563,0.565691,246
RF00052,tcoffee,0.79375,0.154167,0.052083,0.52198,1.0,0.936167,0.793249,0.660833,80
RF00053,tcoffee,0.634895,0.215909,0.149196,0.08141,0.762811,0.869677,0.688535,0.532388,98
RF00062,tcoffee,0.684663,0.139877,0.17546,0.563813,1.0,0.918237,0.762963,0.535583,163
RF00070,tcoffee,0.66129,0.125806,0.212903,0.594431,0.97866,0.810811,0.73913,0.540263,93
RF00071,tcoffee,0.74,0.120976,0.139024,0.521145,0.763929,0.926792,0.773333,0.666098,82
RF00074,tcoffee,0.571298,0.181253,0.247449,0.157894,0.79135,0.858651,0.734061,0.508819,91
RF00085,tcoffee,0.781928,0.134337,0.083735,0.432515,0.73228,0.932064,0.704878,0.690235,83
RF00097,tcoffee,0.889259,0.101111,0.00963,0.517824,0.0,0.995653,0.840374,0.811451,108
RF00104,tcoffee,0.701477,0.225035,0.073488,0.233098,0.800461,0.930766,0.674145,0.617701,79
RF00110,tcoffee,0.847222,0.128086,0.024691,0.558645,1.0,0.936193,0.795312,0.769841,81
RF00111,tcoffee,0.753373,0.139773,0.106854,0.430969,0.83912,0.947656,0.754357,0.65313,109
RF00124,tcoffee,0.918841,0.071498,0.009662,0.801977,0.625,0.986151,0.862136,0.871981,207
RF00128,tcoffee,0.76197,0.154583,0.083447,0.457924,0.872892,0.938503,0.727898,0.673564,172
RF00136,tcoffee,0.788924,0.090909,0.120167,0.564446,0.809946,0.960604,0.795455,0.708364,87
RF00138,tcoffee,0.841584,0.128713,0.029703,0.637108,0.93425,0.950761,0.8,0.749505,101
RF00144,tcoffee,0.800116,0.098708,0.101176,0.576371,0.91652,0.937595,0.832354,0.723724,83
RF00147,tcoffee,0.642072,0.183673,0.174254,0.323299,0.801294,0.759376,0.668254,0.535322,91
RF00156,tcoffee,0.785952,0.131308,0.08274,0.433106,0.571176,0.956656,0.758363,0.702677,147
RF00159,tcoffee,0.876471,0.088235,0.035294,0.711268,1.0,0.942628,0.831349,0.804706,85
RF00163,tcoffee,0.425545,0.083535,0.49092,0.644551,0.925859,0.782089,0.819292,0.279796,118
RF00173,tcoffee,0.873077,0.111538,0.015385,0.703999,1.0,0.980994,0.8,0.8,52
RF00180,tcoffee,0.91684,0.070686,0.012474,0.790139,0.0,1.0,0.856838,0.875606,37
RF00181,tcoffee,0.641021,0.199581,0.159398,0.009079,0.703768,0.877122,0.662943,0.523959,89
RF00182,tcoffee,0.856061,0.125758,0.018182,0.673913,1.0,0.927571,0.798165,0.787879,110
RF00186,tcoffee,0.820673,0.09375,0.085577,0.586054,0.421644,0.934121,0.786758,0.763077,80
RF00191,tcoffee,0.823926,0.127373,0.048701,0.47699,0.836841,0.968299,0.761689,0.734186,154
RF00200,tcoffee,0.702999,0.10669,0.190311,0.601921,0.87632,0.921761,0.810716,0.624423,102
RF00202,tcoffee,0.852564,0.096154,0.051282,0.779465,1.0,0.867144,0.792208,0.796581,78
RF00206,tcoffee,0.66616,0.198075,0.135765,0.268528,0.761783,0.850527,0.724014,0.572948,94
RF00211,tcoffee,0.765957,0.174202,0.05984,0.422084,0.773415,0.915627,0.725806,0.653495,94
RF00213,tcoffee,0.522556,0.240132,0.237312,0.016349,0.828106,0.838574,0.68753,0.397139,112
RF00217,tcoffee,0.898981,0.060241,0.040778,0.757751,0.627018,0.978073,0.853659,0.846154,83
RF00223,tcoffee,0.82872,0.081829,0.08945,0.679947,0.936449,0.972915,0.841787,0.737966,277
RF00226,tcoffee,0.795846,0.187943,0.016211,0.568739,1.0,0.882526,0.823679,0.726849,329
RF00230,tcoffee,0.342339,0.261827,0.395833,-0.188917,0.89093,0.661328,0.707409,0.23636,384
RF00231,tcoffee,0.821408,0.123132,0.05546,0.474518,0.655201,0.96134,0.743368,0.737331,290
RF00238,tcoffee,0.765568,0.16804,0.066392,0.387027,0.616076,0.921118,0.704861,0.683335,91
RF00247,tcoffee,0.557873,0.134515,0.307612,0.572966,0.970032,0.885026,0.781513,0.433785,137
RF00248,tcoffee,0.663082,0.12825,0.208668,0.523745,0.795985,0.913878,0.751299,0.593231,89
RF00255,tcoffee,0.728667,0.152141,0.119192,0.404348,0.853269,0.911968,0.799908,0.655259,89
RF00256,tcoffee,0.740958,0.169379,0.089662,0.354337,0.824864,0.917249,0.736874,0.652265,79
RF00263,tcoffee,0.763736,0.18022,0.056044,0.293333,0.645227,0.924771,0.687327,0.663033,140
RF00266,tcoffee,0.778462,0.169744,0.051795,0.397979,0.445905,0.91409,0.724012,0.698626,75
RF00267,tcoffee,0.73248,0.163747,0.103774,0.417832,0.667663,0.893676,0.717007,0.644309,106
RF00268,tcoffee,0.916456,0.048101,0.035443,0.830811,0.8125,0.994121,0.905128,0.849367,79
RF00273,tcoffee,0.726687,0.143353,0.12996,0.461482,0.738512,0.860819,0.72992,0.656401,84
RF00280,tcoffee,0.880357,0.075,0.044643,0.662817,0.829162,0.982532,0.84991,0.80467,80
RF00284,tcoffee,0.817556,0.13712,0.045324,0.451034,0.510892,0.951708,0.778746,0.739644,83
RF00302,tcoffee,0.794844,0.153598,0.051557,0.434784,0.889087,0.962233,0.755952,0.68074,133
RF00310,tcoffee,0.945652,0.034783,0.019565,0.915254,1.0,0.994836,0.934066,0.91087,92
RF00312,tcoffee,0.914179,0.058458,0.027363,0.813888,1.0,0.966143,0.870927,0.863682,134
RF00322,tcoffee,0.883077,0.081538,0.035385,0.747833,0.978465,0.993452,0.857364,0.796923,130
RF00329,tcoffee,0.849462,0.102748,0.04779,0.669575,1.0,0.964941,0.816425,0.785842,93
RF00332,tcoffee,0.752727,0.158182,0.089091,0.445904,0.839156,0.914789,0.719927,0.645818,100
RF00335,tcoffee,0.648126,0.164715,0.187158,0.248704,0.68721,0.861165,0.718615,0.560823,122
RF00336,tcoffee,0.951634,0.023529,0.024837,0.921249,1.0,0.986671,0.935526,0.917647,153
RF00339,tcoffee,0.854545,0.096104,0.049351,0.683222,0.506001,0.93736,0.789474,0.78961,77
RF00344,tcoffee,0.828947,0.126316,0.044737,0.67783,1.0,0.922181,0.829333,0.748684,76
RF00348,tcoffee,0.874862,0.125138,0.0,0.682523,0.0,0.989402,0.774554,0.824659,129
RF00360,tcoffee,0.776903,0.122485,0.100612,0.565519,0.865781,0.971866,0.826279,0.662511,127
RF00368,tcoffee,0.763971,0.191176,0.044853,0.341821,0.819703,0.918874,0.71503,0.665588,85
RF00371,tcoffee,0.894022,0.0625,0.043478,0.793274,1.0,0.964503,0.881868,0.807971,92
RF00387,tcoffee,0.868979,0.084778,0.046243,0.82768,0.967456,0.85876,0.825581,0.823507,173
RF00393,tcoffee,0.933333,0.053901,0.012766,0.821448,0.0,0.990024,0.877143,0.884397,141
RF00396,tcoffee,0.68359,0.168718,0.147692,0.149351,0.700076,0.922975,0.675613,0.573579,156
RF00400,tcoffee,0.79192,0.111234,0.096846,0.508787,0.823508,0.948103,0.770624,0.712274,139
RF00404,tcoffee,0.834483,0.104075,0.061442,0.520881,0.639927,0.960748,0.771465,0.755187,145
RF00405,tcoffee,0.814027,0.104807,0.081166,0.531015,0.776024,0.951713,0.782011,0.739427,141
RF00411,tcoffee,0.805751,0.129304,0.064945,0.429262,0.384585,0.954416,0.737786,0.719126,142
RF00426,tcoffee,0.784425,0.15742,0.058155,0.324458,0.639136,0.954104,0.728283,0.677203,136
RF00429,tcoffee,0.817635,0.120879,0.061486,0.501064,0.843618,0.958207,0.772129,0.735845,147
RF00432,tcoffee,0.875,0.098039,0.026961,0.621763,0.661438,0.986133,0.7893,0.795547,136
RF00433,tcoffee,0.970395,0.023026,0.006579,0.931457,0.4,0.99082,0.944812,0.950439,152
RF00448,tcoffee,0.862673,0.108756,0.028571,0.661767,0.951547,0.971827,0.860185,0.777419,217
RF00451,tcoffee,0.521655,0.185103,0.293241,0.185555,0.897093,0.831774,0.718611,0.420713,145
RF00455,tcoffee,0.591463,0.279349,0.129188,-0.070135,0.794947,0.80998,0.665108,0.470255,91
RF00462,tcoffee,0.90566,0.09434,0.0,0.734637,0.0,0.953802,0.814103,0.854088,53
RF00479,tcoffee,0.784993,0.148629,0.066378,0.495523,0.821956,0.93002,0.781341,0.672439,99
RF00483,tcoffee,0.955579,0.03719,0.007231,0.870528,0.0,0.992275,0.932292,0.926505,121
RF00487,tcoffee,0.843318,0.067706,0.088976,0.770716,0.944727,0.973517,0.857194,0.76415,217
RF00494,tcoffee,0.830832,0.111562,0.057606,0.490264,0.823235,0.971726,0.755747,0.740742,85
RF00503,tcoffee,0.665499,0.154466,0.180035,0.36587,0.894634,0.897845,0.759123,0.499436,571
RF00517,tcoffee,0.778442,0.16987,0.051688,0.3878,0.850982,0.904842,0.666667,0.712449,55
RF00520,tcoffee,0.677656,0.135531,0.186813,0.510705,0.929741,0.852318,0.777778,0.567033,91
RF00521,tcoffee,0.73631,0.203571,0.060119,0.279262,0.40592,0.921195,0.691566,0.65844,84
RF00526,tcoffee,0.788889,0.1375,0.073611,0.590896,0.657228,0.906062,0.803371,0.718651,90
RF00527,tcoffee,0.802273,0.130682,0.067045,0.521478,0.726718,0.936916,0.773563,0.701768,88
RF00531,tcoffee,0.763043,0.139855,0.097101,0.445745,0.595271,0.891978,0.745788,0.671946,92
RF00533,tcoffee,0.773256,0.10562,0.121124,0.580881,0.92793,0.916958,0.795098,0.68129,86
RF00537,tcoffee,0.736508,0.158201,0.105291,0.408686,0.791757,0.914044,0.737714,0.626704,105
RF00553,tcoffee,0.761686,0.148851,0.089464,0.278092,0.74156,0.955589,0.737238,0.651519,180
RF00554,tcoffee,0.811644,0.118151,0.070205,0.448691,0.837481,0.969408,0.776437,0.72166,146
RF00558,tcoffee,0.567442,0.337375,0.095183,-0.241027,0.824543,0.780898,0.594613,0.435722,140
RF00560,tcoffee,0.790773,0.114241,0.094986,0.463109,0.633901,0.957386,0.748471,0.71628,146
RF00569,tcoffee,0.875144,0.089758,0.035098,0.596178,0.787297,0.987796,0.820513,0.800318,79
RF00570,tcoffee,0.792909,0.099919,0.107172,0.552413,0.875699,0.952784,0.734477,0.695004,73
RF00580,tcoffee,0.83677,0.128007,0.035223,0.484297,0.658284,0.961156,0.773872,0.75706,97
RF00601,tcoffee,0.851852,0.115556,0.032593,0.659667,0.67354,0.969805,0.777612,0.762963,135
RF00602,tcoffee,0.761828,0.138172,0.1,0.415969,0.7146,0.936013,0.727002,0.667976,155
RF00611,tcoffee,0.753191,0.117021,0.129787,0.615163,0.978153,0.957261,0.817204,0.596809,94
RF00613,tcoffee,0.820139,0.131944,0.047917,0.47578,0.770564,0.953009,0.805245,0.7375,144
RF00619,tcoffee,0.746384,0.142478,0.111138,0.256774,0.712755,0.947031,0.759927,0.625338,136
RF00629,tcoffee,0.81529,0.175223,0.009487,0.480726,0.891666,0.93012,0.729692,0.744892,256
RF00635,tcoffee,0.95502,0.044329,0.000652,0.808707,0.0,1.0,0.920447,0.918622,118
RF00636,tcoffee,0.92854,0.043206,0.028254,0.795508,0.941804,0.989137,0.885031,0.888867,379
RF00641,tcoffee,0.714879,0.197764,0.087357,0.164841,0.693536,0.948328,0.632299,0.585597,85
RF00642,tcoffee,0.725151,0.16762,0.107229,0.319085,0.850421,0.883971,0.790453,0.641335,80
RF00647,tcoffee,0.897059,0.102941,0.0,0.794118,0.0,0.944278,0.925373,0.794118,68
RF00658,tcoffee,0.862558,0.075478,0.061964,0.714285,0.877891,0.972114,0.830605,0.792996,74
RF00687,tcoffee,0.917683,0.007622,0.074695,0.972452,0.95925,0.994244,0.977623,0.855996,82
RF00692,tcoffee,0.715438,0.164747,0.119816,0.41685,0.909734,0.938861,0.727062,0.591014,124
RF00719,tcoffee,0.923077,0.030769,0.046154,0.894628,0.960391,0.995047,0.934534,0.867341,95
RF00727,tcoffee,0.747947,0.151888,0.100164,0.375016,0.86204,0.919251,0.789037,0.649152,87
RF00730,tcoffee,0.689908,0.143486,0.166606,0.359579,0.902289,0.919035,0.814444,0.592294,109
RF00737,tcoffee,0.876078,0.057255,0.066667,0.79429,0.922614,0.977619,0.865079,0.803361,85
RF00756,tcoffee,0.951247,0.030612,0.018141,0.868922,0.973281,1.0,0.953917,0.910169,63
RF00758,tcoffee,0.963636,0.01244,0.023923,0.947756,0.96776,1.0,0.974855,0.931292,95
RF00760,tcoffee,0.860606,0.044444,0.094949,0.813736,0.936406,0.979481,0.911565,0.774796,99
RF00768,tcoffee,0.928571,0.063492,0.007937,0.825087,0.0,0.994373,0.927711,0.861111,84
RF00770,tcoffee,0.76388,0.014047,0.222074,0.941076,0.951187,0.975285,0.923077,0.697436,115
RF00783,tcoffee,0.925373,0.054726,0.0199,0.798895,0.763523,1.0,0.920875,0.872305,67
RF00791,tcoffee,0.797333,0.12,0.082667,0.606422,0.93425,0.963861,0.759459,0.668,75
RF00825,tcoffee,0.791476,0.1621,0.046423,0.449056,0.894891,0.938351,0.679012,0.702301,73
RF00830,tcoffee,0.727575,0.149502,0.122924,0.485348,0.903848,0.922587,0.727731,0.603544,86
RF00845,tcoffee,0.881188,0.073267,0.045545,0.734378,0.940365,0.983285,0.866,0.787129,101
RF00849,tcoffee,0.888889,0.069444,0.041667,0.770173,1.0,0.98701,0.861972,0.798611,72
RF00850,tcoffee,0.876068,0.115385,0.008547,0.692937,1.0,0.967608,0.861472,0.777778,78
RF00851,tcoffee,0.853175,0.130952,0.015873,0.66021,1.0,0.954775,0.823293,0.742063,84
RF00852,tcoffee,0.830247,0.08642,0.083333,0.741517,0.955511,0.915736,0.84375,0.718107,81
RF00857,tcoffee,0.879747,0.060127,0.060127,0.817293,1.0,0.948261,0.862179,0.791139,79
RF00870,tcoffee,0.940741,0.0,0.059259,1.0,0.954372,1.0,0.990833,0.893239,81
RF00873,tcoffee,0.843489,0.080048,0.076464,0.726813,1.0,0.977779,0.908213,0.777479,93
RF00884,tcoffee,0.864198,0.123457,0.012346,0.65989,1.0,1.0,0.904167,0.728395,81
RF00888,tcoffee,0.909864,0.068027,0.022109,0.811836,1.0,0.994373,0.862306,0.861678,84
RF00893,tcoffee,0.989442,0.010558,0.0,0.970914,0.0,1.0,0.978788,0.978884,221
RF00911,tcoffee,0.969136,0.024691,0.006173,0.92756,0.0,0.994255,0.94375,0.942387,81
RF00912,tcoffee,0.931686,0.0625,0.005814,0.794854,0.0,0.982808,0.895588,0.888289,86
RF00922,tcoffee,0.987952,0.012048,0.0,0.975904,0.0,0.98854,0.97561,0.975904,83
RF00934,tcoffee,0.931818,0.068182,0.0,0.863636,0.0,0.933672,0.915385,0.863636,66
RF00950,tcoffee,0.723315,0.189607,0.087079,0.313645,0.83802,0.894285,0.726562,0.630805,89
RF00956,tcoffee,0.896552,0.088123,0.015326,0.760124,1.0,0.985815,0.841085,0.804598,87
RF00963,tcoffee,0.939759,0.042169,0.018072,0.863158,1.0,1.0,0.969512,0.879518,83
RF00965,tcoffee,0.933333,0.022222,0.044444,0.919786,1.0,1.0,0.949296,0.866667,72
RF00976,tcoffee,0.983871,0.012097,0.004032,0.970786,0.0,0.992271,0.971311,0.973118,62
RF00983,tcoffee,0.969512,0.030488,0.0,0.939024,0.0,0.970874,0.950617,0.939024,82
RF00991,tcoffee,0.940075,0.037453,0.022472,0.846204,0.830719,0.989386,0.910354,0.89638,89
RF01003,tcoffee,0.985507,0.014493,0.0,0.960074,0.0,1.0,0.970588,0.971014,69
RF01006,tcoffee,0.975352,0.021127,0.003521,0.94021,0.0,0.993313,0.953571,0.955399,71
RF01020,tcoffee,0.981481,0.014815,0.003704,0.959187,0.0,1.0,0.966292,0.962963,90
RF01064,tcoffee,0.891156,0.095238,0.013605,0.73853,1.0,0.986411,0.865979,0.792517,98
RF01067,tcoffee,0.728419,0.149359,0.122222,0.290733,0.694712,0.947664,0.749191,0.634699,104
RF01084,tcoffee,0.552381,0.206349,0.24127,0.25644,0.943294,0.854171,0.703065,0.407302,175
RF01087,tcoffee,0.926535,0.057018,0.016447,0.812153,0.0,0.96957,0.895143,0.880263,152
RF01104,tcoffee,0.954023,0.045977,0.0,0.873339,0.0,1.0,0.904762,0.908046,29
RF01106,tcoffee,0.96,0.04,0.0,0.92,0.0,0.958333,0.958333,0.92,25
RF01123,tcoffee,0.918129,0.076023,0.005848,0.790564,0.0,1.0,0.880952,0.836257,57
RF01127,tcoffee,0.892308,0.087179,0.020513,0.767573,1.0,0.972526,0.84375,0.805128,65
RF01130,tcoffee,0.82904,0.103044,0.067916,0.695009,1.0,0.945666,0.821429,0.750195,61
RF01137,tcoffee,0.742424,0.257576,0.0,0.484848,0.0,0.704719,0.769231,0.484848,66
RF01139,tcoffee,0.647541,0.256148,0.096311,0.264742,0.872001,0.744387,0.70625,0.529859,61
RF01140,tcoffee,0.704023,0.258621,0.037356,0.326284,1.0,0.714833,0.701754,0.586207,58
RF01141,tcoffee,0.778571,0.207143,0.014286,0.449386,1.0,0.982133,0.796364,0.653571,56
RF01151,tcoffee,0.845238,0.075,0.079762,0.684938,0.793853,0.963162,0.805085,0.780037,60
RF01159,tcoffee,0.80763,0.116883,0.075487,0.538994,0.787628,0.922813,0.800164,0.734848,77
RF01163,tcoffee,0.804878,0.143293,0.051829,0.571367,0.824402,0.883688,0.780864,0.678862,82
RF01164,tcoffee,0.889676,0.073887,0.036437,0.700373,0.580002,0.973127,0.810256,0.830466,76
RF01173,tcoffee,0.856731,0.130769,0.0125,0.503764,1.0,0.983952,0.815969,0.763942,80
RF01174,tcoffee,0.77907,0.143763,0.077167,0.489049,0.786345,0.926599,0.748663,0.676744,86
RF01176,tcoffee,0.724185,0.169837,0.105978,0.336591,0.806901,0.917019,0.733516,0.592391,92
RF01178,tcoffee,0.666667,0.18759,0.145743,0.273422,0.668328,0.873296,0.674441,0.564935,99
RF01181,tcoffee,0.841379,0.11954,0.03908,0.567935,0.419494,0.949369,0.805426,0.772852,87
RF01197,tcoffee,0.878641,0.070388,0.050971,0.781743,1.0,0.955654,0.875,0.794498,103
RF01204,tcoffee,0.943137,0.033333,0.023529,0.898939,0.295876,0.990806,0.90099,0.904902,102
RF01222,tcoffee,0.95393,0.04065,0.00542,0.890058,0.0,0.992854,0.909836,0.913279,123
RF01227,tcoffee,0.716203,0.150527,0.133269,0.494326,0.864181,0.922551,0.714286,0.598274,149
RF01232,tcoffee,0.902128,0.082979,0.014894,0.722242,0.0,0.957593,0.858696,0.860047,47
RF01241,tcoffee,0.827068,0.08609,0.086842,0.56245,0.895793,0.960883,0.813303,0.738276,190
RF01244,tcoffee,0.86114,0.100518,0.038342,0.683943,0.836237,0.975076,0.835417,0.76943,193
RF01257,tcoffee,0.789749,0.137029,0.073222,0.497096,0.877085,0.9435,0.785714,0.676928,239
RF01262,tcoffee,0.891509,0.080863,0.027628,0.707165,0.945461,0.989044,0.861882,0.810647,212
RF01277,tcoffee,0.806338,0.135815,0.057847,0.413532,0.408659,0.959663,0.721939,0.720657,71
RF01280,tcoffee,0.824534,0.121118,0.054348,0.529972,0.857011,0.960351,0.821036,0.732402,92
RF01287,tcoffee,0.753268,0.165033,0.081699,0.471431,0.792495,0.876396,0.679868,0.629412,102
RF01292,tcoffee,0.735438,0.164398,0.100163,0.462612,0.807613,0.935878,0.723987,0.640501,167
RF01306,tcoffee,0.916667,0.058333,0.025,0.883333,1.0,0.913283,0.864407,0.833333,60
RF01327,tcoffee,0.937931,0.062069,0.0,0.808568,0.0,1.0,0.878571,0.889655,29
RF01335,tcoffee,0.858025,0.141975,0.0,0.598086,0.0,0.969799,0.803175,0.795525,36
RF01342,tcoffee,0.905405,0.094595,0.0,0.810811,0.0,0.895522,0.875,0.810811,37
RF01353,tcoffee,0.916667,0.083333,0.0,0.770426,0.0,1.0,0.864198,0.833333,28
RF01360,tcoffee,0.986486,0.013514,0.0,0.972973,0.0,0.986301,0.986111,0.972973,37
RF01361,tcoffee,0.986486,0.013514,0.0,0.972973,0.0,0.986301,0.972222,0.972973,37
RF01365,tcoffee,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,37
RF01386,tcoffee,0.88015,0.101124,0.018727,0.726152,0.0,0.972692,0.799242,0.779026,89
RF01388,tcoffee,0.990196,0.009804,0.0,0.980392,0.0,0.990495,0.98,0.980392,51
RF01394,tcoffee,0.649496,0.273123,0.077381,-0.017941,0.661234,0.84841,0.599629,0.553428,84
RF01413,tcoffee,0.711372,0.236111,0.052517,0.195823,0.779994,0.910183,0.633363,0.603187,72
RF01417,tcoffee,0.929795,0.061216,0.00899,0.753785,1.0,0.996197,0.896048,0.874022,292
RF01418,tcoffee,0.856932,0.143068,0.0,0.563391,0.0,0.947034,0.748512,0.773451,113
RF01423,tcoffee,0.729167,0.168561,0.102273,0.431208,0.847711,0.895176,0.727969,0.602273,88
RF01434,tcoffee,0.888889,0.10119,0.009921,0.721232,1.0,0.997247,0.868263,0.779762,168
RF01475,tcoffee,0.90812,0.089744,0.002137,0.731308,0.0,0.993968,0.837662,0.846154,78
RF01477,tcoffee,0.961765,0.034314,0.003922,0.895232,0.0,0.992733,0.938976,0.929412,255
RF01480,tcoffee,0.955326,0.027491,0.017182,0.904586,0.0,0.990028,0.920139,0.928522,97
RF01492,tcoffee,0.626299,0.30481,0.068891,-0.091707,0.797821,0.848843,0.594509,0.491371,197
RF01495,tcoffee,0.81677,0.107143,0.076087,0.626079,1.0,0.955738,0.845313,0.735581,161
RF01499,tcoffee,0.759184,0.144218,0.096599,0.538793,0.806957,0.890816,0.733516,0.662132,105
RF01500,tcoffee,0.6829,0.235931,0.081169,0.237096,0.845953,0.820529,0.664488,0.522511,154
RF01502,tcoffee,0.386807,0.217474,0.395719,-0.181268,0.926053,0.669299,0.758032,0.229303,570
RF01504,tcoffee,0.698795,0.235944,0.065261,0.226151,0.965734,0.848265,0.70303,0.538956,166
RF01510,tcoffee,0.827206,0.121324,0.051471,0.644571,1.0,0.903561,0.768657,0.715686,68
RF01517,tcoffee,0.918919,0.067568,0.013514,0.8194,0.333333,0.964973,0.893182,0.867868,111
RF01523,tcoffee,0.835821,0.128358,0.035821,0.665407,1.0,0.954511,0.745455,0.750746,67
RF01529,tcoffee,0.849057,0.141509,0.009434,0.716981,1.0,0.857089,0.8,0.698113,106
RF01534,tcoffee,0.886364,0.090909,0.022727,0.818182,1.0,0.875763,0.861538,0.772727,66
RF01540,tcoffee,0.830769,0.153846,0.015385,0.534361,0.2,0.914695,0.729167,0.73641,65
RF01549,tcoffee,0.781095,0.156716,0.062189,0.468508,1.0,0.890057,0.671717,0.655721,67
RF01561,tcoffee,0.934211,0.052632,0.013158,0.855006,0.0,1.0,0.902222,0.868421,76
RF01564,tcoffee,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,65
RF01572,tcoffee,0.930818,0.069182,0.0,0.80941,0.0,1.0,0.904762,0.861635,106
RF01581,tcoffee,0.855901,0.107764,0.036335,0.613727,0.817592,0.97556,0.8075,0.781661,161
RF01586,tcoffee,0.925926,0.02963,0.044444,0.918374,1.0,0.974437,0.910112,0.874074,90
RF01587,tcoffee,0.876623,0.068182,0.055195,0.793311,0.957735,0.946672,0.858553,0.794372,77
RF01596,tcoffee,0.920732,0.067073,0.012195,0.865854,1.0,0.935743,0.91358,0.841463,82
RF01606,tcoffee,0.891156,0.088435,0.020408,0.758682,1.0,0.982463,0.849315,0.795918,147
RF01607,tcoffee,0.861111,0.112963,0.025926,0.671265,0.777778,0.949134,0.81903,0.761728,135
RF01611,tcoffee,0.893333,0.062222,0.044444,0.835295,1.0,0.958371,0.86036,0.817778,75
RF01612,tcoffee,0.769575,0.170022,0.060403,0.545754,1.0,0.943065,0.740991,0.590604,149
RF01618,tcoffee,0.978836,0.010582,0.010582,0.970848,0.0,1.0,0.973118,0.957672,63
RF01620,tcoffee,0.859929,0.101064,0.039007,0.715981,0.738082,0.915314,0.842857,0.771868,141
RF01625,tcoffee,0.946629,0.039326,0.014045,0.875771,1.0,0.978407,0.920455,0.902622,89
RF01626,tcoffee,0.934932,0.058219,0.006849,0.845185,0.0,0.973064,0.885417,0.888128,73
RF01628,tcoffee,0.900709,0.078014,0.021277,0.789275,1.0,0.975,0.845238,0.820331,141
RF01632,tcoffee,0.882952,0.109415,0.007634,0.708179,0.0,0.980017,0.802564,0.78117,131
RF01633,tcoffee,0.918605,0.077519,0.003876,0.78812,0.0,0.957912,0.871094,0.861757,129
RF01638,tcoffee,0.928,0.0608,0.0112,0.820174,1.0,0.979685,0.901613,0.8864,125
RF01641,tcoffee,0.945946,0.04955,0.004505,0.866897,0.0,0.993477,0.90411,0.896396,74
RF01644,tcoffee,0.823944,0.14554,0.030516,0.620364,0.9,0.936303,0.780142,0.697183,142
RF01655,tcoffee,0.816541,0.130827,0.052632,0.615291,0.914199,0.966806,0.822727,0.702256,133
RF01659,tcoffee,0.891129,0.100806,0.008065,0.798387,0.0,0.899051,0.849593,0.782258,124
RF01664,tcoffee,0.916016,0.080078,0.003906,0.801815,0.0,0.929253,0.852362,0.873698,128
RF01666,tcoffee,0.920139,0.069444,0.010417,0.783292,0.0,0.986873,0.873239,0.851852,72
RF01668,tcoffee,0.804795,0.183219,0.011986,0.40472,0.0,0.888956,0.671875,0.704012,73
RF01690,tcoffee,0.698099,0.230409,0.071491,0.112757,0.437774,0.901262,0.627428,0.593405,72
RF01703,tcoffee,0.857884,0.119295,0.022822,0.682033,0.894338,0.912965,0.794792,0.766252,241
RF01714,tcoffee,0.899543,0.091324,0.009132,0.748412,0.0,0.993487,0.833333,0.803653,73
RF01717,tcoffee,0.534722,0.241338,0.22394,-0.108524,0.763735,0.821467,0.702698,0.445222,123
RF01718,tcoffee,0.608766,0.293019,0.098214,-0.007106,0.771808,0.817439,0.602533,0.468669,154
RF01727,tcoffee,0.695513,0.23896,0.065527,0.174804,0.841548,0.838607,0.704067,0.621929,52
RF01728,tcoffee,0.569642,0.255189,0.175169,-0.068436,0.843426,0.83435,0.632181,0.446243,186
RF01729,tcoffee,0.747354,0.203246,0.0494,0.331328,0.704724,0.931544,0.691595,0.642555,109
RF01735,tcoffee,0.781395,0.150904,0.0677,0.390563,0.817883,0.926485,0.779687,0.696552,129
RF01738,tcoffee,0.718552,0.236199,0.045249,0.210225,0.737509,0.888855,0.60386,0.615385,65
RF01749,tcoffee,0.455952,0.240561,0.303487,-0.132161,0.8177,0.772409,0.661642,0.34504,131
RF01751,tcoffee,0.771873,0.109177,0.11895,0.479691,0.542367,0.936962,0.776112,0.709516,79
RF01761,tcoffee,0.651884,0.206222,0.141894,0.087081,0.736811,0.862282,0.678548,0.559166,114
RF01771,tcoffee,0.797822,0.167461,0.034717,0.416038,0.847222,0.955859,0.768544,0.702973,113
RF01780,tcoffee,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,109
RF01796,tcoffee,0.777672,0.129294,0.093034,0.533364,0.725883,0.928265,0.744231,0.694784,131
RF01800,tcoffee,0.998013,0.0,0.001987,1.0,1.0,0.998327,0.998011,0.996026,755
RF01803,tcoffee,0.887464,0.112179,0.000356,0.628069,0.0,0.951849,0.777576,0.844687,54
RF01808,tcoffee,0.789655,0.163054,0.047291,0.458694,0.688911,0.937376,0.736634,0.691626,203
RF01809,tcoffee,0.828205,0.159615,0.012179,0.507847,0.076472,0.946938,0.725974,0.769231,78
RF01818,tcoffee,0.997732,0.000756,0.001512,0.997918,0.0,0.998973,0.995455,0.996221,441
RF01821,tcoffee,0.804478,0.132836,0.062687,0.555018,1.0,0.946591,0.790977,0.679851,134
