family,tool,Filename,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength,sp
RF00521,tcoffee,RF00521_muscle.fasta,0.73631,0.203571,0.060119,0.279262,0.40592,0.921195,0.691566,0.65844,84,0.9720415589547692
RF00526,tcoffee,RF00526_muscle.fasta,0.788889,0.1375,0.073611,0.590896,0.657228,0.906062,0.803371,0.718651,90,0.9018917729872415
RF00527,tcoffee,RF00527_muscle.fasta,0.802273,0.130682,0.067045,0.521478,0.726718,0.936916,0.773563,0.701768,88,0.8943320991170607
RF00531,tcoffee,RF00531_muscle.fasta,0.763043,0.139855,0.097101,0.445745,0.595271,0.891978,0.745788,0.671946,92,0.870040389641245
RF00533,tcoffee,RF00533_muscle.fasta,0.773256,0.10562,0.121124,0.580881,0.92793,0.916958,0.795098,0.68129,86,0.921193901653425
RF00537,tcoffee,RF00537_muscle.fasta,0.736508,0.158201,0.105291,0.408686,0.791757,0.914044,0.737714,0.626704,105,0.8543347513569018
RF00553,tcoffee,RF00553_muscle.fasta,0.761686,0.148851,0.089464,0.278092,0.74156,0.955589,0.737238,0.651519,180,0.6884001858448195
RF00554,tcoffee,RF00554_muscle.fasta,0.811644,0.118151,0.070205,0.448691,0.837481,0.969408,0.776437,0.72166,146,0.9836535084164169
RF00558,tcoffee,RF00558_muscle.fasta,0.567442,0.337375,0.095183,-0.241027,0.824543,0.780898,0.594613,0.435722,140,0.5085039104890918
RF00560,tcoffee,RF00560_muscle.fasta,0.790773,0.114241,0.094986,0.463109,0.633901,0.957386,0.748471,0.71628,146,0.9945589729992488
RF00569,tcoffee,RF00569_muscle.fasta,0.875144,0.089758,0.035098,0.596178,0.787297,0.987796,0.820513,0.800318,79,0.9614605636247904
RF00570,tcoffee,RF00570_muscle.fasta,0.792909,0.099919,0.107172,0.552413,0.875699,0.952784,0.734477,0.695004,73,0.9589008924377642
RF00580,tcoffee,RF00580_muscle.fasta,0.83677,0.128007,0.035223,0.484297,0.658284,0.961156,0.773872,0.75706,97,0.97014631843927
RF00601,tcoffee,RF00601_muscle.fasta,0.851852,0.115556,0.032593,0.659667,0.67354,0.969805,0.777612,0.762963,135,0.9550038789759504
RF00602,tcoffee,RF00602_muscle.fasta,0.761828,0.138172,0.1,0.415969,0.7146,0.936013,0.727002,0.667976,155,0.9420201645981636
RF00611,tcoffee,RF00611_muscle.fasta,0.753191,0.117021,0.129787,0.615163,0.978153,0.957261,0.817204,0.596809,94,0.8016643550624133
RF00613,tcoffee,RF00613_muscle.fasta,0.820139,0.131944,0.047917,0.47578,0.770564,0.953009,0.805245,0.7375,144,0.9587745250700715
RF00619,tcoffee,RF00619_muscle.fasta,0.746384,0.142478,0.111138,0.256774,0.712755,0.947031,0.759927,0.625338,136,0.7608284795901105
RF00629,tcoffee,RF00629_muscle.fasta,0.81529,0.175223,0.009487,0.480726,0.891666,0.93012,0.729692,0.744892,256,0.9478933263037652
RF00635,tcoffee,RF00635_muscle.fasta,0.95502,0.044329,0.000652,0.808707,0.0,1.0,0.920447,0.918622,118,0.9973890339425588
RF00636,tcoffee,RF00636_muscle.fasta,0.92854,0.043206,0.028254,0.795508,0.941804,0.989137,0.885031,0.888867,379,0.9883209509658246
RF00641,tcoffee,RF00641_muscle.fasta,0.714879,0.197764,0.087357,0.164841,0.693536,0.948328,0.632299,0.585597,85,0.8933966297139353
RF00642,tcoffee,RF00642_muscle.fasta,0.725151,0.16762,0.107229,0.319085,0.850421,0.883971,0.790453,0.641335,80,0.9104400056365816
RF00647,tcoffee,RF00647_muscle.fasta,0.897059,0.102941,0.0,0.794118,0.0,0.944278,0.925373,0.794118,68,1.0
RF00658,tcoffee,RF00658_muscle.fasta,0.862558,0.075478,0.061964,0.714285,0.877891,0.972114,0.830605,0.792996,74,0.9641226115231448
RF00687,tcoffee,RF00687_muscle.fasta,0.917683,0.007622,0.074695,0.972452,0.95925,0.994244,0.977623,0.855996,82,0.9926056338028167
RF00692,tcoffee,RF00692_muscle.fasta,0.715438,0.164747,0.119816,0.41685,0.909734,0.938861,0.727062,0.591014,124,0.8101916783543712
RF00719,tcoffee,RF00719_muscle.fasta,0.923077,0.030769,0.046154,0.894628,0.960391,0.995047,0.934534,0.867341,95,0.9983735028833358
RF00727,tcoffee,RF00727_muscle.fasta,0.747947,0.151888,0.100164,0.375016,0.86204,0.919251,0.789037,0.649152,87,0.9059758673779942
RF00730,tcoffee,RF00730_muscle.fasta,0.689908,0.143486,0.166606,0.359579,0.902289,0.919035,0.814444,0.592294,109,0.8677146024707
RF00737,tcoffee,RF00737_muscle.fasta,0.876078,0.057255,0.066667,0.79429,0.922614,0.977619,0.865079,0.803361,85,0.9849386153651436
RF00756,tcoffee,RF00756_muscle.fasta,0.951247,0.030612,0.018141,0.868922,0.973281,1.0,0.953917,0.910169,63,1.0
RF00758,tcoffee,RF00758_muscle.fasta,0.963636,0.01244,0.023923,0.947756,0.96776,1.0,0.974855,0.931292,95,0.9979947864447564
RF00760,tcoffee,RF00760_muscle.fasta,0.860606,0.044444,0.094949,0.813736,0.936406,0.979481,0.911565,0.774796,99,0.9887278582930756
RF00768,tcoffee,RF00768_muscle.fasta,0.928571,0.063492,0.007937,0.825087,0.0,0.994373,0.927711,0.861111,84,1.0
RF00770,tcoffee,RF00770_muscle.fasta,0.76388,0.014047,0.222074,0.941076,0.951187,0.975285,0.923077,0.697436,115,0.9909951870827512
RF00783,tcoffee,RF00783_muscle.fasta,0.925373,0.054726,0.0199,0.798895,0.763523,1.0,0.920875,0.872305,67,0.9871078642028362
RF00791,tcoffee,RF00791_muscle.fasta,0.797333,0.12,0.082667,0.606422,0.93425,0.963861,0.759459,0.668,75,0.913978494623656
RF00825,tcoffee,RF00825_muscle.fasta,0.791476,0.1621,0.046423,0.449056,0.894891,0.938351,0.679012,0.702301,73,0.971731789676797
RF00830,tcoffee,RF00830_muscle.fasta,0.727575,0.149502,0.122924,0.485348,0.903848,0.922587,0.727731,0.603544,86,0.876210235131397
RF00845,tcoffee,RF00845_muscle.fasta,0.881188,0.073267,0.045545,0.734378,0.940365,0.983285,0.866,0.787129,101,0.9470842332613392
RF00849,tcoffee,RF00849_muscle.fasta,0.888889,0.069444,0.041667,0.770173,1.0,0.98701,0.861972,0.798611,72,0.993939393939394
RF00850,tcoffee,RF00850_muscle.fasta,0.876068,0.115385,0.008547,0.692937,1.0,0.967608,0.861472,0.777778,78,0.9739130434782608
RF00851,tcoffee,RF00851_muscle.fasta,0.853175,0.130952,0.015873,0.66021,1.0,0.954775,0.823293,0.742063,84,0.975609756097561
RF00852,tcoffee,RF00852_muscle.fasta,0.830247,0.08642,0.083333,0.741517,0.955511,0.915736,0.84375,0.718107,81,0.9534313725490196
RF00857,tcoffee,RF00857_muscle.fasta,0.879747,0.060127,0.060127,0.817293,1.0,0.948261,0.862179,0.791139,79,0.9667458432304038
RF00870,tcoffee,RF00870_muscle.fasta,0.940741,0.0,0.059259,1.0,0.954372,1.0,0.990833,0.893239,81,0.9938133473739634
RF00873,tcoffee,RF00873_muscle.fasta,0.843489,0.080048,0.076464,0.726813,1.0,0.977779,0.908213,0.777479,93,0.9176470588235294
RF00884,tcoffee,RF00884_muscle.fasta,0.864198,0.123457,0.012346,0.65989,1.0,1.0,0.904167,0.728395,81,0.8777292576419214
RF00888,tcoffee,RF00888_muscle.fasta,0.909864,0.068027,0.022109,0.811836,1.0,0.994373,0.862306,0.861678,84,0.9858906525573192
RF00893,tcoffee,RF00893_muscle.fasta,0.989442,0.010558,0.0,0.970914,0.0,1.0,0.978788,0.978884,221,1.0
RF00911,tcoffee,RF00911_muscle.fasta,0.969136,0.024691,0.006173,0.92756,0.0,0.994255,0.94375,0.942387,81,1.0
RF00912,tcoffee,RF00912_muscle.fasta,0.931686,0.0625,0.005814,0.794854,0.0,0.982808,0.895588,0.888289,86,0.9748110831234256
RF00922,tcoffee,RF00922_muscle.fasta,0.987952,0.012048,0.0,0.975904,0.0,0.98854,0.97561,0.975904,83,1.0
RF00934,tcoffee,RF00934_muscle.fasta,0.931818,0.068182,0.0,0.863636,0.0,0.933672,0.915385,0.863636,66,1.0
RF00950,tcoffee,RF00950_muscle.fasta,0.723315,0.189607,0.087079,0.313645,0.83802,0.894285,0.726562,0.630805,89,0.8909729077547439
RF00956,tcoffee,RF00956_muscle.fasta,0.896552,0.088123,0.015326,0.760124,1.0,0.985815,0.841085,0.804598,87,0.9058823529411764
RF00963,tcoffee,RF00963_muscle.fasta,0.939759,0.042169,0.018072,0.863158,1.0,1.0,0.969512,0.879518,83,0.99375
RF00965,tcoffee,RF00965_muscle.fasta,0.933333,0.022222,0.044444,0.919786,1.0,1.0,0.949296,0.866667,72,0.9939024390243902
RF00976,tcoffee,RF00976_muscle.fasta,0.983871,0.012097,0.004032,0.970786,0.0,0.992271,0.971311,0.973118,62,0.991869918699187
RF00983,tcoffee,RF00983_muscle.fasta,0.969512,0.030488,0.0,0.939024,0.0,0.970874,0.950617,0.939024,82,1.0
RF00991,tcoffee,RF00991_muscle.fasta,0.940075,0.037453,0.022472,0.846204,0.830719,0.989386,0.910354,0.89638,89,0.9896473633128438
RF01003,tcoffee,RF01003_muscle.fasta,0.985507,0.014493,0.0,0.960074,0.0,1.0,0.970588,0.971014,69,1.0
RF01006,tcoffee,RF01006_muscle.fasta,0.975352,0.021127,0.003521,0.94021,0.0,0.993313,0.953571,0.955399,71,0.9929078014184396
RF01020,tcoffee,RF01020_muscle.fasta,0.981481,0.014815,0.003704,0.959187,0.0,1.0,0.966292,0.962963,90,0.9925373134328358
RF01064,tcoffee,RF01064_muscle.fasta,0.891156,0.095238,0.013605,0.73853,1.0,0.986411,0.865979,0.792517,98,0.993006993006993
RF01067,tcoffee,RF01067_muscle.fasta,0.728419,0.149359,0.122222,0.290733,0.694712,0.947664,0.749191,0.634699,104,0.931610707536441
RF01084,tcoffee,RF01084_muscle.fasta,0.552381,0.206349,0.24127,0.25644,0.943294,0.854171,0.703065,0.407302,175,0.6955828779599271
RF01087,tcoffee,RF01087_muscle.fasta,0.926535,0.057018,0.016447,0.812153,0.0,0.96957,0.895143,0.880263,152,0.9775583482944344
RF01104,tcoffee,RF01104_muscle.fasta,0.954023,0.045977,0.0,0.873339,0.0,1.0,0.904762,0.908046,29,1.0
RF01106,tcoffee,RF01106_muscle.fasta,0.96,0.04,0.0,0.92,0.0,0.958333,0.958333,0.92,25,1.0
RF01123,tcoffee,RF01123_muscle.fasta,0.918129,0.076023,0.005848,0.790564,0.0,1.0,0.880952,0.836257,57,1.0
RF01127,tcoffee,RF01127_muscle.fasta,0.892308,0.087179,0.020513,0.767573,1.0,0.972526,0.84375,0.805128,65,0.9788359788359788
RF01130,tcoffee,RF01130_muscle.fasta,0.82904,0.103044,0.067916,0.695009,1.0,0.945666,0.821429,0.750195,61,0.9790575916230366
RF01137,tcoffee,RF01137_muscle.fasta,0.742424,0.257576,0.0,0.484848,0.0,0.704719,0.769231,0.484848,66,1.0
RF01139,tcoffee,RF01139_muscle.fasta,0.647541,0.256148,0.096311,0.264742,0.872001,0.744387,0.70625,0.529859,61,0.8284942606347063
RF01140,tcoffee,RF01140_muscle.fasta,0.704023,0.258621,0.037356,0.326284,1.0,0.714833,0.701754,0.586207,58,0.8773466833541927
RF01141,tcoffee,RF01141_muscle.fasta,0.778571,0.207143,0.014286,0.449386,1.0,0.982133,0.796364,0.653571,56,0.9222222222222224
RF01151,tcoffee,RF01151_muscle.fasta,0.845238,0.075,0.079762,0.684938,0.793853,0.963162,0.805085,0.780037,60,0.9599676506267693
RF01159,tcoffee,RF01159_muscle.fasta,0.80763,0.116883,0.075487,0.538994,0.787628,0.922813,0.800164,0.734848,77,0.9557045372919908
RF01163,tcoffee,RF01163_muscle.fasta,0.804878,0.143293,0.051829,0.571367,0.824402,0.883688,0.780864,0.678862,82,0.8843537414965986
RF01164,tcoffee,RF01164_muscle.fasta,0.889676,0.073887,0.036437,0.700373,0.580002,0.973127,0.810256,0.830466,76,0.9625
RF01173,tcoffee,RF01173_muscle.fasta,0.856731,0.130769,0.0125,0.503764,1.0,0.983952,0.815969,0.763942,80,0.9980276134122288
RF01174,tcoffee,RF01174_muscle.fasta,0.77907,0.143763,0.077167,0.489049,0.786345,0.926599,0.748663,0.676744,86,0.9261201143946616
RF01176,tcoffee,RF01176_muscle.fasta,0.724185,0.169837,0.105978,0.336591,0.806901,0.917019,0.733516,0.592391,92,0.8444854637748038
RF01178,tcoffee,RF01178_muscle.fasta,0.666667,0.18759,0.145743,0.273422,0.668328,0.873296,0.674441,0.564935,99,0.8867857142857143
RF01181,tcoffee,RF01181_muscle.fasta,0.841379,0.11954,0.03908,0.567935,0.419494,0.949369,0.805426,0.772852,87,0.9398811604334149
RF01197,tcoffee,RF01197_muscle.fasta,0.878641,0.070388,0.050971,0.781743,1.0,0.955654,0.875,0.794498,103,0.9210526315789472
RF01204,tcoffee,RF01204_muscle.fasta,0.943137,0.033333,0.023529,0.898939,0.295876,0.990806,0.90099,0.904902,102,0.9653767820773932
RF01222,tcoffee,RF01222_muscle.fasta,0.95393,0.04065,0.00542,0.890058,0.0,0.992854,0.909836,0.913279,123,0.9917808219178084
RF01227,tcoffee,RF01227_muscle.fasta,0.716203,0.150527,0.133269,0.494326,0.864181,0.922551,0.714286,0.598274,149,0.8777821163607966
RF01232,tcoffee,RF01232_muscle.fasta,0.902128,0.082979,0.014894,0.722242,0.0,0.957593,0.858696,0.860047,47,0.9840348330914368
RF01241,tcoffee,RF01241_muscle.fasta,0.827068,0.08609,0.086842,0.56245,0.895793,0.960883,0.813303,0.738276,190,0.9521529573238852
RF01244,tcoffee,RF01244_muscle.fasta,0.86114,0.100518,0.038342,0.683943,0.836237,0.975076,0.835417,0.76943,193,0.9107929515418502
RF01257,tcoffee,RF01257_muscle.fasta,0.789749,0.137029,0.073222,0.497096,0.877085,0.9435,0.785714,0.676928,239,0.8672875436554133
RF01262,tcoffee,RF01262_muscle.fasta,0.891509,0.080863,0.027628,0.707165,0.945461,0.989044,0.861882,0.810647,212,0.9672830725462304
RF01277,tcoffee,RF01277_muscle.fasta,0.806338,0.135815,0.057847,0.413532,0.408659,0.959663,0.721939,0.720657,71,0.947508038585209
RF01280,tcoffee,RF01280_muscle.fasta,0.824534,0.121118,0.054348,0.529972,0.857011,0.960351,0.821036,0.732402,92,0.9021424435437174
RF01287,tcoffee,RF01287_muscle.fasta,0.753268,0.165033,0.081699,0.471431,0.792495,0.876396,0.679868,0.629412,102,0.7815750371471025
RF01292,tcoffee,RF01292_muscle.fasta,0.735438,0.164398,0.100163,0.462612,0.807613,0.935878,0.723987,0.640501,167,0.919808346992813
RF01306,tcoffee,RF01306_muscle.fasta,0.916667,0.058333,0.025,0.883333,1.0,0.913283,0.864407,0.833333,60,0.9824561403508772
RF01327,tcoffee,RF01327_muscle.fasta,0.937931,0.062069,0.0,0.808568,0.0,1.0,0.878571,0.889655,29,1.0
RF01335,tcoffee,RF01335_muscle.fasta,0.858025,0.141975,0.0,0.598086,0.0,0.969799,0.803175,0.795525,36,1.0
RF01342,tcoffee,RF01342_muscle.fasta,0.905405,0.094595,0.0,0.810811,0.0,0.895522,0.875,0.810811,37,1.0
RF01353,tcoffee,RF01353_muscle.fasta,0.916667,0.083333,0.0,0.770426,0.0,1.0,0.864198,0.833333,28,1.0
RF01360,tcoffee,RF01360_muscle.fasta,0.986486,0.013514,0.0,0.972973,0.0,0.986301,0.986111,0.972973,37,1.0
RF01361,tcoffee,RF01361_muscle.fasta,0.986486,0.013514,0.0,0.972973,0.0,0.986301,0.972222,0.972973,37,1.0
RF01365,tcoffee,RF01365_muscle.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,37,1.0
RF01386,tcoffee,RF01386_muscle.fasta,0.88015,0.101124,0.018727,0.726152,0.0,0.972692,0.799242,0.779026,89,0.9604743083003952
RF01388,tcoffee,RF01388_muscle.fasta,0.990196,0.009804,0.0,0.980392,0.0,0.990495,0.98,0.980392,51,1.0
RF01394,tcoffee,RF01394_muscle.fasta,0.649496,0.273123,0.077381,-0.017941,0.661234,0.84841,0.599629,0.553428,84,0.8062663812248655
RF01413,tcoffee,RF01413_muscle.fasta,0.711372,0.236111,0.052517,0.195823,0.779994,0.910183,0.633363,0.603187,72,0.8774515850499568
RF01417,tcoffee,RF01417_muscle.fasta,0.929795,0.061216,0.00899,0.753785,1.0,0.996197,0.896048,0.874022,292,0.9852704542641416
RF01418,tcoffee,RF01418_muscle.fasta,0.856932,0.143068,0.0,0.563391,0.0,0.947034,0.748512,0.773451,113,1.0
RF01423,tcoffee,RF01423_muscle.fasta,0.729167,0.168561,0.102273,0.431208,0.847711,0.895176,0.727969,0.602273,88,0.7285843101893598
RF01434,tcoffee,RF01434_muscle.fasta,0.888889,0.10119,0.009921,0.721232,1.0,0.997247,0.868263,0.779762,168,0.9717171717171718
RF01475,tcoffee,RF01475_muscle.fasta,0.90812,0.089744,0.002137,0.731308,0.0,0.993968,0.837662,0.846154,78,0.9957081545064378
RF01477,tcoffee,RF01477_muscle.fasta,0.961765,0.034314,0.003922,0.895232,0.0,0.992733,0.938976,0.929412,255,1.0
RF01480,tcoffee,RF01480_muscle.fasta,0.955326,0.027491,0.017182,0.904586,0.0,0.990028,0.920139,0.928522,97,0.9894736842105264
RF01492,tcoffee,RF01492_muscle.fasta,0.626299,0.30481,0.068891,-0.091707,0.797821,0.848843,0.594509,0.491371,197,0.7681975498544196
RF01495,tcoffee,RF01495_muscle.fasta,0.81677,0.107143,0.076087,0.626079,1.0,0.955738,0.845313,0.735581,161,0.9537671232876712
RF01499,tcoffee,RF01499_muscle.fasta,0.759184,0.144218,0.096599,0.538793,0.806957,0.890816,0.733516,0.662132,105,0.9212889593238246
RF01500,tcoffee,RF01500_muscle.fasta,0.6829,0.235931,0.081169,0.237096,0.845953,0.820529,0.664488,0.522511,154,0.7324228629236217
RF01502,tcoffee,RF01502_muscle.fasta,0.386807,0.217474,0.395719,-0.181268,0.926053,0.669299,0.758032,0.229303,570,0.3930948926881516
RF01504,tcoffee,RF01504_muscle.fasta,0.698795,0.235944,0.065261,0.226151,0.965734,0.848265,0.70303,0.538956,166,0.5816143497757847
RF01510,tcoffee,RF01510_muscle.fasta,0.827206,0.121324,0.051471,0.644571,1.0,0.903561,0.768657,0.715686,68,0.9630606860158312
RF01517,tcoffee,RF01517_muscle.fasta,0.918919,0.067568,0.013514,0.8194,0.333333,0.964973,0.893182,0.867868,111,0.9708141321044548
RF01523,tcoffee,RF01523_muscle.fasta,0.835821,0.128358,0.035821,0.665407,1.0,0.954511,0.745455,0.750746,67,0.9526813880126184
RF01529,tcoffee,RF01529_muscle.fasta,0.849057,0.141509,0.009434,0.716981,1.0,0.857089,0.8,0.698113,106,0.7403846153846154
RF01534,tcoffee,RF01534_muscle.fasta,0.886364,0.090909,0.022727,0.818182,1.0,0.875763,0.861538,0.772727,66,0.9523809523809524
RF01540,tcoffee,RF01540_muscle.fasta,0.830769,0.153846,0.015385,0.534361,0.2,0.914695,0.729167,0.73641,65,0.9905362776025236
RF01549,tcoffee,RF01549_muscle.fasta,0.781095,0.156716,0.062189,0.468508,1.0,0.890057,0.671717,0.655721,67,0.8957189901207464
RF01561,tcoffee,RF01561_muscle.fasta,0.934211,0.052632,0.013158,0.855006,0.0,1.0,0.902222,0.868421,76,0.9684684684684683
RF01564,tcoffee,RF01564_muscle.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,65,1.0
RF01572,tcoffee,RF01572_muscle.fasta,0.930818,0.069182,0.0,0.80941,0.0,1.0,0.904762,0.861635,106,1.0
RF01581,tcoffee,RF01581_muscle.fasta,0.855901,0.107764,0.036335,0.613727,0.817592,0.97556,0.8075,0.781661,161,0.923360811230297
RF01586,tcoffee,RF01586_muscle.fasta,0.925926,0.02963,0.044444,0.918374,1.0,0.974437,0.910112,0.874074,90,0.992063492063492
RF01587,tcoffee,RF01587_muscle.fasta,0.876623,0.068182,0.055195,0.793311,0.957735,0.946672,0.858553,0.794372,77,0.9782608695652174
RF01596,tcoffee,RF01596_muscle.fasta,0.920732,0.067073,0.012195,0.865854,1.0,0.935743,0.91358,0.841463,82,0.9875
RF01606,tcoffee,RF01606_muscle.fasta,0.891156,0.088435,0.020408,0.758682,1.0,0.982463,0.849315,0.795918,147,0.9858823529411764
RF01607,tcoffee,RF01607_muscle.fasta,0.861111,0.112963,0.025926,0.671265,0.777778,0.949134,0.81903,0.761728,135,0.9292149292149292
RF01611,tcoffee,RF01611_muscle.fasta,0.893333,0.062222,0.044444,0.835295,1.0,0.958371,0.86036,0.817778,75,0.9904761904761904
RF01612,tcoffee,RF01612_muscle.fasta,0.769575,0.170022,0.060403,0.545754,1.0,0.943065,0.740991,0.590604,149,0.76010101010101
RF01618,tcoffee,RF01618_muscle.fasta,0.978836,0.010582,0.010582,0.970848,0.0,1.0,0.973118,0.957672,63,1.0
RF01620,tcoffee,RF01620_muscle.fasta,0.859929,0.101064,0.039007,0.715981,0.738082,0.915314,0.842857,0.771868,141,0.9823008849557522
RF01625,tcoffee,RF01625_muscle.fasta,0.946629,0.039326,0.014045,0.875771,1.0,0.978407,0.920455,0.902622,89,0.9826923076923076
RF01626,tcoffee,RF01626_muscle.fasta,0.934932,0.058219,0.006849,0.845185,0.0,0.973064,0.885417,0.888128,73,0.9930555555555556
RF01628,tcoffee,RF01628_muscle.fasta,0.900709,0.078014,0.021277,0.789275,1.0,0.975,0.845238,0.820331,141,0.9606879606879608
RF01632,tcoffee,RF01632_muscle.fasta,0.882952,0.109415,0.007634,0.708179,0.0,0.980017,0.802564,0.78117,131,0.9948453608247424
RF01633,tcoffee,RF01633_muscle.fasta,0.918605,0.077519,0.003876,0.78812,0.0,0.957912,0.871094,0.861757,129,1.0
RF01638,tcoffee,RF01638_muscle.fasta,0.928,0.0608,0.0112,0.820174,1.0,0.979685,0.901613,0.8864,125,1.0
RF01641,tcoffee,RF01641_muscle.fasta,0.945946,0.04955,0.004505,0.866897,0.0,0.993477,0.90411,0.896396,74,0.990909090909091
RF01644,tcoffee,RF01644_muscle.fasta,0.823944,0.14554,0.030516,0.620364,0.9,0.936303,0.780142,0.697183,142,0.8213399503722084
RF01655,tcoffee,RF01655_muscle.fasta,0.816541,0.130827,0.052632,0.615291,0.914199,0.966806,0.822727,0.702256,133,0.8614107883817428
RF01659,tcoffee,RF01659_muscle.fasta,0.891129,0.100806,0.008065,0.798387,0.0,0.899051,0.849593,0.782258,124,0.9590163934426228
RF01664,tcoffee,RF01664_muscle.fasta,0.916016,0.080078,0.003906,0.801815,0.0,0.929253,0.852362,0.873698,128,0.9947575360419396
RF01666,tcoffee,RF01666_muscle.fasta,0.920139,0.069444,0.010417,0.783292,0.0,0.986873,0.873239,0.851852,72,0.8943661971830986
RF01668,tcoffee,RF01668_muscle.fasta,0.804795,0.183219,0.011986,0.40472,0.0,0.888956,0.671875,0.704012,73,0.9547038327526132
RF01690,tcoffee,RF01690_muscle.fasta,0.698099,0.230409,0.071491,0.112757,0.437774,0.901262,0.627428,0.593405,72,0.929665162098615
RF01703,tcoffee,RF01703_muscle.fasta,0.857884,0.119295,0.022822,0.682033,0.894338,0.912965,0.794792,0.766252,241,0.9177583697234352
RF01714,tcoffee,RF01714_muscle.fasta,0.899543,0.091324,0.009132,0.748412,0.0,0.993487,0.833333,0.803653,73,1.0
RF01717,tcoffee,RF01717_muscle.fasta,0.534722,0.241338,0.22394,-0.108524,0.763735,0.821467,0.702698,0.445222,123,0.5337971767404177
RF01718,tcoffee,RF01718_muscle.fasta,0.608766,0.293019,0.098214,-0.007106,0.771808,0.817439,0.602533,0.468669,154,0.7673350582147478
RF01727,tcoffee,RF01727_muscle.fasta,0.695513,0.23896,0.065527,0.174804,0.841548,0.838607,0.704067,0.621929,52,0.8644856362159368
RF01728,tcoffee,RF01728_muscle.fasta,0.569642,0.255189,0.175169,-0.068436,0.843426,0.83435,0.632181,0.446243,186,0.7068456462464303
RF01729,tcoffee,RF01729_muscle.fasta,0.747354,0.203246,0.0494,0.331328,0.704724,0.931544,0.691595,0.642555,109,0.8256916996047431
RF01735,tcoffee,RF01735_muscle.fasta,0.781395,0.150904,0.0677,0.390563,0.817883,0.926485,0.779687,0.696552,129,0.9335742246311352
RF01738,tcoffee,RF01738_muscle.fasta,0.718552,0.236199,0.045249,0.210225,0.737509,0.888855,0.60386,0.615385,65,0.8394133596253389
RF01749,tcoffee,RF01749_muscle.fasta,0.455952,0.240561,0.303487,-0.132161,0.8177,0.772409,0.661642,0.34504,131,0.5063765410527153
RF01751,tcoffee,RF01751_muscle.fasta,0.771873,0.109177,0.11895,0.479691,0.542367,0.936962,0.776112,0.709516,79,0.942090755218828
RF01761,tcoffee,RF01761_muscle.fasta,0.651884,0.206222,0.141894,0.087081,0.736811,0.862282,0.678548,0.559166,114,0.8247137124583441
RF01771,tcoffee,RF01771_muscle.fasta,0.797822,0.167461,0.034717,0.416038,0.847222,0.955859,0.768544,0.702973,113,0.9513532848455944
RF01780,tcoffee,RF01780_muscle.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,109,1.0
RF01796,tcoffee,RF01796_muscle.fasta,0.777672,0.129294,0.093034,0.533364,0.725883,0.928265,0.744231,0.694784,131,0.9534833561003668
RF01800,tcoffee,RF01800_muscle.fasta,0.998013,0.0,0.001987,1.0,1.0,0.998327,0.998011,0.996026,755,0.9960106382978724
RF01803,tcoffee,RF01803_muscle.fasta,0.887464,0.112179,0.000356,0.628069,0.0,0.951849,0.777576,0.844687,54,0.9992872416250892
RF01808,tcoffee,RF01808_muscle.fasta,0.789655,0.163054,0.047291,0.458694,0.688911,0.937376,0.736634,0.691626,203,0.8998701145353643
RF01809,tcoffee,RF01809_muscle.fasta,0.828205,0.159615,0.012179,0.507847,0.076472,0.946938,0.725974,0.769231,78,0.9914453873528608
RF01818,tcoffee,RF01818_muscle.fasta,0.997732,0.000756,0.001512,0.997918,0.0,0.998973,0.995455,0.996221,441,0.996969696969697
RF01821,tcoffee,RF01821_muscle.fasta,0.804478,0.132836,0.062687,0.555018,1.0,0.946591,0.790977,0.679851,134,0.8036454018227009
RF01827,tcoffee,RF01827_muscle.fasta,0.937607,0.050427,0.011966,0.810518,0.763523,0.994728,0.918755,0.898006,90,0.982461268634902
RF01829,tcoffee,RF01829_muscle.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,53,1.0
RF01842,tcoffee,RF01842_muscle.fasta,0.965909,0.026515,0.007576,0.926954,0.0,0.994614,0.938697,0.935606,88,1.0
RF01852,tcoffee,RF01852_muscle.fasta,0.599103,0.299832,0.101065,-0.110986,0.686297,0.793955,0.618019,0.49912,101,0.8372929193000979
RF01860,tcoffee,RF01860_muscle.fasta,0.822917,0.135417,0.041667,0.579899,0.672076,0.918693,0.77193,0.727778,96,0.9361544172234596
RF01866,tcoffee,RF01866_muscle.fasta,0.816129,0.069355,0.114516,0.761207,0.91372,0.942917,0.853659,0.704839,124,0.9726996966632964
RF01871,tcoffee,RF01871_muscle.fasta,0.754295,0.081728,0.163977,0.577857,0.721666,0.946161,0.806197,0.670289,113,0.9461601307189542
RF01873,tcoffee,RF01873_muscle.fasta,0.86159,0.060824,0.077586,0.708252,0.921569,0.967427,0.838164,0.80426,116,0.9805591557119052
RF01879,tcoffee,RF01879_muscle.fasta,0.861573,0.063596,0.074831,0.686043,0.881366,0.983691,0.849944,0.804963,178,0.9906618443368276
RF01881,tcoffee,RF01881_muscle.fasta,0.91622,0.074961,0.008819,0.699969,1.0,0.996361,0.859365,0.86685,127,0.9980903882877148
