family,tool,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength
RF02232,tcoffee,0.900694,0.057639,0.041667,0.767468,1.0,0.976339,0.852241,0.853662,120
RF02235,tcoffee,0.841667,0.125556,0.032778,0.59766,0.252369,0.978962,0.763585,0.770556,120
RF02236,tcoffee,0.896552,0.091954,0.011494,0.816092,0.0,0.903455,0.860465,0.793103,87
RF02237,tcoffee,0.947802,0.04533,0.006868,0.8529,1.0,1.0,0.922652,0.895604,182
RF02238,tcoffee,0.892689,0.089623,0.017689,0.757955,1.0,0.97442,0.844243,0.844227,318
RF02239,tcoffee,0.960993,0.024823,0.014184,0.931616,0.0,0.99494,0.942652,0.925532,94
RF02241,tcoffee,0.941667,0.0375,0.020833,0.896692,1.0,0.989275,0.898734,0.891667,80
RF02242,tcoffee,0.887097,0.112903,0.0,0.690994,0.0,0.996248,0.842818,0.776882,124
RF02243,tcoffee,0.913313,0.077399,0.009288,0.767713,1.0,0.973836,0.871894,0.840557,323
RF02244,tcoffee,0.78125,0.159722,0.059028,0.571387,0.916667,0.93123,0.750877,0.611111,96
RF02245,tcoffee,0.925,0.05625,0.01875,0.8875,1.0,0.930317,0.879747,0.85,80
RF02246,tcoffee,0.832723,0.111111,0.056166,0.578532,1.0,0.949303,0.766667,0.748168,91
RF02247,tcoffee,0.818284,0.074824,0.106892,0.682769,0.931296,0.965964,0.834746,0.733052,237
RF02248,tcoffee,0.890667,0.105333,0.004,0.621726,0.0,0.966196,0.816216,0.822222,75
RF02249,tcoffee,0.892321,0.075075,0.032604,0.73056,0.952869,0.983705,0.856713,0.822251,333
RF02252,tcoffee,0.857843,0.098039,0.044118,0.718848,0.951936,0.985967,0.864039,0.77402,204
RF02253,tcoffee,0.680208,0.289583,0.030208,-0.006148,0.0,0.835703,0.673118,0.571695,32
RF02254,tcoffee,0.828829,0.153153,0.018018,0.588281,0.0,0.965685,0.748858,0.68018,74
RF02256,tcoffee,0.901408,0.084507,0.014085,0.830986,1.0,0.893075,0.814286,0.802817,71
RF02258,tcoffee,0.868715,0.097765,0.03352,0.804469,1.0,0.872234,0.837079,0.73743,179
RF02260,tcoffee,0.915672,0.05597,0.028358,0.75637,0.896746,0.986703,0.882576,0.865907,67
RF02261,tcoffee,0.948901,0.02967,0.021429,0.839048,1.0,0.992733,0.910714,0.915466,65
RF02262,tcoffee,0.916667,0.046296,0.037037,0.776123,0.542875,0.982579,0.892034,0.872428,54
RF02263,tcoffee,0.840816,0.130612,0.028571,0.437302,1.0,0.988249,0.795122,0.748179,42
RF02264,tcoffee,0.935818,0.035197,0.028986,0.800146,0.0,0.985678,0.90021,0.900928,69
RF02265,tcoffee,0.95465,0.029851,0.015499,0.84679,0.04,0.992937,0.921911,0.926705,67
RF02267,tcoffee,0.955128,0.032051,0.012821,0.911702,1.0,0.99805,0.931478,0.911681,468
RF02268,tcoffee,0.812661,0.130491,0.056848,0.566752,0.691359,0.914707,0.760417,0.710078,129
RF02269,tcoffee,0.883598,0.082011,0.034392,0.724102,0.81455,0.974111,0.837116,0.820988,108
RF02271,tcoffee,0.754118,0.131618,0.114265,0.465226,0.709543,0.922787,0.693172,0.672611,200
RF02272,tcoffee,0.787317,0.176585,0.036098,0.497443,0.867845,0.960461,0.683333,0.668293,205
RF02273,tcoffee,0.974206,0.019841,0.005952,0.923193,0.0,0.994373,0.963855,0.951587,84
RF02274,tcoffee,0.951852,0.024074,0.024074,0.926238,0.85,0.992056,0.940187,0.92037,108
RF02275,tcoffee,0.822563,0.077401,0.100037,0.607839,0.965819,0.957582,0.882483,0.766384,83
RF02277,tcoffee,0.938713,0.054674,0.006614,0.784142,0.757054,0.996303,0.920889,0.899471,126
RF02278,tcoffee,0.698571,0.201714,0.099714,0.227774,0.712076,0.888386,0.714493,0.61144,70
RF02279,tcoffee,0.984127,0.015873,0.0,0.968254,0.0,0.985426,0.967742,0.968254,63
RF02280,tcoffee,0.967593,0.032407,0.0,0.914216,0.0,0.993303,0.938967,0.939815,72
RF02281,tcoffee,0.865591,0.112903,0.021505,0.688964,1.0,0.985778,0.852459,0.741935,62
RF02282,tcoffee,0.980519,0.012987,0.006494,0.974026,0.0,0.981548,0.960526,0.961039,77
RF02283,tcoffee,0.888889,0.097222,0.013889,0.805556,0.0,0.898514,0.838028,0.777778,72
RF02284,tcoffee,0.967593,0.027778,0.00463,0.944444,0.0,0.970044,0.939252,0.935185,108
RF02285,tcoffee,0.932203,0.059322,0.008475,0.881356,0.0,0.935674,0.887931,0.864407,59
RF02288,tcoffee,0.878788,0.082251,0.038961,0.779943,1.0,0.971325,0.828947,0.779221,77
RF02289,tcoffee,0.992063,0.007937,0.0,0.984127,0.0,0.992516,0.983871,0.984127,63
RF02290,tcoffee,0.953333,0.026667,0.02,0.946667,0.0,0.956755,0.918919,0.906667,75
RF02292,tcoffee,0.982759,0.017241,0.0,0.965517,0.0,0.984273,0.973684,0.965517,58
RF02293,tcoffee,0.977941,0.014706,0.007353,0.970588,0.0,0.980055,0.977612,0.955882,68
RF02294,tcoffee,0.922414,0.060345,0.017241,0.87931,0.0,0.919782,0.859649,0.844828,58
RF02295,tcoffee,0.901408,0.070423,0.028169,0.859155,1.0,0.899096,0.885714,0.802817,71
RF02296,tcoffee,0.984848,0.015152,0.0,0.969697,0.0,0.985036,0.969231,0.969697,66
RF02299,tcoffee,0.965278,0.034722,0.0,0.930556,0.0,0.968809,0.943662,0.930556,72
RF02300,tcoffee,0.991379,0.008621,0.0,0.982759,0.0,0.991763,0.982456,0.982759,58
RF02301,tcoffee,0.894928,0.065217,0.039855,0.818557,1.0,0.976742,0.846154,0.807971,92
RF02302,tcoffee,0.902778,0.050926,0.046296,0.898148,1.0,0.913286,0.897196,0.805556,108
RF02303,tcoffee,0.96875,0.023438,0.007812,0.953125,0.0,0.970882,0.952381,0.9375,64
RF02304,tcoffee,0.987179,0.00641,0.00641,0.987179,0.0,0.987601,0.980519,0.974359,78
RF02305,tcoffee,0.977612,0.014925,0.007463,0.970149,0.0,0.981249,0.969697,0.955224,67
RF02306,tcoffee,0.969388,0.030612,0.0,0.918234,0.0,0.995242,0.941581,0.942177,98
RF02307,tcoffee,0.966216,0.033784,0.0,0.932432,0.0,0.969295,0.958904,0.932432,74
RF02308,tcoffee,0.96875,0.03125,0.0,0.9375,0.0,0.971811,0.960317,0.9375,64
RF02309,tcoffee,0.982301,0.017699,0.0,0.964602,0.0,0.983762,0.964286,0.964602,113
RF02310,tcoffee,0.950413,0.038567,0.011019,0.89448,1.0,0.988568,0.911111,0.909091,121
RF02311,tcoffee,0.957237,0.042763,0.0,0.914474,0.0,0.959992,0.92053,0.914474,152
RF02315,tcoffee,0.936387,0.061069,0.002545,0.835604,0.0,0.992789,0.905128,0.877863,131
RF02316,tcoffee,0.874101,0.093525,0.032374,0.81295,1.0,0.876316,0.826087,0.748201,139
RF02317,tcoffee,0.926282,0.073718,0.0,0.806593,0.0,0.980989,0.867314,0.865385,104
RF02319,tcoffee,0.824427,0.034351,0.141221,0.931298,1.0,0.888043,0.919231,0.648855,131
RF02320,tcoffee,0.962687,0.037313,0.0,0.925373,0.0,0.965777,0.93609,0.925373,134
RF02321,tcoffee,0.957711,0.037313,0.004975,0.897206,0.0,0.996508,0.934837,0.91791,134
RF02322,tcoffee,0.982906,0.017094,0.0,0.965812,0.0,0.984231,0.978448,0.965812,117
RF02326,tcoffee,0.979339,0.020661,0.0,0.958678,0.0,0.981187,0.958333,0.958678,121
RF02332,tcoffee,0.986486,0.013514,0.0,0.972973,0.0,0.986925,0.972727,0.972973,111
RF02333,tcoffee,0.97093,0.023256,0.005814,0.953488,0.0,0.970386,0.941176,0.94186,86
RF02334,tcoffee,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,134
RF02335,tcoffee,0.984277,0.0,0.015723,1.0,1.0,1.0,0.984127,0.968553,106
RF02336,tcoffee,0.941176,0.058824,0.0,0.882353,0.0,0.946562,0.910714,0.882353,85
RF02337,tcoffee,0.990476,0.009524,0.0,0.973763,0.0,1.0,0.980676,0.980952,70
RF02338,tcoffee,0.961039,0.038961,0.0,0.895935,0.0,0.993808,0.934211,0.926407,77
RF02339,tcoffee,0.952381,0.039683,0.007937,0.869527,0.0,0.992516,0.923387,0.907407,63
RF02341,tcoffee,0.83801,0.127551,0.034439,0.569117,0.26011,0.954992,0.734878,0.744048,112
RF02342,tcoffee,0.666667,0.227716,0.105617,0.251989,0.739371,0.902241,0.666521,0.577718,159
RF02343,tcoffee,0.740636,0.162892,0.096472,0.471998,0.570587,0.875238,0.677476,0.673442,164
RF02344,tcoffee,0.613363,0.259948,0.126689,-0.01108,0.608813,0.835041,0.634975,0.510602,138
RF02345,tcoffee,0.720054,0.182656,0.09729,0.223751,0.721554,0.913502,0.70806,0.609209,123
RF02348,tcoffee,0.788796,0.107563,0.103641,0.527329,0.706529,0.940101,0.748515,0.713956,102
RF02350,tcoffee,0.827795,0.148036,0.024169,0.703927,1.0,0.821221,0.792424,0.655589,331
RF02354,tcoffee,0.762016,0.149225,0.08876,0.461507,0.763393,0.910113,0.731774,0.661296,172
RF02356,tcoffee,0.727407,0.142222,0.13037,0.416532,0.705909,0.884595,0.748323,0.649136,162
RF02357,tcoffee,0.88257,0.098999,0.018431,0.626199,0.899214,0.989517,0.841799,0.802528,211
RF02358,tcoffee,0.802721,0.142857,0.054422,0.601442,0.9,0.964587,0.8125,0.632653,49
RF02359,tcoffee,0.916667,0.083333,0.0,0.776211,0.0,0.956102,0.871429,0.865741,36
RF02360,tcoffee,0.947368,0.045614,0.007018,0.861519,0.0,0.995895,0.913656,0.912281,228
RF02364,tcoffee,0.879774,0.096181,0.024045,0.689355,0.0,0.976651,0.798571,0.81141,101
RF02365,tcoffee,0.92327,0.075472,0.001258,0.795574,0.0,0.991556,0.866162,0.85283,265
RF02366,tcoffee,0.869732,0.08046,0.049808,0.74554,0.737171,0.949083,0.829457,0.807663,87
RF02367,tcoffee,0.834347,0.109422,0.056231,0.648843,0.892259,0.923767,0.794163,0.74924,94
RF02368,tcoffee,0.941463,0.056098,0.002439,0.887805,0.0,0.943645,0.904412,0.882927,205
RF02369,tcoffee,0.905447,0.079137,0.015416,0.756153,1.0,0.985388,0.860248,0.855773,139
RF02370,tcoffee,0.770961,0.146558,0.082481,0.548519,0.82111,0.948487,0.730453,0.678425,163
RF02371,tcoffee,0.778313,0.177108,0.044578,0.378657,0.861416,0.903715,0.731707,0.672021,83
RF02373,tcoffee,0.853827,0.124938,0.021235,0.542325,0.733501,0.968869,0.818819,0.788034,75
RF02374,tcoffee,0.874049,0.117498,0.008453,0.619139,0.522749,0.967571,0.822279,0.802761,169
RF02375,tcoffee,0.773077,0.181538,0.045385,0.392246,0.701437,0.930266,0.727097,0.681923,200
RF02376,tcoffee,0.793333,0.144444,0.062222,0.572865,0.843698,0.89201,0.72619,0.688296,225
RF02377,tcoffee,0.953608,0.024055,0.022337,0.92813,0.832004,0.982658,0.937931,0.920389,291
RF02379,tcoffee,0.762924,0.105903,0.131173,0.47586,0.65734,0.930438,0.776869,0.676968,108
RF02384,tcoffee,0.792051,0.141705,0.066244,0.53194,0.88113,0.911194,0.760995,0.693384,217
RF02385,tcoffee,0.862179,0.137821,0.0,0.617215,0.0,0.920779,0.768608,0.795513,104
RF02386,tcoffee,0.953333,0.046667,0.0,0.876732,0.0,0.971639,0.932432,0.924444,75
RF02388,tcoffee,0.929688,0.070312,0.0,0.859375,0.0,0.937522,0.896825,0.859375,64
RF02395,tcoffee,0.9875,0.0125,0.0,0.965564,0.0,1.0,0.974684,0.975,80
RF02400,tcoffee,0.871291,0.033141,0.095568,0.900089,0.98528,0.976726,0.891892,0.809441,519
RF02402,tcoffee,0.764435,0.148697,0.086868,0.46887,0.704817,0.950931,0.74613,0.685516,103
RF02403,tcoffee,0.797619,0.104167,0.098214,0.703771,0.906078,0.891208,0.768072,0.69246,84
RF02404,tcoffee,0.929167,0.0375,0.033333,0.896692,1.0,1.0,0.928721,0.858333,160
RF02405,tcoffee,0.78396,0.144862,0.071178,0.56421,0.975333,0.989834,0.823116,0.634837,399
RF02409,tcoffee,0.882297,0.065072,0.052632,0.784294,0.841861,0.979245,0.852885,0.802392,209
RF02410,tcoffee,0.730892,0.202229,0.066879,0.325112,0.695322,0.833025,0.628205,0.601001,157
RF02411,tcoffee,0.745267,0.185886,0.068847,0.402432,0.811072,0.941767,0.695238,0.615318,166
RF02412,tcoffee,0.912162,0.067568,0.02027,0.811837,0.666667,0.961039,0.846939,0.852477,148
RF02414,tcoffee,0.700758,0.191077,0.108165,0.388584,0.913639,0.896708,0.690486,0.589731,216
RF02415,tcoffee,0.782069,0.138621,0.07931,0.523129,1.0,0.968982,0.822837,0.634828,290
RF02416,tcoffee,0.911765,0.078431,0.009804,0.843137,0.0,0.905966,0.84,0.823529,51
RF02417,tcoffee,0.988245,0.009236,0.002519,0.974556,0.0,1.0,0.978114,0.97649,397
RF02418,tcoffee,0.984375,0.005208,0.010417,0.985652,0.0,0.992502,0.968254,0.973958,64
RF02420,tcoffee,0.807438,0.098347,0.094215,0.648552,0.726253,0.939955,0.793161,0.738347,110
RF02421,tcoffee,0.869855,0.087167,0.042978,0.70829,0.743947,0.954863,0.838217,0.819426,118
RF02422,tcoffee,0.780303,0.157792,0.061905,0.433719,0.626457,0.93036,0.742335,0.693961,220
RF02423,tcoffee,0.772678,0.148907,0.078415,0.414933,0.81549,0.931953,0.775857,0.676347,244
RF02424,tcoffee,0.767944,0.097213,0.134843,0.623598,0.787064,0.925723,0.821078,0.695149,205
RF02425,tcoffee,0.864423,0.121154,0.014423,0.568307,1.0,0.988212,0.816943,0.783654,80
RF02426,tcoffee,0.963303,0.024465,0.012232,0.934911,1.0,0.991254,0.941358,0.932722,109
RF02427,tcoffee,0.973684,0.008772,0.017544,0.982456,1.0,0.975304,0.964286,0.947368,57
RF02429,tcoffee,0.860887,0.102823,0.03629,0.761187,1.0,0.899275,0.796748,0.794355,124
RF02431,tcoffee,0.748118,0.16271,0.089172,0.377389,0.926801,0.946093,0.736014,0.654066,157
RF02432,tcoffee,0.80885,0.096903,0.094248,0.608581,0.67064,0.929497,0.786607,0.740149,113
RF02433,tcoffee,0.888889,0.046296,0.064815,0.845043,0.894338,0.93838,0.882075,0.824074,54
RF02435,tcoffee,0.77472,0.19368,0.0316,0.399867,0.75622,0.951953,0.691358,0.667686,109
RF02436,tcoffee,0.896078,0.072549,0.031373,0.7469,0.806186,0.981869,0.847525,0.818627,102
RF02437,tcoffee,0.874126,0.090035,0.035839,0.64107,0.894244,0.978276,0.847308,0.798776,104
RF02440,tcoffee,0.474377,0.154782,0.370841,-0.110647,0.736809,0.907834,0.760698,0.41321,89
RF02441,tcoffee,0.942529,0.057471,0.0,0.841673,0.0,1.0,0.900585,0.885057,58
RF02442,tcoffee,0.884824,0.084011,0.031165,0.685705,0.869465,0.986544,0.859864,0.813686,246
RF02443,tcoffee,0.986301,0.013699,0.0,0.962262,0.0,1.0,0.972222,0.972603,73
RF02444,tcoffee,0.940426,0.046809,0.012766,0.84736,1.0,1.0,0.930435,0.893617,47
RF02445,tcoffee,0.882927,0.07561,0.041463,0.747556,0.83677,0.980981,0.896296,0.80122,82
RF02447,tcoffee,0.693026,0.175372,0.131602,0.361318,0.790281,0.933107,0.710928,0.599438,149
RF02448,tcoffee,0.936508,0.063492,0.0,0.800416,0.0,0.989275,0.886364,0.898413,45
RF02449,tcoffee,0.783537,0.179878,0.036585,0.370266,0.552204,0.931033,0.715676,0.69668,123
RF02450,tcoffee,0.85041,0.063525,0.086066,0.825605,0.878788,0.915602,0.822314,0.77459,122
RF02451,tcoffee,0.763258,0.193182,0.043561,0.389928,0.723607,0.877114,0.667308,0.662879,66
RF02452,tcoffee,0.724287,0.189282,0.086431,0.334994,0.706421,0.904347,0.704798,0.636939,231
RF02456,tcoffee,0.9,0.085366,0.014634,0.829268,1.0,0.917447,0.889706,0.8,205
RF02457,tcoffee,0.800654,0.176471,0.022876,0.434607,1.0,0.95884,0.738988,0.702124,170
RF02458,tcoffee,0.815574,0.172131,0.012295,0.655738,1.0,0.828922,0.834711,0.631148,122
RF02459,tcoffee,0.779775,0.152809,0.067416,0.539695,1.0,0.948394,0.740909,0.657303,89
RF02461,tcoffee,0.921739,0.043478,0.034783,0.88241,1.0,0.99594,0.921053,0.846377,115
RF02462,tcoffee,0.74835,0.162659,0.088991,0.561838,0.940163,0.828402,0.759316,0.602625,2121
RF02463,tcoffee,0.874747,0.117172,0.008081,0.656094,0.0,0.980491,0.797959,0.794949,99
RF02469,tcoffee,0.79634,0.179457,0.024203,0.317064,0.78621,0.946365,0.714286,0.686223,121
RF02470,tcoffee,0.809524,0.190476,0.0,0.49523,0.0,0.964268,0.704301,0.645503,63
RF02471,tcoffee,0.619636,0.141093,0.239271,0.41196,0.885139,0.930742,0.787288,0.534568,243
RF02472,tcoffee,0.957672,0.042328,0.0,0.915344,0.0,0.958065,0.920213,0.915344,189
RF02473,tcoffee,0.95082,0.04918,0.0,0.901639,0.0,0.951434,0.916667,0.901639,61
RF02474,tcoffee,0.97191,0.016854,0.011236,0.966292,1.0,0.973746,0.971591,0.94382,89
RF02476,tcoffee,0.927778,0.061111,0.011111,0.83584,0.0,0.983645,0.887006,0.866667,60
RF02477,tcoffee,0.943038,0.031646,0.025316,0.936709,1.0,0.947013,0.929487,0.886076,79
RF02479,tcoffee,0.963333,0.036667,0.0,0.898987,0.0,1.0,0.925926,0.926667,100
RF02480,tcoffee,0.961353,0.028986,0.009662,0.920148,0.0,0.99313,0.931373,0.927536,69
RF02481,tcoffee,0.904444,0.075556,0.02,0.792986,1.0,0.985976,0.854586,0.82,150
RF02482,tcoffee,0.915556,0.082222,0.002222,0.773487,0.0,1.0,0.876957,0.831111,150
RF02483,tcoffee,0.929012,0.064815,0.006173,0.821442,0.0,0.995653,0.875389,0.861111,108
RF02484,tcoffee,0.929204,0.061947,0.00885,0.83157,0.0,0.991809,0.880952,0.864307,113
RF02485,tcoffee,0.924945,0.068433,0.006623,0.813142,0.0,0.993876,0.868889,0.854305,151
RF02486,tcoffee,0.903974,0.076159,0.019868,0.847682,1.0,0.917369,0.86,0.807947,151
RF02487,tcoffee,0.862366,0.096774,0.04086,0.732344,0.944444,0.983508,0.857143,0.744086,155
RF02488,tcoffee,0.92517,0.070295,0.004535,0.806346,0.0,0.996868,0.881279,0.852608,147
RF02491,tcoffee,0.942149,0.053719,0.004132,0.892562,0.0,0.94758,0.908333,0.884298,121
RF02492,tcoffee,0.977941,0.022059,0.0,0.955882,0.0,0.978962,0.955556,0.955882,136
RF02493,tcoffee,0.963158,0.036842,0.0,0.926316,0.0,0.963612,0.93617,0.926316,95
RF02494,tcoffee,0.985294,0.014706,0.0,0.970588,0.0,0.985214,0.970297,0.970588,102
RF02495,tcoffee,0.883079,0.06427,0.052651,0.773314,0.623837,0.973937,0.873897,0.845184,81
RF02497,tcoffee,0.994382,0.005618,0.0,0.988764,0.0,0.994735,0.988636,0.988764,89
RF02500,tcoffee,0.6875,0.19875,0.11375,0.247508,0.638068,0.90524,0.686744,0.596823,125
RF02501,tcoffee,0.951477,0.044304,0.004219,0.882209,0.0,0.989747,0.912951,0.911392,158
RF02502,tcoffee,0.726887,0.190557,0.082556,0.309321,0.614729,0.8994,0.6849,0.632696,131
RF02503,tcoffee,0.810556,0.138333,0.051111,0.518362,0.929416,0.970959,0.778336,0.7075,200
RF02504,tcoffee,0.958333,0.041667,0.0,0.877634,0.0,0.982955,0.921965,0.925287,174
RF02505,tcoffee,0.892473,0.104839,0.002688,0.71524,0.0,0.992248,0.861789,0.790323,124
RF02506,tcoffee,0.815668,0.174347,0.009985,0.413599,0.0,0.962469,0.73059,0.72492,93
RF02508,tcoffee,0.922118,0.056075,0.021807,0.84552,1.0,1.0,0.896226,0.844237,107
RF02509,tcoffee,0.826522,0.171739,0.001739,0.392859,1.0,0.954325,0.71805,0.749249,100
RF02510,tcoffee,0.723913,0.276087,0.0,0.11482,0.0,0.87387,0.607378,0.63,100
RF02512,tcoffee,0.952941,0.047059,0.0,0.879476,0.0,1.0,0.932264,0.940147,100
RF02513,tcoffee,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,100
RF02516,tcoffee,0.533011,0.201748,0.26524,0.047949,0.907249,0.845829,0.750463,0.416273,161
RF02517,tcoffee,0.819277,0.060241,0.120482,0.772243,0.970458,0.96548,0.864111,0.75043,83
RF02519,tcoffee,0.929412,0.070588,0.0,0.777308,0.0,1.0,0.872727,0.876471,34
RF02520,tcoffee,0.70216,0.207562,0.090278,0.247007,0.744257,0.887997,0.659375,0.600823,81
RF02523,tcoffee,0.744007,0.188356,0.067637,0.342507,0.402865,0.879623,0.684896,0.659475,73
RF02525,tcoffee,0.988962,0.006623,0.004415,0.981756,0.0,1.0,0.98,0.977925,151
RF02527,tcoffee,0.930403,0.010989,0.058608,0.969727,1.0,0.994457,0.970534,0.89011,182
RF02528,tcoffee,0.84933,0.128348,0.022321,0.575711,0.437893,0.929093,0.792793,0.773597,112
RF02529,tcoffee,0.973333,0.026667,0.0,0.926536,0.0,1.0,0.955257,0.946667,150
RF02530,tcoffee,0.921905,0.078095,0.0,0.76616,0.0,0.995583,0.846154,0.866667,105
RF02531,tcoffee,0.796181,0.095833,0.107986,0.566068,0.815307,0.953359,0.765734,0.720797,144
RF02532,tcoffee,0.910345,0.053448,0.036207,0.817993,0.788056,0.975035,0.881818,0.87433,232
RF02533,tcoffee,0.95614,0.04386,0.0,0.912281,0.0,0.956714,0.920354,0.912281,114
RF02536,tcoffee,0.988889,0.011111,0.0,0.977778,0.0,0.989351,0.977612,0.977778,135
RF02538,tcoffee,0.974684,0.025316,0.0,0.949367,0.0,0.982037,0.99359,0.949367,79
RF02539,tcoffee,0.923221,0.054307,0.022472,0.849323,0.341886,0.948425,0.857955,0.886142,89
RF02541,tcoffee,0.58151,0.187833,0.230657,0.036164,0.86555,0.893667,0.721174,0.506054,3844
RF02542,tcoffee,0.594783,0.20441,0.200806,0.133796,0.904783,0.906586,0.728172,0.509415,1679
RF02543,tcoffee,0.501181,0.201601,0.297218,-0.142659,0.888444,0.88981,0.738366,0.418426,5092
RF02544,tcoffee,0.702392,0.11866,0.178947,0.472198,0.855766,0.935331,0.803675,0.598469,95
RF02546,tcoffee,0.721737,0.058275,0.219988,0.785235,0.984852,0.939427,0.900175,0.525524,572
RF02547,tcoffee,0.900943,0.092767,0.006289,0.695404,1.0,0.95901,0.847619,0.836478,106
RF02552,tcoffee,0.845545,0.113861,0.040594,0.662566,0.887888,0.922952,0.792,0.781518,101
RF02553,tcoffee,0.692204,0.185484,0.122312,0.434304,0.935596,0.825718,0.715447,0.551613,124
RF02554,tcoffee,0.989796,0.0,0.010204,1.0,0.0,0.990486,0.979381,0.979592,98
RF02555,tcoffee,0.957373,0.0,0.042627,1.0,1.0,1.0,0.998839,0.914747,124
RF02556,tcoffee,0.97913,0.02087,0.0,0.924668,0.0,1.0,0.966667,0.958261,115
RF02558,tcoffee,0.997942,0.002058,0.0,0.995885,0.0,0.998126,0.995868,0.995885,243
RF02559,tcoffee,0.997449,0.002551,0.0,0.994898,0.0,0.997639,0.994872,0.994898,196
RF02560,tcoffee,0.997653,0.002347,0.0,0.995305,0.0,0.997847,0.995283,0.995305,213
RF02563,tcoffee,0.997475,0.002525,0.0,0.994949,0.0,0.997687,0.994924,0.994949,198
RF02564,tcoffee,0.995671,0.004329,0.0,0.988074,0.0,1.0,0.991228,0.991342,77
RF02565,tcoffee,0.878205,0.121795,0.0,0.75641,0.0,0.870383,0.844156,0.75641,78
RF02566,tcoffee,0.882492,0.093849,0.023659,0.771674,0.953039,0.926179,0.843354,0.81756,317
RF02571,tcoffee,0.978632,0.018519,0.002849,0.962963,1.0,0.980967,0.965714,0.957265,351
RF02574,tcoffee,0.853408,0.131653,0.014939,0.642511,0.9,0.97679,0.765918,0.723623,357
RF02575,tcoffee,0.930175,0.036575,0.03325,0.899867,1.0,0.995878,0.929167,0.863674,401
RF02576,tcoffee,0.916286,0.0,0.083714,1.0,0.995413,0.998258,0.997967,0.860477,657
RF02577,tcoffee,0.989496,0.008403,0.002101,0.97228,1.0,0.998081,0.981013,0.979692,238
RF02578,tcoffee,0.989071,0.001821,0.009107,0.994982,0.75,0.99547,0.989011,0.981785,183
RF02579,tcoffee,0.995902,0.0,0.004098,1.0,0.0,0.996191,0.991736,0.991803,122
RF02581,tcoffee,0.975166,0.021523,0.003311,0.930155,1.0,1.0,0.966667,0.950331,151
RF02582,tcoffee,0.976471,0.023529,0.0,0.952941,0.0,0.979442,0.958333,0.952941,85
RF02583,tcoffee,0.977064,0.017584,0.005352,0.952226,1.0,0.99439,0.967816,0.965291,436
RF02584,tcoffee,0.989796,0.010204,0.0,0.979592,0.0,0.99012,0.979167,0.979592,49
RF02590,tcoffee,0.968835,0.023035,0.00813,0.936541,1.0,0.99549,0.959184,0.941734,246
RF02591,tcoffee,0.982759,0.011494,0.005747,0.977011,0.0,0.983565,0.965116,0.965517,87
RF02593,tcoffee,0.973837,0.026163,0.0,0.947674,0.0,0.976038,0.953216,0.947674,172
RF02594,tcoffee,0.932249,0.065041,0.00271,0.82082,0.0,1.0,0.915301,0.864499,123
RF02596,tcoffee,0.936842,0.049123,0.014035,0.840557,0.0,0.991466,0.907143,0.892982,57
RF02599,tcoffee,0.981651,0.001529,0.01682,0.995788,0.975,0.998955,0.99387,0.964067,436
RF02601,tcoffee,0.990838,0.007853,0.001309,0.974515,0.0,1.0,0.981579,0.981675,191
RF02603,tcoffee,0.997368,0.0,0.002632,1.0,0.0,0.997571,0.994709,0.994737,190
RF02604,tcoffee,0.96028,0.03972,0.0,0.920561,0.0,0.966264,0.943662,0.920561,214
RF02605,tcoffee,0.860248,0.101449,0.038302,0.670249,0.869882,0.944075,0.790625,0.7706,161
RF02606,tcoffee,0.988889,0.008333,0.002778,0.983333,0.0,0.989121,0.977654,0.977778,180
RF02609,tcoffee,0.994083,0.005917,0.0,0.988166,0.0,0.994537,0.988095,0.988166,169
RF02611,tcoffee,0.994565,0.002329,0.003106,0.994375,1.0,0.997308,0.991446,0.991718,644
RF02612,tcoffee,0.994318,0.005682,0.0,0.984347,0.0,1.0,0.988571,0.988636,176
RF02614,tcoffee,0.997449,0.002551,0.0,0.994898,0.0,0.997639,0.994872,0.994898,196
RF02616,tcoffee,0.985765,0.014235,0.0,0.97153,0.0,0.987497,0.975,0.97153,281
RF02618,tcoffee,0.994667,0.005333,0.0,0.985307,0.0,1.0,0.989247,0.989333,125
RF02619,tcoffee,0.985348,0.014652,0.0,0.959635,0.0,1.0,0.97037,0.970696,91
RF02621,tcoffee,0.992424,0.007576,0.0,0.97913,0.0,1.0,0.984674,0.984848,88
RF02622,tcoffee,0.99569,0.00431,0.0,0.991379,0.0,0.995935,0.991304,0.991379,116
RF02625,tcoffee,0.829114,0.139241,0.031646,0.623854,1.0,0.966731,0.77707,0.685654,158
RF02627,tcoffee,0.999235,0.0,0.000765,1.0,0.0,0.999306,0.998469,0.998471,654
RF02628,tcoffee,0.932432,0.067568,0.0,0.864865,0.0,0.930865,0.883562,0.864865,74
RF02630,tcoffee,0.942529,0.057471,0.0,0.885057,0.0,0.946962,0.930233,0.885057,87
RF02632,tcoffee,0.972973,0.027027,0.0,0.945946,0.0,0.974003,0.952381,0.945946,148
RF02634,tcoffee,0.996454,0.003546,0.0,0.992908,0.0,0.996746,0.992857,0.992908,141
RF02635,tcoffee,0.998649,0.001351,0.0,0.997297,0.0,0.998768,0.99729,0.997297,370
RF02636,tcoffee,0.991242,0.005971,0.002787,0.985579,1.0,0.994992,0.984848,0.98673,628
