family,tool,Filename,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength,sp
RF00037,tcoffee,RF00037_muscle.fasta,0.80062,0.151529,0.047851,0.407906,0.636822,0.911765,0.735883,0.730542,37,0.9413135492462072
RF00038,tcoffee,RF00038_muscle.fasta,0.894949,0.077441,0.027609,0.747278,0.914039,0.980345,0.850068,0.845253,135,0.9840291398150742
RF00039,tcoffee,RF00039_muscle.fasta,0.811111,0.140741,0.048148,0.55255,1.0,0.962207,0.781132,0.681481,54,0.8891129032258065
RF00040,tcoffee,RF00040_muscle.fasta,0.65712,0.16786,0.17502,0.447439,0.929957,0.869555,0.721691,0.511058,419,0.7548853016142736
RF00041,tcoffee,RF00041_muscle.fasta,0.814372,0.069203,0.116425,0.696912,0.7192,0.958366,0.844039,0.76855,138,0.9753124219828256
RF00042,tcoffee,RF00042_muscle.fasta,0.83406,0.134263,0.031677,0.540989,0.359263,0.958157,0.786134,0.771336,93,0.9445240776765298
RF00043,tcoffee,RF00043_muscle.fasta,0.815789,0.148026,0.036184,0.517713,0.817664,0.928291,0.788333,0.719925,76,0.8795180722891566
RF00047,tcoffee,RF00047_muscle.fasta,0.65957,0.236264,0.104167,0.071824,0.633834,0.902709,0.681122,0.568382,78,0.8734738315576639
RF00048,tcoffee,RF00048_muscle.fasta,0.858314,0.141686,0.0,0.560441,0.0,0.970797,0.802083,0.81716,61,1.0
RF00049,tcoffee,RF00049_muscle.fasta,0.631732,0.207671,0.160597,0.010914,0.667982,0.856202,0.653409,0.511409,89,0.800074989318382
RF00050,tcoffee,RF00050_muscle.fasta,0.491015,0.182219,0.326767,-0.030354,0.895646,0.919231,0.778334,0.42296,202,0.9375420840915112
RF00051,tcoffee,RF00051_muscle.fasta,0.644863,0.255339,0.099798,0.018192,0.793986,0.872964,0.674134,0.547051,83,0.9766347744995784
RF00054,tcoffee,RF00054_muscle.fasta,0.759259,0.158333,0.082407,0.445525,0.944266,0.92683,0.781835,0.632828,90,0.6570644718792867
RF00055,tcoffee,RF00055_muscle.fasta,0.622863,0.220085,0.157051,0.220153,0.898129,0.865595,0.669903,0.470085,104,0.6741258741258741
RF00056,tcoffee,RF00056_muscle.fasta,0.821403,0.128597,0.05,0.43263,0.70526,0.964511,0.760688,0.735814,139,0.941728057667934
RF00058,tcoffee,RF00058_muscle.fasta,0.906609,0.063218,0.030172,0.800808,1.0,0.960522,0.872832,0.840996,174,0.994994994994995
RF00060,tcoffee,RF00060_muscle.fasta,0.846296,0.116667,0.037037,0.662085,1.0,0.918441,0.764925,0.744444,135,0.976470588235294
RF00061,tcoffee,RF00061_muscle.fasta,0.893808,0.035479,0.070713,0.849096,0.971821,0.985794,0.929026,0.842732,356,0.9955182621632956
RF00063,tcoffee,RF00063_muscle.fasta,0.814433,0.17732,0.008247,0.492962,0.0,0.936093,0.775,0.704124,97,0.9017763845350052
RF00065,tcoffee,RF00065_muscle.fasta,0.874242,0.093939,0.031818,0.720086,0.804124,0.957848,0.835115,0.806061,132,0.9554848966613672
RF00067,tcoffee,RF00067_muscle.fasta,0.681525,0.265689,0.052786,0.080353,0.828646,0.878136,0.661747,0.547918,155,0.6763005780346821
RF00069,tcoffee,RF00069_muscle.fasta,0.651976,0.177052,0.170973,0.250664,0.791949,0.855242,0.692012,0.535188,94,0.8474035833586395
RF00072,tcoffee,RF00072_muscle.fasta,0.768519,0.170139,0.061343,0.435035,0.839972,0.890261,0.726107,0.648611,144,0.8613756613756614
RF00073,tcoffee,RF00073_muscle.fasta,0.711881,0.169307,0.118812,0.388735,0.863787,0.897373,0.776,0.60484,101,0.7766835240883684
RF00075,tcoffee,RF00075_muscle.fasta,0.427035,0.217273,0.355692,-0.202623,0.948515,0.890385,0.759952,0.317677,189,0.6261137905665004
RF00076,tcoffee,RF00076_muscle.fasta,0.639366,0.201745,0.15889,0.233752,0.726268,0.898836,0.708476,0.542631,92,0.7940799046801711
RF00078,tcoffee,RF00078_muscle.fasta,0.706558,0.148073,0.145368,0.387714,0.713183,0.903199,0.728454,0.596856,87,0.8436140546569995
RF00079,tcoffee,RF00079_muscle.fasta,0.737013,0.157236,0.105751,0.445038,0.878442,0.9412,0.755389,0.660924,98,0.7845197031462319
RF00080,tcoffee,RF00080_muscle.fasta,0.585877,0.261508,0.152615,-0.099268,0.841467,0.834505,0.646386,0.442254,209,0.3516602953301851
RF00082,tcoffee,RF00082_muscle.fasta,0.749616,0.176651,0.073733,0.434589,0.847943,0.920739,0.71583,0.629032,186,0.7542077771329078
RF00083,tcoffee,RF00083_muscle.fasta,0.7353,0.120494,0.144207,0.533124,0.841507,0.940663,0.755323,0.655446,247,0.9120200932902764
RF00084,tcoffee,RF00084_muscle.fasta,0.872115,0.104808,0.023077,0.71989,0.866667,0.928583,0.801158,0.792308,260,0.9366666666666666
RF00086,tcoffee,RF00086_muscle.fasta,0.753165,0.162975,0.083861,0.437646,0.753599,0.901036,0.740385,0.641501,79,0.7953830010493179
RF00087,tcoffee,RF00087_muscle.fasta,0.832465,0.116158,0.051378,0.544435,0.675008,0.957472,0.807692,0.755491,79,0.8904823989569752
RF00088,tcoffee,RF00088_muscle.fasta,0.817105,0.1,0.082895,0.553613,0.521282,0.951205,0.798667,0.744598,76,0.9717509787364704
RF00090,tcoffee,RF00090_muscle.fasta,0.799539,0.119624,0.080837,0.474878,0.724535,0.952023,0.73939,0.712282,217,0.9463939242751817
RF00091,tcoffee,RF00091_muscle.fasta,0.770021,0.155918,0.074061,0.465619,0.730104,0.930174,0.71016,0.692372,166,0.958070046534411
RF00092,tcoffee,RF00092_muscle.fasta,0.843519,0.110185,0.046296,0.608976,0.683289,0.948658,0.791978,0.755026,135,0.9555555555555556
RF00093,tcoffee,RF00093_muscle.fasta,0.57797,0.163366,0.258663,0.226463,0.820623,0.836766,0.768125,0.462129,101,0.8174304120578583
RF00095,tcoffee,RF00095_muscle.fasta,0.630323,0.274194,0.095484,0.060331,0.745711,0.768366,0.628197,0.526828,62,0.8849887976101568
RF00096,tcoffee,RF00096_muscle.fasta,0.68756,0.195813,0.116627,0.099973,0.618371,0.903612,0.651896,0.568452,152,0.7687197173264498
RF00099,tcoffee,RF00099_muscle.fasta,0.771892,0.119988,0.10812,0.468509,0.492603,0.950031,0.701895,0.692864,141,0.9231465792235768
RF00100,tcoffee,RF00100_muscle.fasta,0.815389,0.08437,0.100241,0.488757,0.775111,0.971217,0.810861,0.723842,358,0.8543819962446407
RF00102,tcoffee,RF00102_muscle.fasta,0.627937,0.234767,0.137296,0.076379,0.822173,0.867047,0.650951,0.508589,186,0.6575826584897994
RF00103,tcoffee,RF00103_muscle.fasta,0.674748,0.201164,0.124088,0.14963,0.649678,0.876783,0.665025,0.582785,84,0.8915717825664189
RF00105,tcoffee,RF00105_muscle.fasta,0.905878,0.05506,0.039062,0.703332,0.800515,0.989703,0.871611,0.849126,84,0.9781818181818182
RF00106,tcoffee,RF00106_muscle.fasta,0.790741,0.158333,0.050926,0.528173,1.0,0.9181,0.684112,0.707819,108,0.9601935341983724
RF00107,tcoffee,RF00107_muscle.fasta,0.917722,0.063291,0.018987,0.796345,1.0,0.968222,0.876068,0.869198,79,0.9403508771929824
RF00108,tcoffee,RF00108_muscle.fasta,0.739773,0.105492,0.154735,0.517112,0.701585,0.921721,0.756498,0.674307,110,0.9531761144475368
RF00109,tcoffee,RF00109_muscle.fasta,0.730846,0.141905,0.127249,0.401248,0.84832,0.921082,0.742915,0.617144,79,0.8656837184212892
RF00112,tcoffee,RF00112_muscle.fasta,0.807369,0.142211,0.05042,0.531867,0.836437,0.975543,0.801307,0.734324,91,0.9106757573142314
RF00113,tcoffee,RF00113_muscle.fasta,0.769319,0.196463,0.034218,0.361027,0.805071,0.960583,0.702012,0.678729,153,0.9023389413212968
RF00114,tcoffee,RF00114_muscle.fasta,0.616619,0.247958,0.135423,-0.008366,0.858881,0.879179,0.677095,0.517569,135,0.8443374571822067
RF00115,tcoffee,RF00115_muscle.fasta,0.908854,0.088542,0.002604,0.746536,0.0,0.96225,0.894737,0.840278,96,0.8691099476439791
RF00116,tcoffee,RF00116_muscle.fasta,0.987179,0.00641,0.00641,0.979198,1.0,1.0,0.980519,0.977106,78,0.98887859128823
RF00117,tcoffee,RF00117_muscle.fasta,0.991491,0.008509,0.0,0.968011,0.0,1.0,0.984917,0.984484,222,1.0
RF00118,tcoffee,RF00118_muscle.fasta,0.773109,0.134454,0.092437,0.559423,0.966287,0.908887,0.795309,0.691176,68,0.9373493975903614
RF00119,tcoffee,RF00119_muscle.fasta,0.982278,0.017722,0.0,0.942018,0.0,1.0,0.964103,0.967089,79,1.0
RF00121,tcoffee,RF00121_muscle.fasta,0.760659,0.185078,0.054264,0.405431,0.892825,0.890002,0.741211,0.654485,129,0.7894736842105263
RF00122,tcoffee,RF00122_muscle.fasta,0.992982,0.005263,0.001754,0.981002,0.0,1.0,0.985841,0.985965,114,0.98943661971831
RF00125,tcoffee,RF00125_muscle.fasta,0.910798,0.076056,0.013146,0.796091,1.0,0.992502,0.90566,0.859155,213,0.9521302058401148
RF00126,tcoffee,RF00126_muscle.fasta,0.804746,0.161812,0.033441,0.496947,0.967236,0.957264,0.733766,0.705232,309,0.9430410143117856
RF00127,tcoffee,RF00127_muscle.fasta,0.509185,0.206946,0.283869,-0.001293,0.735096,0.835988,0.691826,0.422242,134,0.8553334276797485
RF00129,tcoffee,RF00129_muscle.fasta,0.805534,0.107265,0.087202,0.565535,0.837821,0.941926,0.812691,0.740331,82,0.9824743138451948
RF00130,tcoffee,RF00130_muscle.fasta,0.526549,0.124144,0.349306,0.578005,0.900625,0.862764,0.793953,0.466541,115,0.9375457110019852
RF00131,tcoffee,RF00131_muscle.fasta,0.643787,0.224578,0.131635,0.146869,0.747841,0.835557,0.694425,0.565285,83,0.875537218831591
RF00132,tcoffee,RF00132_muscle.fasta,0.815292,0.135739,0.048969,0.625365,0.922409,0.89604,0.809896,0.742737,97,0.8922237380627558
RF00133,tcoffee,RF00133_muscle.fasta,0.623639,0.234064,0.142297,0.039782,0.633854,0.802766,0.635417,0.515949,97,0.7184345418870067
RF00134,tcoffee,RF00134_muscle.fasta,0.662273,0.196364,0.141364,0.219087,0.700055,0.879887,0.650597,0.546407,100,0.8307716601747552
RF00135,tcoffee,RF00135_muscle.fasta,0.901053,0.090526,0.008421,0.709613,0.0,0.995047,0.882979,0.825263,95,1.0
RF00137,tcoffee,RF00137_muscle.fasta,0.866071,0.094643,0.039286,0.714725,0.910099,0.970921,0.808318,0.797024,80,0.9367888748419722
RF00139,tcoffee,RF00139_muscle.fasta,0.844461,0.095133,0.060406,0.540014,0.898122,0.97001,0.765764,0.768857,141,0.9893445692883897
RF00140,tcoffee,RF00140_muscle.fasta,0.641232,0.222084,0.136683,0.100845,0.807637,0.874351,0.718574,0.542543,124,0.7055141858168522
RF00142,tcoffee,RF00142_muscle.fasta,0.84026,0.103896,0.055844,0.666123,1.0,0.973724,0.823067,0.741991,110,0.9634263715110684
RF00143,tcoffee,RF00143_muscle.fasta,0.616959,0.164912,0.218129,0.385988,0.848564,0.904744,0.749113,0.55193,95,0.8912579473206176
RF00145,tcoffee,RF00145_muscle.fasta,0.716647,0.191263,0.09209,0.315656,0.822157,0.884117,0.722488,0.590555,77,0.6360655737704918
RF00149,tcoffee,RF00149_muscle.fasta,0.75,0.169782,0.080218,0.386976,0.798526,0.891266,0.746855,0.653922,107,0.8916374082349187
RF00150,tcoffee,RF00150_muscle.fasta,0.750503,0.17505,0.074447,0.485938,0.685732,0.932083,0.695918,0.641851,71,0.8568019093078759
RF00152,tcoffee,RF00152_muscle.fasta,0.78022,0.118917,0.100863,0.449865,0.692152,0.949094,0.746825,0.678266,91,0.8325199945777416
RF00153,tcoffee,RF00153_muscle.fasta,0.908046,0.073892,0.018062,0.665749,1.0,0.994623,0.848837,0.840975,87,0.9898858921161826
RF00154,tcoffee,RF00154_muscle.fasta,0.816611,0.115942,0.067447,0.488501,0.705254,0.957221,0.765104,0.726715,78,0.8747650777379122
RF00155,tcoffee,RF00155_muscle.fasta,0.829091,0.105455,0.065455,0.555233,0.845082,0.963707,0.789296,0.760023,143,0.9817663673963484
RF00158,tcoffee,RF00158_muscle.fasta,0.790709,0.113886,0.095405,0.499581,0.597549,0.942447,0.715081,0.72048,77,0.9529072127745952
RF00160,tcoffee,RF00160_muscle.fasta,0.794949,0.107071,0.09798,0.58552,0.914866,0.950455,0.794898,0.691807,99,0.8857747223691169
RF00161,tcoffee,RF00161_muscle.fasta,0.855769,0.107692,0.036538,0.632095,0.666624,0.942767,0.798828,0.784615,65,0.9177842565597668
RF00165,tcoffee,RF00165_muscle.fasta,0.636072,0.29662,0.067308,-0.105766,0.617301,0.865363,0.578698,0.507701,66,0.8673885849306934
RF00166,tcoffee,RF00166_muscle.fasta,0.729306,0.137211,0.133482,0.443798,0.825547,0.889471,0.692755,0.639533,149,0.7461861423318643
RF00167,tcoffee,RF00167_muscle.fasta,0.584452,0.315789,0.099758,-0.073174,0.431038,0.785373,0.57617,0.491971,112,0.9193242132530384
RF00168,tcoffee,RF00168_muscle.fasta,0.453872,0.298047,0.248082,-0.092306,0.832668,0.729904,0.657123,0.347443,244,0.728338891238137
RF00170,tcoffee,RF00170_muscle.fasta,0.712544,0.137631,0.149826,0.493075,0.909714,0.940038,0.791887,0.5964,82,0.9229661627069834
RF00171,tcoffee,RF00171_muscle.fasta,0.716312,0.140071,0.143617,0.482134,0.845967,0.94402,0.795603,0.596631,188,0.8809080759211017
RF00172,tcoffee,RF00172_muscle.fasta,0.770202,0.128788,0.10101,0.550875,0.795994,0.923481,0.730524,0.664141,88,0.8527675276752767
RF00174,tcoffee,RF00174_muscle.fasta,0.422773,0.29479,0.282437,-0.453585,0.791806,0.804373,0.67359,0.332854,281,0.6722846158210027
RF00175,tcoffee,RF00175_muscle.fasta,0.830548,0.081551,0.087901,0.669105,0.378787,0.940443,0.741792,0.782345,44,0.9699943573459612
RF00176,tcoffee,RF00176_muscle.fasta,0.952899,0.038647,0.008454,0.849102,0.566783,0.994836,0.941392,0.923842,92,0.98268148361957
RF00178,tcoffee,RF00178_muscle.fasta,0.780284,0.109231,0.110485,0.551651,0.732606,0.926765,0.806984,0.704315,76,0.9493548593146178
RF00179,tcoffee,RF00179_muscle.fasta,0.982394,0.007042,0.010563,0.977147,1.0,1.0,0.975,0.967807,71,0.9902464065708418
RF00187,tcoffee,RF00187_muscle.fasta,0.900606,0.048485,0.050909,0.817756,0.733094,0.974415,0.841523,0.852848,75,0.9164497657470068
RF00188,tcoffee,RF00188_muscle.fasta,0.751901,0.109887,0.138211,0.571058,0.828744,0.913147,0.7728,0.670378,93,0.9599355877616748
RF00189,tcoffee,RF00189_muscle.fasta,0.939076,0.058824,0.002101,0.812765,0.0,1.0,0.936034,0.901961,68,0.9873417721518988
RF00192,tcoffee,RF00192_muscle.fasta,0.981818,0.018182,0.0,0.93437,0.0,1.0,0.962963,0.963636,55,1.0
RF00193,tcoffee,RF00193_muscle.fasta,0.981818,0.011313,0.006869,0.964018,0.0,0.996658,0.963909,0.972525,275,0.9940864600326264
RF00194,tcoffee,RF00194_muscle.fasta,0.957108,0.025735,0.017157,0.884372,1.0,1.0,0.950249,0.922048,68,0.9902966148417688
RF00196,tcoffee,RF00196_muscle.fasta,0.971429,0.028571,0.0,0.926619,0.0,0.985507,0.941176,0.958095,35,1.0
RF00198,tcoffee,RF00198_muscle.fasta,0.922507,0.057615,0.019879,0.784469,1.0,0.974286,0.877211,0.89438,106,0.9946218659564116
RF00199,tcoffee,RF00199_muscle.fasta,0.741333,0.138667,0.12,0.457655,0.651837,0.918349,0.744086,0.657232,125,0.919390683323624
RF00201,tcoffee,RF00201_muscle.fasta,0.962733,0.034783,0.002484,0.88853,0.0,1.0,0.927318,0.936646,115,0.9958402662229616
RF00205,tcoffee,RF00205_muscle.fasta,0.87,0.077143,0.052857,0.693459,0.929099,0.986397,0.893218,0.771905,100,0.951154052603328
RF00207,tcoffee,RF00207_muscle.fasta,0.916667,0.041667,0.041667,0.809421,1.0,0.964259,0.931915,0.853241,48,0.9653465346534652
RF00208,tcoffee,RF00208_muscle.fasta,0.983908,0.016092,0.0,0.952785,0.0,1.0,0.967442,0.972414,87,1.0
RF00209,tcoffee,RF00209_muscle.fasta,0.901333,0.063439,0.035228,0.712588,0.79277,0.984982,0.882254,0.849848,285,0.9737866090923508
RF00210,tcoffee,RF00210_muscle.fasta,0.795367,0.095938,0.108696,0.568992,0.806197,0.953515,0.807354,0.737168,518,0.9498215519795934
RF00212,tcoffee,RF00212_muscle.fasta,0.80754,0.138889,0.053571,0.580385,0.810707,0.940532,0.792757,0.710317,72,0.9056327724945136
RF00214,tcoffee,RF00214_muscle.fasta,0.896344,0.073548,0.030108,0.726113,1.0,0.980435,0.846087,0.850681,93,0.9927846171012014
RF00215,tcoffee,RF00215_muscle.fasta,0.869388,0.122959,0.007653,0.496405,0.684257,0.993119,0.822981,0.788738,70,0.9660274393758888
RF00216,tcoffee,RF00216_muscle.fasta,0.967919,0.010272,0.021809,0.940159,1.0,0.989476,0.937465,0.955498,309,0.995435766279756
RF00218,tcoffee,RF00218_muscle.fasta,0.935238,0.038095,0.026667,0.873314,0.903093,0.987025,0.919231,0.895238,105,0.9611553784860558
RF00221,tcoffee,RF00221_muscle.fasta,0.917969,0.0625,0.019531,0.805874,1.0,0.970301,0.880952,0.854167,64,0.9568733153638814
RF00222,tcoffee,RF00222_muscle.fasta,0.827288,0.126943,0.045769,0.523432,0.956811,0.969432,0.761558,0.745275,386,0.9792854527384004
RF00224,tcoffee,RF00224_muscle.fasta,0.924752,0.051815,0.023432,0.811919,0.973747,0.992667,0.886905,0.867195,505,0.9799257527842706
RF00225,tcoffee,RF00225_muscle.fasta,0.903525,0.079777,0.016698,0.772929,1.0,0.992448,0.854342,0.857452,154,0.9905392620624408
RF00232,tcoffee,RF00232_muscle.fasta,0.922353,0.045882,0.031765,0.887235,1.0,0.994531,0.913609,0.870588,170,0.9336670838548186
RF00233,tcoffee,RF00233_muscle.fasta,0.590561,0.154974,0.254464,0.406241,0.868114,0.900075,0.722973,0.486395,112,0.9000866493367993
RF00234,tcoffee,RF00234_muscle.fasta,0.564314,0.255255,0.18043,0.020481,0.842035,0.7623,0.652589,0.421892,222,0.7574466390570246
RF00235,tcoffee,RF00235_muscle.fasta,0.946565,0.043621,0.009815,0.897713,1.0,1.0,0.941758,0.924755,131,0.9068736141906872
RF00237,tcoffee,RF00237_muscle.fasta,0.628684,0.194105,0.177211,0.010999,0.711865,0.899639,0.728245,0.52873,91,0.8826031615064951
RF00239,tcoffee,RF00239_muscle.fasta,0.765512,0.120149,0.114339,0.335731,0.660812,0.92492,0.749264,0.675652,79,0.8687594207243444
RF00240,tcoffee,RF00240_muscle.fasta,0.8329,0.078788,0.088312,0.748441,1.0,0.970205,0.842982,0.78355,77,0.96986301369863
RF00241,tcoffee,RF00241_muscle.fasta,0.585725,0.211119,0.203156,0.212945,0.755502,0.844164,0.68329,0.513946,85,0.8826157816428823
RF00242,tcoffee,RF00242_muscle.fasta,0.769458,0.137972,0.092571,0.532839,0.801336,0.913139,0.730357,0.676101,106,0.8191715102869268
RF00243,tcoffee,RF00243_muscle.fasta,0.896396,0.082583,0.021021,0.742448,0.816228,0.957136,0.843939,0.834234,111,0.9531835205992508
RF00244,tcoffee,RF00244_muscle.fasta,0.700203,0.179733,0.120064,0.296896,0.783756,0.888445,0.731854,0.608111,84,0.9591001597479046
RF00245,tcoffee,RF00245_muscle.fasta,0.715445,0.153466,0.131088,0.394135,0.789668,0.880335,0.739845,0.627746,86,0.8206804843700101
RF00246,tcoffee,RF00246_muscle.fasta,0.689353,0.183794,0.126853,0.264783,0.834217,0.893744,0.733641,0.596227,92,0.9049426722988618
RF00250,tcoffee,RF00250_muscle.fasta,0.898659,0.095007,0.006334,0.588908,-0.023256,0.992287,0.836364,0.835858,61,0.9900175438596492
RF00251,tcoffee,RF00251_muscle.fasta,0.444962,0.158903,0.396135,0.203652,0.879231,0.900217,0.789043,0.375352,126,0.8446674378649217
RF00252,tcoffee,RF00252_muscle.fasta,0.90987,0.058806,0.031324,0.763945,0.828802,0.983417,0.889186,0.860451,188,0.9417433519310195
RF00253,tcoffee,RF00253_muscle.fasta,0.843164,0.112994,0.043842,0.651107,0.909964,0.95304,0.826386,0.781196,75,1.0
RF00254,tcoffee,RF00254_muscle.fasta,0.632749,0.152965,0.214286,0.369068,0.956415,0.890765,0.796599,0.545718,106,0.9421244394618834
RF00257,tcoffee,RF00257_muscle.fasta,0.719414,0.177199,0.103387,0.313774,0.796468,0.859021,0.776471,0.629266,86,0.9435272854792156
RF00258,tcoffee,RF00258_muscle.fasta,0.907407,0.080688,0.011905,0.723702,0.0,0.994373,0.840696,0.854828,84,0.9892617449664428
RF00259,tcoffee,RF00259_muscle.fasta,0.945562,0.050888,0.00355,0.830208,1.0,1.0,0.916667,0.898225,169,1.0
RF00261,tcoffee,RF00261_muscle.fasta,0.877069,0.066667,0.056265,0.745827,0.9375,0.975951,0.852802,0.819385,235,0.9691780821917808
RF00262,tcoffee,RF00262_muscle.fasta,0.928571,0.042857,0.028571,0.860924,1.0,0.987204,0.913043,0.871429,70,0.7867647058823529
RF00264,tcoffee,RF00264_muscle.fasta,0.763787,0.214154,0.022059,0.427741,1.0,0.830948,0.681481,0.671744,136,0.9222313822478704
RF00270,tcoffee,RF00270_muscle.fasta,0.715706,0.171811,0.112483,0.230978,0.695935,0.906139,0.684375,0.608387,81,0.8346618550578991
RF00271,tcoffee,RF00271_muscle.fasta,0.756459,0.115789,0.127751,0.447621,0.728386,0.93587,0.742263,0.668034,95,0.9629208617516508
RF00272,tcoffee,RF00272_muscle.fasta,0.811258,0.125276,0.063466,0.580442,0.93004,0.941335,0.791667,0.733293,151,0.9563787812362998
RF00274,tcoffee,RF00274_muscle.fasta,0.747614,0.11877,0.133616,0.465262,0.725923,0.928233,0.782609,0.657862,82,0.9026147588611272
RF00275,tcoffee,RF00275_muscle.fasta,0.871032,0.109127,0.019841,0.59945,0.822749,0.985921,0.78672,0.776455,72,0.9877384196185286
RF00277,tcoffee,RF00277_muscle.fasta,0.759042,0.149638,0.09132,0.35934,0.647747,0.912198,0.757784,0.684984,79,0.941688654353562
RF00278,tcoffee,RF00278_muscle.fasta,0.821862,0.118421,0.059717,0.517156,0.65091,0.940054,0.765128,0.751903,76,0.9251965026936324
RF00279,tcoffee,RF00279_muscle.fasta,0.772727,0.109307,0.117965,0.58699,0.947204,0.944127,0.795181,0.663636,84,0.8613099973481835
RF00281,tcoffee,RF00281_muscle.fasta,0.840625,0.108125,0.05125,0.577326,0.768852,0.968509,0.794304,0.764145,80,0.9686834256497656
RF00282,tcoffee,RF00282_muscle.fasta,0.927734,0.052734,0.019531,0.806686,0.0,0.992502,0.882937,0.881138,64,0.9919678714859438
RF00283,tcoffee,RF00283_muscle.fasta,0.879412,0.077059,0.043529,0.670857,0.907489,0.989245,0.815476,0.810464,85,0.9868908898305084
RF00285,tcoffee,RF00285_muscle.fasta,0.940345,0.059655,0.0,0.842055,0.0,0.994843,0.888889,0.912088,91,1.0
RF00286,tcoffee,RF00286_muscle.fasta,0.832553,0.126671,0.040775,0.518721,0.864644,0.958721,0.792593,0.754488,136,0.9836319026652774
RF00287,tcoffee,RF00287_muscle.fasta,0.855469,0.097656,0.046875,0.624394,0.154996,0.954814,0.785714,0.784091,64,0.9833501513622604
RF00290,tcoffee,RF00290_muscle.fasta,0.995714,0.004286,0.0,0.98453,0.0,1.0,0.994245,0.991429,140,1.0
RF00291,tcoffee,RF00291_muscle.fasta,0.842466,0.111111,0.046423,0.641456,0.95,0.97035,0.804598,0.763318,146,0.924226909686668
RF00292,tcoffee,RF00292_muscle.fasta,0.826007,0.161172,0.012821,0.577858,0.0,0.919809,0.833333,0.751648,91,0.8450155763239875
RF00294,tcoffee,RF00294_muscle.fasta,0.771144,0.134328,0.094527,0.640191,0.916604,0.853639,0.76817,0.685075,134,0.969283276450512
RF00295,tcoffee,RF00295_muscle.fasta,0.81,0.12,0.07,0.624949,0.866667,0.910793,0.75443,0.739167,80,0.9186867137158636
RF00296,tcoffee,RF00296_muscle.fasta,0.743275,0.154971,0.101754,0.430422,0.759129,0.871364,0.739362,0.644238,95,0.8207783801278421
RF00300,tcoffee,RF00300_muscle.fasta,0.712185,0.123249,0.164566,0.562194,0.869517,0.87201,0.82274,0.590527,119,0.8452380952380952
RF00303,tcoffee,RF00303_muscle.fasta,0.754802,0.122279,0.122919,0.55268,0.796296,0.923064,0.743391,0.665557,142,0.8578371810449574
RF00305,tcoffee,RF00305_muscle.fasta,0.988321,0.011679,0.0,0.968199,0.0,1.0,0.976471,0.981022,137,1.0
RF00306,tcoffee,RF00306_muscle.fasta,0.998684,0.001316,0.0,0.99525,0.0,1.0,0.997351,0.997368,152,1.0
RF00307,tcoffee,RF00307_muscle.fasta,0.822034,0.099576,0.07839,0.754764,1.0,0.84649,0.839744,0.718927,118,0.9683860232945092
RF00311,tcoffee,RF00311_muscle.fasta,0.794901,0.140607,0.064492,0.555974,0.743402,0.945572,0.757748,0.725047,127,0.8419111553124482
RF00314,tcoffee,RF00314_muscle.fasta,0.938406,0.028986,0.032609,0.938587,1.0,0.944021,0.908425,0.911594,92,0.9655963302752294
RF00315,tcoffee,RF00315_muscle.fasta,0.874074,0.111111,0.014815,0.65184,1.0,0.994255,0.8025,0.781481,81,0.9847522236340532
RF00316,tcoffee,RF00316_muscle.fasta,0.875845,0.097128,0.027027,0.708121,0.777321,0.937044,0.824486,0.831306,74,1.0
RF00317,tcoffee,RF00317_muscle.fasta,0.821429,0.108631,0.06994,0.70963,0.906491,0.955455,0.843609,0.736607,96,0.9181058495821728
RF00318,tcoffee,RF00318_muscle.fasta,0.921811,0.006173,0.072016,0.987654,1.0,0.994255,0.979167,0.84856,81,0.9855769230769232
RF00320,tcoffee,RF00320_muscle.fasta,0.955814,0.030233,0.013953,0.901869,1.0,1.0,0.952941,0.918605,86,0.9832935560859188
RF00321,tcoffee,RF00321_muscle.fasta,0.889388,0.089029,0.021583,0.649251,0.982733,0.993315,0.877717,0.795478,139,0.8866341991341992
RF00324,tcoffee,RF00324_muscle.fasta,0.703401,0.12381,0.172789,0.333279,0.775576,0.939065,0.770103,0.593995,98,0.88141074533972
RF00325,tcoffee,RF00325_muscle.fasta,0.699797,0.158384,0.141819,0.338238,0.725365,0.850763,0.677145,0.604411,93,0.9124857866703904
RF00326,tcoffee,RF00326_muscle.fasta,0.824405,0.098214,0.077381,0.670614,0.788985,0.931922,0.796687,0.727041,84,0.8307692307692308
RF00327,tcoffee,RF00327_muscle.fasta,0.977778,0.007407,0.014815,0.982019,1.0,1.0,0.970093,0.962963,108,0.994296577946768
RF00330,tcoffee,RF00330_muscle.fasta,0.843273,0.119279,0.037448,0.609449,0.86695,0.95195,0.82493,0.763754,103,0.9561316051844466
RF00331,tcoffee,RF00331_muscle.fasta,0.920188,0.061033,0.018779,0.831861,0.0,0.986109,0.861905,0.849765,71,0.9903381642512076
RF00333,tcoffee,RF00333_muscle.fasta,0.789423,0.146154,0.064423,0.542461,0.913135,0.921827,0.742718,0.700641,104,0.8758389261744967
RF00334,tcoffee,RF00334_muscle.fasta,0.809524,0.157895,0.032581,0.593529,1.0,0.85085,0.747475,0.723308,133,0.934643995749203
RF00337,tcoffee,RF00337_muscle.fasta,0.918403,0.037326,0.044271,0.874706,0.927273,0.976194,0.900524,0.873958,192,0.9767184035476718
RF00340,tcoffee,RF00340_muscle.fasta,0.876263,0.093434,0.030303,0.748654,1.0,0.954151,0.835878,0.803535,132,0.9822866344605476
